profile,pad,width,payload,head,carrier,count,arm,median_ns_per_value,min_ns_per_value,max_ns_per_value,control,control_ns_per_value,ratio
avx512,48,18,2,16,32,8192,tile8_avx512,0.11374956350000001,0.11351271,0.11440235,tile8_avx512,0.11374956350000001,1.0
avx512,48,18,2,16,32,8192,region32_avx512,0.039225108499999994,0.039136522,0.039293971,tile8_avx512,0.11374956350000001,0.34483744194763427
avx512,48,18,2,16,32,8192,region64_avx512,0.0339638815,0.033780448,0.034284463,tile8_avx512,0.11374956350000001,0.29858471940421993
avx512,48,21,5,16,32,8192,tile8_avx2,0.073596063,0.073477982,0.073879419,tile8_avx2,0.073596063,1.0
avx512,48,21,5,16,32,8192,region32_avx2,0.064749904,0.064655012,0.065043133,tile8_avx2,0.073596063,0.8798011926262957
avx512,48,21,5,16,32,8192,tile8_avx512,0.0850774645,0.085047802,0.085345212,tile8_avx512,0.0850774645,1.0
avx512,48,21,5,16,32,8192,region32_avx512,0.0389014635,0.038870627,0.038938111,tile8_avx512,0.0850774645,0.45724756524684623
avx512,48,21,5,16,32,8192,region64_avx512,0.034547478000000006,0.034482054,0.034665821,tile8_avx512,0.0850774645,0.40607084617572264
avx512,48,23,7,16,32,8192,tile8_avx2,0.07398856949999999,0.073583947,0.075265791,tile8_avx2,0.07398856949999999,1.0
avx512,48,23,7,16,32,8192,region32_avx2,0.064589167,0.064495513,0.064898461,tile8_avx2,0.07398856949999999,0.8729614241291692
avx512,48,23,7,16,32,8192,tile8_avx512,0.08529137149999999,0.084972383,0.085653666,tile8_avx512,0.08529137149999999,1.0
avx512,48,23,7,16,32,8192,region32_avx512,0.0384078335,0.038291343,0.038563663,tile8_avx512,0.08529137149999999,0.4503132359643203
avx512,48,23,7,16,32,8192,region64_avx512,0.0344798455,0.034374299,0.034745954,tile8_avx512,0.08529137149999999,0.40425948010462004
avx512,48,18,2,16,64,8192,tile8_avx2,0.153491747,0.152859747,0.156510167,tile8_avx2,0.153491747,1.0
avx512,48,18,2,16,64,8192,region32_avx2,0.1046902425,0.104363829,0.105133101,tile8_avx2,0.153491747,0.682057794937991
avx512,48,18,2,16,64,8192,tile8_avx512,0.0737546235,0.073389582,0.074242748,tile8_avx512,0.0737546235,1.0
avx512,48,18,2,16,64,8192,region32_avx512,0.060737185,0.060208634,0.06111531,tile8_avx512,0.0737546235,0.8235034241616052
avx512,48,18,2,16,64,8192,region64_avx512,0.054212987500000004,0.053845599,0.055235133,tile8_avx512,0.0737546235,0.7350452748226692
avx512,48,10,2,8,16,65536,tile8_avx2,0.059684796,0.05962315,0.060362773,tile8_avx2,0.059684796,1.0
avx512,48,10,2,8,16,65536,region32_avx2,0.029102558,0.029008914,0.029199444,tile8_avx2,0.059684796,0.4876042133075231
avx512,48,10,2,8,16,65536,tile8_avx512,0.0596787335,0.05959864,0.059826573,tile8_avx512,0.0596787335,1.0
avx512,48,10,2,8,16,65536,region32_avx512,0.017752203,0.017686488,0.017850719,tile8_avx512,0.0596787335,0.2974627971955873
avx512,48,10,2,8,16,65536,region64_avx512,0.014216499,0.014165742,0.014399244,tile8_avx512,0.0596787335,0.23821716994044456
avx512,48,9,1,8,16,65536,tile8_avx2,0.056406872499999997,0.056301914,0.056547448,tile8_avx2,0.056406872499999997,1.0
avx512,48,9,1,8,16,65536,region32_avx2,0.028178164999999998,0.02813977,0.02827307,tile8_avx2,0.056406872499999997,0.49955198278365814
avx512,48,9,1,8,16,65536,tile8_avx512,0.056341195499999996,0.056308078,0.056545379,tile8_avx512,0.056341195499999996,1.0
avx512,48,9,1,8,16,65536,region32_avx512,0.0282358,0.028193954,0.028356137,tile8_avx512,0.056341195499999996,0.5011572748753619
avx512,48,9,1,8,16,65536,region64_avx512,0.013681652999999998,0.013615105,0.013756046,tile8_avx512,0.056341195499999996,0.24283568849723822
avx512,48,13,5,8,16,65536,tile8_avx2,0.112488564,0.112222392,0.113195289,tile8_avx2,0.112488564,1.0
avx512,48,13,5,8,16,65536,region32_avx2,0.028703799500000002,0.028449081,0.029595584,tile8_avx2,0.112488564,0.25517082340921343
avx512,48,13,5,8,16,65536,tile8_avx512,0.059221022,0.05909732,0.059364166,tile8_avx512,0.059221022,1.0
avx512,48,13,5,8,16,65536,region32_avx512,0.0183255935,0.018173587,0.018537026,tile8_avx512,0.059221022,0.30944406025279336
avx512,48,13,5,8,16,65536,region64_avx512,0.01714566,0.017065383,0.017349176,tile8_avx512,0.059221022,0.28951982625358946
avx512,48,15,7,8,16,65536,tile8_avx2,0.1124069805,0.112230323,0.113156881,tile8_avx2,0.1124069805,1.0
avx512,48,15,7,8,16,65536,region32_avx2,0.028847407499999998,0.028637696,0.029193323,tile8_avx2,0.1124069805,0.25663359492162496
avx512,48,15,7,8,16,65536,tile8_avx512,0.059299715,0.059145413,0.059807029,tile8_avx512,0.059299715,1.0
avx512,48,15,7,8,16,65536,region32_avx512,0.018287540999999997,0.018215869,0.018378105,tile8_avx512,0.059299715,0.3083917182401298
avx512,48,15,7,8,16,65536,region64_avx512,0.018365942,0.01825003,0.018566456,tile8_avx512,0.059299715,0.3097138325201057
avx512,48,10,2,8,32,65536,tile8_avx2,0.060008232499999994,0.059904894,0.060368115,tile8_avx2,0.060008232499999994,1.0
avx512,48,10,2,8,32,65536,region32_avx2,0.050724092,0.050646104,0.050916448,tile8_avx2,0.060008232499999994,0.8452855531114002
avx512,48,10,2,8,32,65536,tile8_avx512,0.056536531,0.056435762,0.056809669,tile8_avx512,0.056536531,1.0
avx512,48,10,2,8,32,65536,region32_avx512,0.028774589,0.028700838,0.02894466,tile8_avx512,0.056536531,0.5089556874297788
avx512,48,10,2,8,32,65536,region64_avx512,0.0247187525,0.024609657,0.025014708,tile8_avx512,0.056536531,0.43721735420944025
avx512,48,10,2,8,64,65536,tile8_avx2,0.1165041215,0.116325438,0.116778731,tile8_avx2,0.1165041215,1.0
avx512,48,10,2,8,64,65536,region32_avx2,0.06925640450000001,0.069127731,0.069737341,tile8_avx2,0.1165041215,0.5944545446832111
avx512,48,10,2,8,64,65536,tile8_avx512,0.061656621999999994,0.061365694,0.062286217,tile8_avx512,0.061656621999999994,1.0
avx512,48,10,2,8,64,65536,region32_avx512,0.06376477,0.06306551,0.064706098,tile8_avx512,0.061656621999999994,1.0341917531583227
avx512,48,10,2,8,64,65536,region64_avx512,0.043667215999999995,0.043481011,0.044259332,tile8_avx512,0.061656621999999994,0.7082323776998357
avx512,48,17,1,16,32,65536,tile8_avx2,0.070421679,0.07031383,0.070606809,tile8_avx2,0.070421679,1.0
avx512,48,17,1,16,32,65536,region32_avx2,0.062312491,0.062225254,0.062432492,tile8_avx2,0.070421679,0.8848481303605386
avx512,48,17,1,16,32,65536,tile8_avx512,0.072826081,0.072771134,0.072874399,tile8_avx512,0.072826081,1.0
avx512,48,17,1,16,32,65536,region32_avx512,0.0361127255,0.035999428,0.036293821,tile8_avx512,0.072826081,0.49587627130450695
avx512,48,17,1,16,32,65536,region64_avx512,0.032433264,0.03240742,0.032501353,tile8_avx512,0.072826081,0.4453523182168762
avx512,48,18,2,16,32,65536,tile8_avx2,0.0716019935,0.071492441,0.072002586,tile8_avx2,0.0716019935,1.0
avx512,48,18,2,16,32,65536,region32_avx2,0.065014349,0.06489322,0.065158553,tile8_avx2,0.0716019935,0.9079963534814153
avx512,48,18,2,16,32,65536,tile8_avx512,0.11251981750000001,0.112423202,0.112911589,tile8_avx512,0.11251981750000001,1.0
avx512,48,18,2,16,32,65536,region32_avx512,0.0388322975,0.038765596,0.039147438,tile8_avx512,0.11251981750000001,0.34511518382084116
avx512,48,18,2,16,32,65536,region64_avx512,0.033799843499999996,0.03362008,0.033879548,tile8_avx512,0.11251981750000001,0.3003901379417007
avx512,48,21,5,16,32,65536,tile8_avx2,0.07232546649999999,0.07220377,0.072506171,tile8_avx2,0.07232546649999999,1.0
avx512,48,21,5,16,32,65536,region32_avx2,0.063912656,0.063859411,0.064027572,tile8_avx2,0.07232546649999999,0.8836812134492075
avx512,48,21,5,16,32,65536,tile8_avx512,0.084476756,0.084341006,0.084744195,tile8_avx512,0.084476756,1.0
avx512,48,21,5,16,32,65536,region32_avx512,0.037482221499999996,0.037412474,0.037571488,tile8_avx512,0.084476756,0.44369863705467094
avx512,48,21,5,16,32,65536,region64_avx512,0.033831835000000005,0.033741804,0.033951614,tile8_avx512,0.084476756,0.40048691026913963
avx512,48,23,7,16,32,65536,tile8_avx2,0.073035341,0.072623687,0.073360924,tile8_avx2,0.073035341,1.0
avx512,48,23,7,16,32,65536,region32_avx2,0.063950233,0.06392088,0.064034911,tile8_avx2,0.073035341,0.8756066874528592
avx512,48,23,7,16,32,65536,tile8_avx512,0.08463720599999999,0.084457552,0.085034639,tile8_avx512,0.08463720599999999,1.0
avx512,48,23,7,16,32,65536,region32_avx512,0.0376069725,0.037522761,0.037810987,tile8_avx512,0.08463720599999999,0.44433145040255706
avx512,48,23,7,16,32,65536,region64_avx512,0.033920357,0.033763764,0.034002222,tile8_avx512,0.08463720599999999,0.4007735912265346
avx512,48,18,2,16,64,65536,tile8_avx2,0.15262112,0.152253285,0.153057277,tile8_avx2,0.15262112,1.0
avx512,48,18,2,16,64,65536,region32_avx2,0.1044686215,0.104085587,0.104672775,tile8_avx2,0.15262112,0.6844964936700766
avx512,48,18,2,16,64,65536,tile8_avx512,0.073147405,0.072889023,0.073602788,tile8_avx512,0.073147405,1.0
avx512,48,18,2,16,64,65536,region32_avx512,0.060467672,0.060088366,0.060701177,tile8_avx512,0.073147405,0.8266550535866584
avx512,48,18,2,16,64,65536,region64_avx512,0.0539972705,0.05378516,0.05440288,tile8_avx512,0.073147405,0.738198033135967
