dataset,mask,operation,configuration,policy,repetitions,median_ns,min_ns,max_ns,cycles_per_call,relative_to_plain
terminal_mix,cluster32,union,mixed-frame,complete,5,982.979,981.003,991.04,2734.4093017578125,9.965469872311523
terminal_mix,cluster32,union,mixed-frame-point,complete,5,1018.87,1018.17,1031.84,2836.3302001953125,10.329333880786914
terminal_mix,cluster32,union,mixed-point-frame,complete,5,1130.1,1126.76,1137.51,3147.5474853515625,11.456986876321112
terminal_mix,cluster32,union,plain,complete,5,98.6385,98.0915,107.221,274.6200256347656,1.0
terminal_mix,cluster32,union,plain,selected,5,47.5696,46.0261,47.7455,132.1566390991211,1.0
terminal_mix,dispersed32,intersection,bec-plain-frame,complete,5,874.409,874.025,878.939,2431.639892578125,7.05851630610268
terminal_mix,dispersed32,intersection,local-frame,complete,5,813.206,807.14,819.684,2254.9403076171875,6.564465611882468
terminal_mix,dispersed32,intersection,local-frame,selected,5,733.72,730.574,734.685,2040.4686279296875,9.80545974284924
terminal_mix,dispersed32,intersection,local-inline,complete,5,716.584,712.216,717.163,1990.384033203125,5.784501130125928
terminal_mix,dispersed32,intersection,local-point,complete,5,845.024,836.047,852.87,2349.9195556640625,6.821310946076848
terminal_mix,dispersed32,intersection,mixed-frame,complete,5,784.977,776.456,800.459,2167.0845947265625,6.336591863093316
terminal_mix,dispersed32,intersection,mixed-frame-point,complete,5,755.13,750.873,764.818,2099.7327880859375,6.095657087504036
terminal_mix,dispersed32,intersection,mixed-point-frame,complete,5,797.548,791.77,805.585,2217.5751953125,6.438069099128189
terminal_mix,dispersed32,intersection,plain,complete,5,123.88,123.575,125.873,344.9987030029297,1.0
terminal_mix,dispersed32,intersection,plain,selected,5,74.8277,74.5911,75.1043,208.28650665283203,1.0
terminal_mix,dispersed32,union,bec-plain-frame,complete,5,887.7,884.922,888.173,2468.504638671875,7.152929421528892
terminal_mix,dispersed32,union,local-frame,complete,5,1172.73,1167.83,1177.48,3262.997314453125,9.449650693375665
terminal_mix,dispersed32,union,local-frame,selected,5,1095.53,1093.98,1097.96,3045.302734375,14.531714881103184
terminal_mix,dispersed32,union,local-inline,complete,5,1078.21,1074.86,1083.04,3000.3482666015625,8.688025269332732
terminal_mix,dispersed32,union,local-point,complete,5,1184.37,1180.47,1191.07,3297.89453125,9.543443752366985
terminal_mix,dispersed32,union,mixed-frame,complete,5,1143.74,1141.1,1148.94,3184.6910400390625,9.216054406420474
terminal_mix,dispersed32,union,mixed-frame-point,complete,5,1120.61,1120.02,1125.59,3117.0089111328125,9.029676961878438
terminal_mix,dispersed32,union,mixed-point-frame,complete,5,1145.85,1139.27,1149.05,3187.530029296875,9.233056412818385
terminal_mix,dispersed32,union,plain,complete,5,124.103,124.014,124.892,345.55999755859375,1.0
terminal_mix,dispersed32,union,plain,selected,5,75.3889,74.7527,76.0365,209.68121337890625,1.0
terminal_mix,none,intersection,bec-plain-frame,complete,5,62.7578,62.1451,62.9286,174.34590911865234,1.0789504449365261
terminal_mix,none,intersection,local-frame,complete,5,61.9938,61.2637,62.277,172.04950714111328,1.0658155335799855
terminal_mix,none,intersection,local-frame,selected,5,4.66701,4.61706,4.67398,12.974303722381592,1.8816919466821491
terminal_mix,none,intersection,local-inline,complete,5,61.8746,61.7965,62.86,172.2213897705078,1.0637662123316876
terminal_mix,none,intersection,local-point,complete,5,61.9083,61.1326,61.9962,172.26275634765625,1.0643455925839327
terminal_mix,none,intersection,mixed-frame,complete,5,61.6229,61.4728,62.4764,171.46621704101562,1.0594389123468166
terminal_mix,none,intersection,mixed-frame-point,complete,5,62.6913,62.0332,63.0407,173.86920928955078,1.0778071574951518
terminal_mix,none,intersection,mixed-point-frame,complete,5,62.2867,61.7599,62.6466,172.27318572998047,1.0708511560097378
terminal_mix,none,intersection,plain,complete,5,58.1656,56.821,58.4784,161.7989273071289,1.0
terminal_mix,none,intersection,plain,selected,5,2.48022,2.46351,2.51065,6.88230562210083,1.0
terminal_mix,none,union,bec-plain-frame,complete,5,62.2579,61.3885,62.9633,172.6951141357422,1.125239026470939
terminal_mix,none,union,local-frame,complete,5,62.1216,61.5987,62.7629,172.9242706298828,1.12277556272886
terminal_mix,none,union,local-frame,selected,5,4.65014,4.62992,4.67973,12.949169158935547,1.727681075959949
terminal_mix,none,union,local-inline,complete,5,62.6952,61.6171,64.5852,174.50891876220703,1.1331427146177564
terminal_mix,none,union,local-point,complete,5,61.6628,60.367,62.6487,171.56818389892578,1.1144832871245611
terminal_mix,none,union,mixed-frame,complete,5,62.065,61.3584,63.0106,172.72296905517578,1.1217525836547464
terminal_mix,none,union,mixed-frame-point,complete,5,62.1054,61.4181,62.8704,172.8876495361328,1.1224827665981065
terminal_mix,none,union,mixed-point-frame,complete,5,62.3842,61.7035,63.3825,173.2767562866211,1.1275217518607012
terminal_mix,none,union,plain,complete,5,55.3286,54.7588,57.1554,153.70845794677734,1.0
terminal_mix,none,union,plain,selected,5,2.69155,2.35092,2.70101,7.469283580780029,1.0
terminal_mix,single255,intersection,bec-plain-frame,complete,5,172.866,170.715,173.463,478.8633728027344,2.8748997994325576
terminal_mix,single255,intersection,local-frame,complete,5,93.6882,93.3606,94.2476,260.5278625488281,1.558109676797041
terminal_mix,single255,intersection,local-frame,selected,5,23.6152,23.3734,23.7629,65.87647247314453,7.001162156393047
terminal_mix,single255,intersection,local-inline,complete,5,85.9084,80.0493,86.8886,238.45822143554688,1.4287253822589283
terminal_mix,single255,intersection,local-point,complete,5,81.7711,81.3293,85.7479,227.1692657470703,1.359918775174873
terminal_mix,single255,intersection,mixed-frame,complete,5,85.4708,85.1784,87.4136,238.6481170654297,1.4214477443646536
terminal_mix,single255,intersection,mixed-frame-point,complete,5,85.72,84.1755,86.8843,238.05291748046875,1.4255921396188886
terminal_mix,single255,intersection,mixed-point-frame,complete,5,82.8846,80.9912,85.1517,230.39703369140625,1.3784371705022835
terminal_mix,single255,intersection,plain,complete,5,60.1294,60.0231,60.7734,167.34197235107422,1.0
terminal_mix,single255,intersection,plain,selected,5,3.37304,3.35875,3.43268,9.378763198852539,1.0
terminal_mix,single255,union,bec-plain-frame,complete,5,170.2,169.679,170.98,472.7913818359375,2.8402785542281266
terminal_mix,single255,union,local-frame,complete,5,171.93,170.937,173.072,477.64044189453125,2.869148600637144
terminal_mix,single255,union,local-frame,selected,5,116.454,116.146,117.127,323.73387145996094,34.553007150698754
terminal_mix,single255,union,local-inline,complete,5,165.346,164.31,165.845,457.583984375,2.759275545401903
terminal_mix,single255,union,local-point,complete,5,164.05,163.266,165.295,455.6951599121094,2.737648042427287
terminal_mix,single255,union,mixed-frame,complete,5,170.627,170.303,173.197,474.2738342285156,2.847404282445844
terminal_mix,single255,union,mixed-frame-point,complete,5,170.076,169.799,171.127,472.19500732421875,2.838209256104012
terminal_mix,single255,union,mixed-point-frame,complete,5,163.985,162.529,166.012,454.9176330566406,2.7365633297009366
terminal_mix,single255,union,plain,complete,5,59.9237,59.8057,60.7916,166.67266082763672,1.0
terminal_mix,single255,union,plain,selected,5,3.3703,3.3569,3.39809,9.375956535339355,1.0
