name,repetition_index,threads,iterations,real_time,cpu_time,time_unit,operations,rows
absent/union64/q3/manual_time,0,1,16,1353737.375,1354161.437500334,ns,1048576.0,1048576.0
absent/union64/q3/manual_time,1,1,16,1675503.5000000002,1676025.9999997197,ns,1048576.0,1048576.0
absent/union64/q3/manual_time,2,1,16,1693131.5625000002,1693859.3749999953,ns,1048576.0,1048576.0
absent/union64/q3/manual_time,3,1,16,1475577.3125000002,1476166.6250002747,ns,1048576.0,1048576.0
absent/union64/q3/manual_time,4,1,16,1832622.1250000002,1826500.0000003972,ns,1048576.0,1048576.0
single/soa/q0/manual_time,0,1,73,388710.5205479453,388844.7534245876,ns,1048576.0,1048576.0
single/soa/q0/manual_time,1,1,73,385609.3698630137,385832.76712332753,ns,1048576.0,1048576.0
single/soa/q0/manual_time,2,1,73,400046.2191780823,400204.34246571705,ns,1048576.0,1048576.0
single/soa/q0/manual_time,3,1,73,392732.89041095885,391300.2328767697,ns,1048576.0,1048576.0
single/soa/q0/manual_time,4,1,73,383217.23287671234,383366.4383561526,ns,1048576.0,1048576.0
single/tag32/q0/manual_time,0,1,7,3887967.1428571427,3889571.285714258,ns,1048576.0,1048576.0
single/tag32/q0/manual_time,1,1,7,4018772.1428571427,4020131.000000252,ns,1048576.0,1048576.0
