worker,transport,window,batch,rate,wait_us,count,bytes,mtu,device,method,layout,placement,profile,key,node,role,stage,repeat,run,seed,command,started,offered,committed,batches,offered_end_ns,drained_ns,retried_packets,max_follower_lag_batches,process_cpu_seconds,samples,min_us,mean_us,stddev_us,max_us,p01_us,p05_us,p25_us,p50_us,p75_us,p90_us,p95_us,p99_us,p999_us,over_1000us_pct,over_2000us_pct,over_5000us_pct,over_10000us_pct,measurement_seconds,measured_records,goodput_rps,offered_rps,backlog_start,backlog_end,queue_end,drain_seconds,below_1ms_pct,average_batch_records,max_batch_records,queue_samples,queue_min_us,queue_mean_us,queue_stddev_us,queue_max_us,queue_p01_us,queue_p05_us,queue_p25_us,queue_p50_us,queue_p75_us,queue_p90_us,queue_p95_us,queue_p99_us,queue_p999_us,queue_over_1000us_pct,queue_over_2000us_pct,queue_over_5000us_pct,queue_over_10000us_pct,post_prepare_samples,post_prepare_min_us,post_prepare_mean_us,post_prepare_stddev_us,post_prepare_max_us,post_prepare_p01_us,post_prepare_p05_us,post_prepare_p25_us,post_prepare_p50_us,post_prepare_p75_us,post_prepare_p90_us,post_prepare_p95_us,post_prepare_p99_us,post_prepare_p999_us,post_prepare_over_1000us_pct,post_prepare_over_2000us_pct,post_prepare_over_5000us_pct,post_prepare_over_10000us_pct,max_sampled_queue,max_sampled_backlog,first_quarter_mean_queue,last_quarter_mean_queue,stable_observed,file,ended,recovered_records,recorded_stable_observed,quorum_drain_seconds,all_followers_drain_seconds
use1-az4,udp,64,1,4000,50,64000,4096,8900,nvme,direct-dsync,raw,good,express,tail-b48cd7bd172128da-r1,2,leader,tail,1,13514325269136782544,8020297958970348293,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'udp', '172.31.91.95', '172.31.8.92', '43001', '64000', '64', '1', '4000', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182950Z-9cb6f629/results/tail-b48cd7bd172128da-r1.csv', '13514325269136782544', '8020297958970348293']",1789412455.8194554,64000,64000,64000,15990803043,15991337085,0,12,0.949728,59932,379.565,432.8708825502236,49.29889765474688,850.148,384.76862,387.762,397.447,418.571,449.501,497.04290000000003,532.3217,624.5339800000002,685.9911760000003,0.0,0.0,0.0,0.0,14.990803043,59932,3997.917911941711,3997.917911941711,4,4,1,0.000412983,100.0,1.0,1,59932,0.84,3.207630664753387,1.083238955300995,153.297,0.998,2.0941000000000005,2.923,3.218,3.499,3.701,4.059,5.174070000000007,7.186069000000003,0.0,0.0,0.0,0.0,59932,376.245,429.6632518854702,49.31491094921033,846.665,381.61693,384.53855,394.1785,415.3665,446.2965,493.7704,529.2069499999999,621.4127800000001,683.0641470000008,0.0,0.0,0.0,0.0,1,5,0.0,0.04,True,tail-b48cd7bd172128da-r1.csv.gz,1789412472.913932,64000,True,0.000412983,0.000534042
use1-az4,tcp,16,64,264300,100,2000000,4096,8900,nvme,direct-dsync,raw,good,express,tail-ad00e0ea0afe392a-r1,2,leader,tail,1,13876308134499220016,5579906322428191222,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'tcp', '172.31.91.95', '172.31.8.92', '43001', '2000000', '16', '64', '264300', '100', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182950Z-9cb6f629/results/tail-ad00e0ea0afe392a-r1.csv', '13876308134499220016', '5579906322428191222']",1789412479.7791119,2000000,2000000,65341,7567456686,7568217705,0,16,4.76503,1735554,556.369,961.6797808549892,1550.3125485605876,25518.389,638.55206,694.988,755.918,811.15,872.614,917.826,955.6773499999998,5060.563399999927,23293.217355999874,2.4083376259108045,1.1523697908564066,1.002504099555531,0.761946905714256,6.567456686,1735554,265685.49796751566,264265.7702942634,9533,209,20,0.000664518,97.59160475559965,29.546628338847423,64,1735554,9.048,209.04088386071538,1401.4374521640025,23208.408,23.31453,30.194,52.244,79.147,106.162,122.013,127.404,3026.3669099998365,20886.857062999905,1.1007436242260396,1.0540726476963551,0.8957946569222277,0.6518379721979264,1735554,536.062,752.6388969942739,178.6566295617638,2669.359,586.426,611.542,683.707,717.917,788.991,816.606,880.099,2017.68,2512.063,1.197485068168435,1.053208370353213,0.0,0.0,8765,9533,418.84,22.32,True,tail-ad00e0ea0afe392a-r1.csv.gz,1789412510.0316224,2000000,True,0.000664518,0.000761019
use1-az4,udp,64,4,231100,50,2000000,4096,8900,nvme,direct-dsync,raw,good,express,tail-6ca67c298c17e123-r1,2,leader,tail,1,15057275281844041544,2125292785037092109,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'udp', '172.31.91.95', '172.31.8.92', '43001', '2000000', '64', '4', '231100', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182950Z-9cb6f629/results/tail-6ca67c298c17e123-r1.csv', '15057275281844041544', '2125292785037092109']",1789412519.7937095,2000000,2000000,500074,8645762132,8646481137,418,64,7.93127,1768814,451.324,700.4323950149648,85.99878492293507,1164.616,529.77313,566.1333,639.403,697.911,753.994,809.569,850.221,932.0647399999998,1007.9005609999997,0.13941545012646891,0.0,0.0,0.0,7.645762132,1768814,231343.84374802833,231345.67482775045,160,174,6,0.000545989,99.86058454987354,3.9995997317976903,4,1768814,2.893,13.241171517186093,8.881186619537033,332.435,3.567,3.896,7.23,11.696,17.023,23.194,27.89734999999986,39.205,72.34886999999918,0.0,0.0,0.0,0.0,1768814,447.216,687.1912234977788,85.60103277473283,1091.254,517.549,553.2036499999999,626.36725,684.853,740.439,795.744,836.225,917.938,991.053,0.06648522682430148,0.0,0.0,0.0,9,242,3.24,3.12,True,tail-6ca67c298c17e123-r1.csv.gz,1789412554.744901,2000000,True,0.000545989,0.000719005
use1-az4,udp,64,4,190300,100,2000000,4096,8900,nvme,direct-dsync,raw,good,express,tail-5be1fecaa62aad3e-r1,2,leader,tail,1,8036203331992249816,2067412894768323297,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'udp', '172.31.91.95', '172.31.8.92', '43001', '2000000', '64', '4', '190300', '100', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182950Z-9cb6f629/results/tail-5be1fecaa62aad3e-r1.csv', '8036203331992249816', '2067412894768323297']",1789412564.381282,2000000,2000000,500000,10510533050,10511220977,322,64,8.36222,1809695,487.962,726.2490495337613,79.57711090585188,1573.594,572.99,607.371,670.7215,722.825,776.746,822.405,849.5382999999998,917.9600600000001,1275.6953220000037,0.43526671621461077,0.0,0.0,0.0,9.51053305,1809695,190287.12591456692,190283.235491201,165,128,4,0.000589556,99.56473328378539,4.0,4,1809695,3.329,15.794600477981096,25.31906175202965,707.755,3.568,3.978,7.136,12.073,18.503,26.779,32.558,55.56530000000028,427.38827200001106,0.0,0.0,0.0,0.0,1809695,484.153,710.4544490557802,73.31411371778634,1081.728,559.836,593.901,656.6,708.704,762.496,807.089,832.508,880.458,937.024,0.011493649482371339,0.0,0.0,0.0,6,191,2.24,2.84,True,tail-5be1fecaa62aad3e-r1.csv.gz,1789412601.7140572,2000000,True,0.000589556,0.000687927
use1-az4,tcp,16,64,264300,50,2000000,4096,8900,nvme,direct-dsync,raw,good,express,tail-2a792f04cc2e17bc-r2,2,leader,tail,2,17619328912112150663,15658778349935839761,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'tcp', '172.31.91.95', '172.31.8.92', '43001', '2000000', '16', '64', '264300', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182950Z-9cb6f629/results/tail-2a792f04cc2e17bc-r2.csv', '17619328912112150663', '15658778349935839761']",1789412611.3969283,2000000,2000000,122183,7574826859,7575673660,0,16,5.22005,1735432,508.0,738.9923414527334,70.49803330117541,1254.492,599.1183100000001,629.856,687.528,736.088,785.972,829.884,858.165,917.499,1012.34,0.12867113202937366,0.0,0.0,0.0,6.574826859,1735432,263947.33081441897,263950.98110065685,185,209,5,0.000718576,99.87132886797063,16.79454856197189,64,1735432,3.379,44.74075212454305,21.45847260508919,270.837,11.894,16.457,28.994,43.568,58.084,66.165,70.833,121.10106999999984,198.8295689999999,0.0,0.0,0.0,0.0,1735432,489.544,694.2515893281903,64.53753314555621,1042.105,564.747,592.621,646.457,694.602,739.771,776.005,801.855,851.3278999999994,939.784,0.025872520502099764,0.0,0.0,0.0,44,278,11.36,14.36,True,tail-2a792f04cc2e17bc-r2.csv.gz,1789412642.2194464,2000000,True,0.000718576,0.000846801
use1-az4,tcp,16,64,264300,100,2000000,4096,8900,nvme,direct-dsync,raw,good,express,tail-ad00e0ea0afe392a-r2,2,leader,tail,2,10129058657797760349,15658778349935839761,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'tcp', '172.31.91.95', '172.31.8.92', '43001', '2000000', '16', '64', '264300', '100', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182950Z-9cb6f629/results/tail-ad00e0ea0afe392a-r2.csv', '10129058657797760349', '15658778349935839761']",1789412651.8275456,2000000,2000000,69081,7574826859,7575800950,0,16,4.81059,1735432,573.006,937.3529017460783,180.9838413908282,2903.068,689.18879,738.53255,836.73,911.849,1000.983,1101.0798000000002,1183.129,1635.2958999999994,2542.3363119999954,25.262355425046906,0.6360952200950541,0.0,0.0,6.574826859,1735432,263957.21700631327,263950.98110065685,278,237,5,0.000888994,74.73735646225262,29.524753490773477,64,1735432,9.276,87.72707983660553,105.47829996196897,1799.463,23.236,30.157,52.284,79.295,106.256,122.044,127.46,226.83708999999658,1534.0336049999955,0.5041396032803359,0.0,0.0,0.0,1735432,554.29,849.6258219094727,137.55141408415375,2509.495,608.411,678.56,774.961,816.833,908.831,1007.184,1091.119,1252.493,1892.453,11.547902770030747,0.04828768859857373,0.0,0.0,86,620,20.4,20.68,True,tail-ad00e0ea0afe392a-r2.csv.gz,1789412682.1046152,2000000,True,0.000888994,0.000974091
use1-az4,udp,16,1,1000,0,16000,4096,8900,nvme,direct-dsync,raw,good,express,tail-c6888c1c964d5102-r2,2,leader,tail,2,2419317712810043145,12271298404637776269,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'udp', '172.31.91.95', '172.31.8.92', '43001', '16000', '16', '1', '1000', '0', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182950Z-9cb6f629/results/tail-c6888c1c964d5102-r2.csv', '2419317712810043145', '12271298404637776269']",1789412686.208138,16000,16000,16000,15986608770,15987089876,0,6,0.260875,15011,381.48,407.1369804143628,18.600229114810897,645.612,386.7285,389.794,396.5775,403.107,411.1115,424.621,439.2635,486.1923,552.9992899999996,0.0,0.0,0.0,0.0,14.98660877,15011,1001.6275349796831,1001.6275349796831,1,1,1,0.000407446,100.0,1.0,1,15011,0.838,3.3113752581440274,2.5717413827992224,225.653,1.465,2.6805000000000003,2.997,3.27,3.532,3.763,3.916,4.7318999999999996,7.137319999999985,0.0,0.0,0.0,0.0,15011,378.695,403.8256051562188,18.445339972266066,642.446,383.53610000000003,386.602,393.318,399.805,407.786,421.292,435.7555,482.35749999999996,548.4948099999998,0.0,0.0,0.0,0.0,1,4,0.0,0.04,True,tail-c6888c1c964d5102-r2.csv.gz,1789412702.5512612,16000,True,0.000407446,0.000481106
use1-az4,tcp,64,1,3500,50,56000,4096,8900,nvme,direct-dsync,raw,good,express,tail-4ee02dd7d1b5e8fb-r2,2,leader,tail,2,443438965929725486,17173184361473079970,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'tcp', '172.31.91.95', '172.31.8.92', '43001', '56000', '64', '1', '3500', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182950Z-9cb6f629/results/tail-4ee02dd7d1b5e8fb-r2.csv', '443438965929725486', '17173184361473079970']",1789412703.9784636,56000,56000,56000,15905546538,15906051123,0,10,0.897069,52503,381.348,441.1632317391387,59.859390636036295,1046.558,387.69502,391.654,401.605,418.134,458.39,521.9052,568.6501999999999,657.9557999999997,791.8314539999998,0.001904653067443765,0.0,0.0,0.0,14.905546538,52503,3522.044620515075,3522.3800661149567,1,6,1,0.000433691,99.99809534693256,1.0,1,52503,0.778,3.1441950364741063,0.7855397016787129,58.447,0.927,2.3811,2.841,3.136,3.419,3.627,3.982,5.648979999999996,7.521497999999999,0.0,0.0,0.0,0.0,52503,377.861,438.0190367026646,59.88614479544598,1043.173,384.58906,388.5094,398.4435,414.997,455.294,518.7712,565.5538999999998,654.9530599999997,788.0417819999999,0.001904653067443765,0.0,0.0,0.0,1,6,0.0,0.08,True,tail-4ee02dd7d1b5e8fb-r2.csv.gz,1789412720.8646057,56000,True,0.000433691,0.000504585
use1-az4,udp,64,1,4000,50,64000,4096,8900,nvme,direct-dsync,raw,good,express,tail-b48cd7bd172128da-r2,2,leader,tail,2,12395156222418999773,12680792557122652446,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'udp', '172.31.91.95', '172.31.8.92', '43001', '64000', '64', '1', '4000', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182950Z-9cb6f629/results/tail-b48cd7bd172128da-r2.csv', '12395156222418999773', '12680792557122652446']",1789412722.0170355,64000,64000,64000,16034286515,16034729438,0,13,0.946014,60033,378.35,428.3615509469792,55.26656749309251,832.393,383.36932,386.2716,393.496,404.321,441.188,506.23,554.8637999999995,634.37168,678.0481120000001,0.0,0.0,0.0,0.0,15.034286515,60033,3993.2057926461566,3993.072763386803,4,2,1,0.000384599,100.0,1.0,1,60033,0.826,3.2205215298252625,0.7032702397896435,35.221,1.00132,2.0916000000000006,2.937,3.233,3.517,3.732,4.104,5.28568,7.257,0.0,0.0,0.0,0.0,60033,375.086,425.1410294171539,55.29499002711258,829.543,380.27332,383.077,390.269,401.093,438.026,503.16220000000004,551.5673999999999,631.19696,674.9067360000005,0.0,0.0,0.0,0.0,1,6,0.0,0.04,True,tail-b48cd7bd172128da-r2.csv.gz,1789412739.1592252,64000,True,0.000384599,0.000442923
use1-az4,tcp,16,1,1000,0,16000,4096,8900,nvme,direct-dsync,raw,good,express,tail-a9405efcb1d87e04-r2,2,leader,tail,2,15542523796408613656,12271298404637776269,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'tcp', '172.31.91.95', '172.31.8.92', '43001', '16000', '16', '1', '1000', '0', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182950Z-9cb6f629/results/tail-a9405efcb1d87e04-r2.csv', '15542523796408613656', '12271298404637776269']",1789412740.3317394,16000,16000,16000,15986608770,15987139473,0,6,0.269573,15011,384.145,453.4672940510292,66.91555395410309,710.017,390.55920000000003,394.54449999999997,406.31550000000004,430.401,492.3085,540.103,625.912,646.0717999999998,689.9456799999999,0.0,0.0,0.0,0.0,14.98660877,15011,1001.6275349796831,1001.6275349796831,1,1,1,0.000429115,100.0,1.0,1,15011,0.779,3.211417160748784,0.7427693155985577,46.7,1.5145,2.604,2.921,3.192,3.454,3.703,3.852,5.004599999999998,7.20198,0.0,0.0,0.0,0.0,15011,381.292,450.2558768902805,66.91176529660152,707.046,387.43829999999997,391.421,403.09000000000003,427.203,489.09000000000003,537.075,622.6925,642.4817999999999,687.12896,0.0,0.0,0.0,0.0,1,4,0.0,0.04,True,tail-a9405efcb1d87e04-r2.csv.gz,1789412756.6761045,16000,True,0.000429115,0.000530703
use1-az4,tcp,64,4,129600,50,2000000,4096,8900,nvme,direct-dsync,raw,good,express,tail-92a8ea7cb937b426-r2,2,leader,tail,2,8380715099424086686,1958397365260724570,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'tcp', '172.31.91.95', '172.31.8.92', '43001', '2000000', '64', '4', '129600', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182950Z-9cb6f629/results/tail-92a8ea7cb937b426-r2.csv', '8380715099424086686', '1958397365260724570']",1789412763.4480503,2000000,2000000,505508,15433135659,15433964063,0,64,9.09813,1870102,459.789,647.1406580272093,60.237492734024244,2249.297,527.31501,554.052,603.862,646.609,689.022,722.687,741.256,774.073,816.4120909999998,0.027324712769677805,0.0064167622942491905,0.0,0.0,14.433135659,1870102,129571.98242876989,129570.04244838991,91,63,4,0.000606203,99.97267528723032,3.9721132857993844,4,1870102,1.658,17.403680445237747,15.660924221894412,1395.528,3.331,4.174,7.067,14.084,24.068,34.853,42.295,54.519,57.468595999999906,0.0032083811471245952,0.0,0.0,0.0,1870102,448.043,629.7369775819715,57.88389893666564,2172.199,512.477,538.275,586.911,629.325,671.504,704.5179000000002,722.624,754.8999799999999,791.098,0.016683581965047895,0.0017646096309185274,0.0,0.0,6,111,1.84,2.0,True,tail-92a8ea7cb937b426-r2.csv.gz,1789412806.6257737,2000000,True,0.000606203,0.000828404
use1-az4,udp,64,4,231100,50,2000000,4096,8900,nvme,direct-dsync,raw,good,express,tail-6ca67c298c17e123-r2,2,leader,tail,2,11407612750817638503,6657154807827912527,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'udp', '172.31.91.95', '172.31.8.92', '43001', '2000000', '64', '4', '231100', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182950Z-9cb6f629/results/tail-6ca67c298c17e123-r2.csv', '11407612750817638503', '6657154807827912527']",1789412816.2164838,2000000,2000000,500068,8649906891,8650749030,444,64,7.98231,1768615,503.334,718.4257769531526,77.89294819315089,1133.911,581.13814,612.014,664.284,706.1,759.8965000000001,825.475,869.4172999999998,948.4241799999984,1025.8814739999993,0.23803936978935494,0.0,0.0,0.0,7.649906891,1768615,231194.70932133208,231194.31715969628,133,130,2,0.000656337,99.76184754737464,3.999625695812825,4,1768615,3.069,13.567215553413265,8.604225152761472,190.406,3.569,3.906,7.376,11.945,17.428,23.975,29.041,41.934,70.17484399999678,0.0,0.0,0.0,0.0,1768615,495.312,704.8585613997393,77.10640645386403,1121.756,568.882,599.543,651.169,692.59,746.147,811.2256000000001,854.652,929.8507199999998,1005.006,0.12348645691685302,0.0,0.0,0.0,10,237,2.92,2.8,True,tail-6ca67c298c17e123-r2.csv.gz,1789412851.1312718,2000000,True,0.000656337,0.000842139
use1-az4,udp,16,16,190300,50,2000000,4096,8900,nvme,direct-dsync,raw,good,express,tail-35e024d9e8756e85-r2,2,leader,tail,2,571663786720600015,3150125147639721990,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'udp', '172.31.91.95', '172.31.8.92', '43001', '2000000', '16', '16', '190300', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182950Z-9cb6f629/results/tail-35e024d9e8756e85-r2.csv', '571663786720600015', '3150125147639721990']",1789412860.7275782,2000000,2000000,181164,10516417099,10517283584,0,16,7.08988,1809548,498.982,774.8181419652864,85.25504750190767,1199.434,593.28194,635.753,710.83,775.614,838.711,885.9153,910.774,955.4850600000001,1016.9099659999996,0.17556870555519943,0.0,0.0,0.0,9.516417099,1809548,190150.34557387678,190150.1354107472,169,167,9,0.000828618,99.8244312944448,11.82511102220002,16,1809548,3.007,40.8897592746918,19.512462200889765,330.491,9.651470000000002,13.746,25.678,40.353,54.974,62.15,65.083,99.448,174.6486839999994,0.0,0.0,0.0,0.0,1809548,483.157,733.9283826905945,82.11573151973148,1023.598,556.145,600.162,671.02,734.95,793.998,841.224,865.458,906.987,952.326037999991,0.003978894176888372,0.0,0.0,0.0,18,200,6.44,7.72,True,tail-35e024d9e8756e85-r2.csv.gz,1789412895.5233366,2000000,True,0.000828618,0.000866485
use1-az4,udp,64,4,190300,100,2000000,4096,8900,nvme,direct-dsync,raw,good,express,tail-5be1fecaa62aad3e-r2,2,leader,tail,2,16550743095327105444,3150125147639721990,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'udp', '172.31.91.95', '172.31.8.92', '43001', '2000000', '64', '4', '190300', '100', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182950Z-9cb6f629/results/tail-5be1fecaa62aad3e-r2.csv', '16550743095327105444', '3150125147639721990']",1789412905.1913846,2000000,2000000,500001,10516417099,10517200850,572,64,8.37624,1809548,447.566,694.0416093096177,85.48152090520875,2878.869,526.572,565.798,645.13,698.528,741.424,780.978,806.5746499999999,856.22053,998.5552769999916,0.09974866651782655,0.054654532513091665,0.0,0.0,9.516417099,1809548,190151.71163421913,190150.1354107472,156,141,1,0.00053686,99.90025133348217,3.9999966842548527,4,1809548,3.345,15.123425800255092,41.503969232251386,1876.866,3.569,3.971,7.116,11.99,18.283,26.103,31.27,43.29,89.09255699999655,0.06670173988200369,0.0,0.0,0.0,1809548,441.807,678.9181835093625,72.09783083773414,1083.517,513.83535,552.38,631.157,684.607,727.156,766.73,792.06,839.9107100000002,909.151,0.01149458317767752,0.0,0.0,0.0,6,202,2.76,2.04,True,tail-5be1fecaa62aad3e-r2.csv.gz,1789412942.5258884,2000000,True,0.00053686,0.000783751
use1-az4,tcp,16,64,320900,50,2000000,4096,8900,nvme,direct-dsync,raw,good,express,tail-3d95a3a584950789-r2,2,leader,tail,2,2334988782542055762,5265834382342013517,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'tcp', '172.31.91.95', '172.31.8.92', '43001', '2000000', '16', '64', '320900', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182950Z-9cb6f629/results/tail-3d95a3a584950789-r2.csv', '2334988782542055762', '5265834382342013517']",1789412952.1686304,2000000,2000000,102658,6229157545,6230031425,0,16,5.11351,1678957,480.565,801.7789591561904,133.57434765728266,1751.353,578.60956,625.3908,710.419,782.584,865.2,970.7164000000001,1054.4974,1239.1712799999993,1476.9176279999997,7.875127236730899,0.0,0.0,0.0,5.229157545,1678957,321071.221425592,321076.00231042574,200,225,18,0.000711464,92.12481320248226,21.38787771217488,64,1678957,4.779,51.313243034217074,28.03331825304453,463.094,14.528,19.609,33.029,48.174,63.007,73.83,93.624,166.84043999999994,262.9465839999998,0.0,0.0,0.0,0.0,1678957,468.899,750.4657161219733,124.74599536707487,1602.391,535.253,584.985,662.608,736.121,809.648,906.882,982.195,1156.661,1399.299,4.239060321378093,0.0,0.0,0.0,69,427,16.4,16.68,True,tail-3d95a3a584950789-r2.csv.gz,1789412980.8072093,2000000,True,0.000711464,0.00087388
