case,control,scope,native_ns,control_ns,native_over_control,separated,first_edge,second_edge,edges_agree,native_samples,control_samples
weather_sept_85/split/3/37,materialized,count,1145.2679605551502,1145.1604703889066,1.0000938647194197,overlap,1.0021427478944467,0.997100970116124,False,"[1148.2720989948118, 1146.9092821241916, 1147.6353256117604, 1143.6266389861087, 1141.1845771419898, 1141.8196569054378]","[1145.1814903844797, 1144.7764149912825, 1145.5428868007693, 1145.1394503933334, 1145.720170454727, 1145.0951977707882]"
weather_sept_85/inline/15/18,specialized,count,519.3026784536628,519.7034288194412,0.9992288864310771,overlap,1.0024221642960944,0.9964331343735378,False,"[520.0388764881576, 520.8736855158832, 520.4479786706231, 518.566480419168, 518.344726562681, 518.1330844541309]","[519.1904141865061, 519.0916914682783, 519.4252728174619, 520.2002108135101, 520.557589285652, 519.9815848214206]"
weather_sept_85/inline/15/18,materialized,count,519.3026784536628,536.788671874963,0.9674248091707618,win,0.9695111309109502,0.9658635297611331,True,"[520.0388764881576, 520.8736855158832, 520.4479786706231, 518.566480419168, 518.344726562681, 518.1330844541309]","[536.8148565572543, 536.7624871926718, 537.4349897541426, 537.0028467115922, 536.6645603555115, 536.6464333129793]"
weather_sept_85/split/15/18,specialized,count,547.8964103134381,548.2042289401015,0.999438496439076,overlap,1.0015604887275311,0.9962829260630233,False,"[549.7234820680146, 548.7053533976238, 548.2590315646643, 547.3064453124603, 547.5337890622119, 547.1171093747913]","[547.8504389632486, 547.8701792433113, 547.5047554348095, 548.5382786368917, 549.3484139844012, 549.9287338003858]"
weather_sept_85/split/15/18,materialized,count,547.8964103134381,553.1290772307912,0.9905398809559062,win,0.9916110788734144,0.9896755481346667,True,"[549.7234820680146, 548.7053533976238, 548.2590315646643, 547.3064453124603, 547.5337890622119, 547.1171093747913]","[553.3473405934683, 553.3489057238355, 553.2042429504927, 553.0160327230672, 552.8509574916181, 553.0539115110896]"
weather_sept_85/inline/15/2,specialized,count,66.93749620575525,66.49566367698343,1.0066445314527293,loss,1.0074559177419602,1.0059920033397214,True,"[66.9286910076503, 66.92757334183779, 66.95404177295812, 66.94630140386019, 66.91386185283744, 66.97252885497204]","[66.42535442381585, 66.43336927104413, 66.44555594901152, 66.65878271086939, 66.54754827236192, 66.54577140495533]"
weather_sept_85/inline/15/2,materialized,count,66.93749620575525,69.44434998281318,0.9639012565071406,win,0.9639888246597619,0.9639637018214982,True,"[66.9286910076503, 66.92757334183779, 66.95404177295812, 66.94630140386019, 66.91386185283744, 66.97252885497204]","[69.4289075719033, 69.40841958808488, 69.45727910850485, 69.44898576301057, 69.45881748359113, 69.43971420261579]"
weather_sept_85/split/15/2,specialized,count,66.91925940688915,67.18198291501133,0.996089375503332,win,0.9978088789856578,0.9946612280392833,True,"[66.90187340561103, 66.91976084183713, 66.91875797194116, 66.96402264028123, 66.94009088012488, 66.89912946427839]","[67.07115057979601, 67.04273408765954, 67.06570705200453, 67.29938696020143, 67.31200272464037, 67.29281525022665]"
weather_sept_85/split/15/2,materialized,count,66.91925940688915,69.75732315400661,0.9593151855776958,win,0.9598157043495433,0.9594951935560925,True,"[66.90187340561103, 66.91976084183713, 66.91875797194116, 66.96402264028123, 66.94009088012488, 66.89912946427839]","[69.70893288957961, 69.7204241071376, 69.75963774181544, 69.75500856619779, 69.76594706225752, 69.76721040957256]"
weather_sept_85/inline/127/2,specialized,count,67.08792385520681,67.00612089370814,1.0012208281931203,overlap,0.9997502223314209,1.0032253427250382,False,"[66.97800819546703, 67.00237598293896, 67.06080856822304, 67.1150391421906, 67.19675164476926, 67.25117777186779]","[67.04458237474282, 67.00785084355986, 67.01911586144907, 66.98071588008757, 67.00439094385642, 66.96823182398576]"
weather_sept_85/inline/127/2,materialized,count,67.08792385520681,69.59246334537478,0.9640113401685697,win,0.9630963018718431,0.9654922676424369,True,"[66.97800819546703, 67.00237598293896, 67.06080856822304, 67.1150391421906, 67.19675164476926, 67.25117777186779]","[69.56730284789839, 69.56975730538606, 69.58866541155156, 69.60052415073525, 69.59843584128537, 69.596261279198]"
weather_sept_85/split/127/2,specialized,count,67.05390268988266,67.15493934377724,0.9984954695085442,win,0.9990432829960506,0.9980901249339323,True,"[67.09800105997428, 67.04555961381527, 67.03879271812824, 67.09164897156737, 67.06224576595005, 67.03674081559024]","[67.10938298497236, 67.1325234438875, 67.10976466680304, 67.19057136287084, 67.17735524366698, 67.22586809099572]"
weather_sept_85/split/127/2,materialized,count,67.05390268988266,70.03192546773985,0.9574762116282378,win,0.9573557015493448,0.9575967220539534,True,"[67.09800105997428, 67.04555961381527, 67.03879271812824, 67.09164897156737, 67.06224576595005, 67.03674081559024]","[70.03202624198249, 70.06038661858898, 69.98291432958237, 70.03182469349723, 70.08757829158709, 70.02112873132867]"
weather_sept_85/inline/255/1,specialized,count,56.91133962519484,56.97076480110967,0.9989569180592487,overlap,0.9972255896969229,0.9994357095905186,True,"[56.94591002211494, 56.87688876603822, 56.89255305887673, 56.8906723895313, 56.94800016248562, 56.930126191512954]","[56.977685157064926, 57.05083548464449, 57.14335978176, 56.92232305785277, 56.963844445154415, 56.96226945386807]"
weather_sept_85/inline/255/1,materialized,count,56.91133962519484,58.27034666232106,0.976677553593396,win,0.9771782160238496,0.9741103518619052,True,"[56.94591002211494, 56.87688876603822, 56.89255305887673, 56.8906723895313, 56.94800016248562, 56.930126191512954]","[58.252413459845194, 58.220489968463916, 58.22126621935274, 58.288279864796934, 58.446593805418175, 58.44320007758593]"
weather_sept_85/split/255/1,specialized,count,56.9290564819179,57.69326768466337,0.9867538928992122,win,0.9865720639766986,0.9869356637077005,True,"[56.907180897120085, 56.90946890154788, 56.96493034508131, 57.0424523443108, 56.94864406228791, 56.90483903321048]","[57.76974184064413, 57.68158143939469, 57.68404658870617, 57.62072433232432, 57.70248878062058, 57.77099523860897]"
weather_sept_85/split/255/1,materialized,count,56.9290564819179,59.01422991071712,0.9646665993616473,win,0.9643947427783439,0.9644340846429958,True,"[56.907180897120085, 56.90946890154788, 56.96493034508131, 57.0424523443108, 56.94864406228791, 56.90483903321048]","[59.006352048846225, 59.01790493433867, 59.01055488709557, 59.125016910168654, 59.04876753020251, 58.97615101913385]"
weather_sept_85_srt/refill/g0,specialized,refill,2.0887154496076095,2.119078997655817,0.9856713468059489,win,0.9863839203253629,0.9838546942706353,True,"[2.0883676433849083, 2.0887465530161595, 2.0886843461990594, 2.089916019896856, 2.0886762558975356, 2.090627741785069]","[2.11853686681428, 2.117325322031173, 2.1175166212260415, 2.124212073253542, 2.129280238689611, 2.119621128497354]"
weather_sept_85_srt/refill/g0,materialized,refill,2.0887154496076095,4.542630171656622,0.4598031031977867,win,0.45892426279675175,0.46034036220096014,True,"[2.0883676433849083, 2.0887465530161595, 2.0886843461990594, 2.089916019896856, 2.0886762558975356, 2.090627741785069]","[4.545214494812088, 4.551261538168217, 4.553138870903376, 4.538743801215489, 4.539936515461378, 4.5400458485011566]"
weather_sept_85_srt/refill/g128,specialized,refill,2.089037075762243,2.161506565350222,0.9664726951332498,win,0.985104034969551,0.9496021279561677,True,"[2.0872461203116472, 2.0921975586718884, 2.0875807970519453, 2.089131702418765, 2.088942449105721, 2.0911932170503875]","[2.1184951090131263, 2.1191475447732495, 2.1232254457042976, 2.1997876849961457, 2.200537997516794, 2.200007393533554]"
weather_sept_85_srt/refill/g128,materialized,refill,2.089037075762243,4.544254016999368,0.45970957344098085,win,0.4593105596883233,0.45980902984589944,True,"[2.0872461203116472, 2.0921975586718884, 2.0875807970519453, 2.089131702418765, 2.088942449105721, 2.0911932170503875]","[4.549374778867992, 4.545031140735205, 4.540496937957593, 4.5407658230254, 4.546723994652501, 4.54347689326353]"
weather_sept_85_srt/refill/g240,specialized,refill,2.0949653106916424,2.1586791655327815,0.9704847965096222,win,0.9745958301099598,0.9601269423693384,True,"[2.0874870141071398, 2.094620809938362, 2.0974365728050786, 2.0954497362215783, 2.0944002504254797, 2.095309811444923]","[2.1492199589054617, 2.146751947772043, 2.160022194683859, 2.1573361363817045, 2.1978295286634677, 2.1823258144118474]"
weather_sept_85_srt/refill/g240,materialized,refill,2.0949653106916424,4.54473837492433,0.4609649968523267,win,0.4609772469200805,0.4609527514634987,True,"[2.0874870141071398, 2.094620809938362, 2.0974365728050786, 2.0954497362215783, 2.0944002504254797, 2.095309811444923]","[4.5438702754487705, 4.5429484302799885, 4.546496815423742, 4.54560647439989, 4.54072085040444, 4.545815173948262]"
weather_sept_85_srt/inline/0/256,specialized,count,7213.944463312988,7214.543223505081,0.9999170065001285,overlap,1.0007685740996144,0.999475459727015,False,"[7235.096127717261, 7220.4339334240285, 7216.155740488848, 7210.07744565521, 7210.41355299041, 7211.733186137128]","[7214.888756793958, 7218.548913043299, 7211.082710597754, 7217.0881453812735, 7214.197690216203, 7211.926800271515]"
weather_sept_85_srt/inline/0/256,materialized,count,7213.944463312988,7448.465021305099,0.9685142432271208,win,0.9673932964224847,0.9687103553683156,True,"[7235.096127717261, 7220.4339334240285, 7216.155740488848, 7210.07744565521, 7210.41355299041, 7211.733186137128]","[7449.409623577763, 7463.803977271603, 7487.207919033466, 7443.054865057858, 7443.312144886612, 7447.520419032436]"
weather_sept_85_srt/split/0/256,specialized,count,7691.643043153925,7697.350074404942,0.9992585719506257,overlap,0.998746754506718,0.9989208606302665,True,"[7699.489211308929, 7696.438430059611, 7700.359747023872, 7682.070870535226, 7682.876488097306, 7686.847656248237]","[7691.925967262007, 7714.16183035659, 7709.15066964269, 7686.38448660803, 7702.774181547877, 7691.1763392845905]"
weather_sept_85_srt/split/0/256,materialized,count,7691.643043153925,7716.869233631045,0.9967310330506598,win,0.997077116102668,0.9959345813867682,True,"[7699.489211308929, 7696.438430059611, 7700.359747023872, 7682.070870535226, 7682.876488097306, 7686.847656248237]","[7750.9140624997835, 7722.059895832692, 7717.8523065477675, 7715.8861607143235, 7710.034226190061, 7714.238095236583]"
weather_sept_85_srt/inline/3/37,specialized,count,1068.237241274147,1069.8091426676397,0.9985306711909631,win,0.9990903541298657,0.9956117680757197,True,"[1068.6050375406237, 1068.0824878246442, 1068.2697088068678, 1068.2047737414264, 1068.0467481740473, 1068.7990817778318]","[1069.2423406862458, 1069.5423304738865, 1069.0804993872596, 1070.0759548613926, 1072.9129646649433, 1073.109528186394]"
weather_sept_85_srt/inline/3/37,materialized,count,1068.237241274147,1103.5653051593815,0.9679873372966067,win,0.968326157426692,0.9677916918786907,True,"[1068.6050375406237, 1068.0824878246442, 1068.2697088068678, 1068.2047737414264, 1068.0467481740473, 1068.7990817778318]","[1103.2126940015478, 1103.5852296559979, 1103.127752726803, 1103.7548500419675, 1103.5453806627652, 1103.9092648908838]"
weather_sept_85_srt/split/3/37,specialized,count,1141.3970133460302,1142.151629634176,0.9993393028836395,overlap,0.9995340044286808,0.9991298357276709,True,"[1141.2525770399436, 1141.0138617620746, 1140.8228624132146, 1141.541449652117, 1142.8742133246888, 1141.6388617621312]","[1141.5458170572813, 1142.0948621962066, 1141.1814778645924, 1142.8005900350333, 1142.633140297197, 1142.2083970721455]"
weather_sept_85_srt/split/3/37,materialized,count,1141.3970133460302,1145.973120629325,0.9960067935269008,win,0.9956404079702286,0.9970777101126966,True,"[1141.2525770399436, 1141.0138617620746, 1140.8228624132146, 1141.541449652117, 1142.8742133246888, 1141.6388617621312]","[1146.0099978145854, 1146.597055288314, 1145.9362434440645, 1146.061079545505, 1144.9848393793652, 1144.4242788462532]"
weather_sept_85_srt/inline/15/18,specialized,count,517.9928960469277,518.2099888777365,0.9995810716978287,overlap,0.9994584561976558,0.9996898994637665,True,"[518.0464423457345, 517.77558840976, 518.2344615307833, 517.9546283517461, 518.0311637421094, 517.6460838918732]","[518.2792167784227, 518.4709434148299, 518.3271391955526, 518.1152961829232, 517.998467167755, 518.1407609770503]"
weather_sept_85_srt/inline/15/18,materialized,count,517.9928960469277,536.1058134190839,0.9662139135245732,win,0.9660651484505809,0.9667371271730042,True,"[518.0464423457345, 517.77558840976, 518.2344615307833, 517.9546283517461, 518.0311637421094, 517.6460838918732]","[536.1230468749409, 536.2437959557913, 536.8652343750335, 535.7760799633121, 535.6283700980941, 536.088579963227]"
weather_sept_85_srt/split/15/18,specialized,count,547.4372395831983,548.3087505226138,0.9984105470894186,win,0.9988263890140492,0.9982292370307961,True,"[547.475976562517, 547.2233593750708, 547.453580729181, 547.5030598955932, 547.4167187498788, 547.4208984372157]","[548.492435723257, 547.9829248536786, 548.0968331939823, 548.3919706314185, 548.9162311872334, 548.2255304138089]"
weather_sept_85_srt/split/15/18,materialized,count,547.4372395831983,553.5266911530957,0.9889988113180017,win,0.9890348282952687,0.9889627948137867,True,"[547.475976562517, 547.2233593750708, 547.453580729181, 547.5030598955932, 547.4167187498788, 547.4208984372157]","[553.2376499367982, 553.5230560816439, 553.8947416876183, 552.9913824957509, 553.5303262245476, 553.5781118031573]"
weather_sept_85_srt/inline/15/2,specialized,count,66.65142740119671,66.58883266455179,1.0009400185307384,overlap,1.0006542486240486,1.0018726027163691,True,"[66.61245721348595, 66.53826064908753, 66.63928594067936, 66.66356886171408, 66.72245625507287, 66.77578664669043]","[66.56890459924747, 66.60271167716319, 66.54669881399862, 66.57992019247762, 66.62561585734666, 66.59774513662596]"
weather_sept_85_srt/inline/15/2,materialized,count,66.65142740119671,69.21245477452874,0.9629975936892428,win,0.9611685597068614,0.9651798268582616,True,"[66.61245721348595, 66.53826064908753, 66.63928594067936, 66.66356886171408, 66.72245625507287, 66.77578664669043]","[69.30361645807632, 69.30851618609671, 69.27970367290837, 69.12955948557261, 69.14520587614912, 69.10968269533734]"
weather_sept_85_srt/split/15/2,specialized,count,66.80597043370753,66.98332590945759,0.9973522444079621,win,0.997100839890236,0.996834680235626,True,"[66.74352614978352, 66.78346465455476, 66.75460737179279, 66.83688148396014, 66.83518263066993, 66.82847621286028]","[66.93837496175064, 66.94870237913082, 66.97257496939926, 66.9940768495159, 67.04740911990724, 67.14893813775329]"
weather_sept_85_srt/split/15/2,materialized,count,66.80597043370753,69.7040281647997,0.9584233823009431,win,0.9577070310231255,0.9587871259839971,True,"[66.74352614978352, 66.78346465455476, 66.75460737179279, 66.83688148396014, 66.83518263066993, 66.82847621286028]","[69.70253450105545, 69.70552182854394, 69.66632663217491, 69.71936730033768, 69.70805178686292, 69.69789454121984]"
weather_sept_85_srt/inline/127/2,specialized,count,66.961325617331,66.45364619593578,1.0076396021957674,loss,1.0080889928510788,1.0051942670529086,True,"[66.95051231602959, 66.93789765178774, 66.9286015433308, 66.97213891863242, 66.99052408058455, 66.973569936845]","[66.40078219927179, 66.3991225572078, 66.41052804779044, 66.67880605722424, 66.6274889660904, 66.49676434408111]"
weather_sept_85_srt/inline/127/2,materialized,count,66.961325617331,69.2034964544682,0.9676003243764943,win,0.9672084479186205,0.9678306299296318,True,"[66.95051231602959, 66.93789765178774, 66.9286015433308, 66.97213891863242, 66.99052408058455, 66.973569936845]","[69.20731285570801, 69.1731562236462, 69.21329080152579, 69.1969287088771, 69.25898882327027, 69.19968005322838]"
weather_sept_85_srt/split/127/2,specialized,count,66.81377211684843,66.96354195393829,0.997763412258078,win,0.9973378721165108,0.9979135880203717,True,"[66.81886397208513, 66.78930604370595, 66.79366595354018, 66.81543406312488, 66.81211017057197, 66.92791337832821]","[66.97552807008427, 66.97195385932083, 66.94883722415389, 67.02055374491847, 66.94360940694624, 66.95513004855576]"
weather_sept_85_srt/split/127/2,materialized,count,66.81377211684843,69.72022656279805,0.9583126075568367,win,0.9579001320990478,0.9584606094790453,True,"[66.81886397208513, 66.78930604370595, 66.79366595354018, 66.81543406312488, 66.81211017057197, 66.92791337832821]","[69.6667054026726, 69.73746115331961, 69.72925852633003, 69.74061836516682, 69.71119459926607, 69.63658439488665]"
weather_sept_85_srt/inline/255/1,specialized,count,56.82311119041532,56.66149277640983,1.0028523500897382,overlap,1.0030272986213535,1.0026171470527037,True,"[56.65768871893125, 56.8568306114139, 56.827395527704674, 56.81882685312596, 56.764462731639114, 56.8484599606244]","[56.655881256485344, 56.643157579097604, 56.667104296334315, 56.62474650501271, 56.70563702753674, 56.67051179021899]"
weather_sept_85_srt/inline/255/1,materialized,count,56.82311119041532,58.02723332598157,0.9792490169434442,win,0.9792433032978664,0.9792547315173704,True,"[56.65768871893125, 56.8568306114139, 56.827395527704674, 56.81882685312596, 56.764462731639114, 56.8484599606244]","[58.01313355785781, 58.0729543948736, 58.0319470516909, 58.02251960027225, 58.0166519434603, 58.0783941585504]"
weather_sept_85_srt/split/255/1,specialized,count,56.800626473976685,57.43564427656416,0.9889438377407288,win,0.9864844757059285,0.9894188573374958,True,"[56.79711034886218, 56.63128543758059, 56.644877510386806, 56.84244656456734, 56.852304809167585, 56.80414259909119]","[57.42095177914657, 57.417135799629875, 57.471023174895286, 57.4702247528903, 57.45033677398175, 57.39427292906153]"
weather_sept_85_srt/split/255/1,materialized,count,56.800626473976685,58.72185633289543,0.9672825421589664,win,0.9647121393039604,0.9679125289997491,True,"[56.79711034886218, 56.63128543758059, 56.644877510386806, 56.84244656456734, 56.852304809167585, 56.80414259909119]","[58.703118012071435, 58.74336706172214, 58.71687024821318, 58.73030079945265, 58.726842417577664, 58.7165848374307]"
wikileaks-noquotes/refill/g0,specialized,refill,2.094314226014121,2.119274206083215,0.9882223923655334,win,0.989951880155954,0.9857380389204168,True,"[2.1075004891546274, 2.0971558147520413, 2.0981840878958327, 2.0884731403221193, 2.0888297124138333, 2.0914726372762003]","[2.119067526322472, 2.1194808858439576, 2.1195842888057816, 2.1190515430463917, 2.1198624786313225, 2.1168097017926146]"
wikileaks-noquotes/refill/g0,materialized,refill,2.094314226014121,4.5479359192177755,0.46049774297926643,win,0.46192712478293735,0.4584272302264796,True,"[2.1075004891546274, 2.0971558147520413, 2.0981840878958327, 2.0884731403221193, 2.0888297124138333, 2.0914726372762003]","[4.54224048627104, 4.543946367249562, 4.540351673924076, 4.551925471185989, 4.562358540519188, 4.556513170873109]"
wikileaks-noquotes/refill/g128,specialized,refill,2.087676766805523,2.124180278797927,0.9828152476714165,win,0.9829431004582188,0.9823222672915086,True,"[2.0875760218451256, 2.087314942245203, 2.0875745302456896, 2.0894312486458566, 2.0877775117659203, 2.0886794822204253]","[2.1237999730325434, 2.124139041768113, 2.123193101239276, 2.1242215158277413, 2.1262670630274942, 2.1324531957166237]"
wikileaks-noquotes/refill/g128,materialized,refill,2.087676766805523,4.540293583444047,0.4598109634183419,win,0.45918797311015197,0.4601174832813408,True,"[2.0875760218451256, 2.087314942245203, 2.0875745302456896, 2.0894312486458566, 2.0877775117659203, 2.0886794822204253]","[4.546999520110985, 4.5462308520543795, 4.540831010402403, 4.5394482020655875, 4.5382889271740074, 4.53975615648569]"
wikileaks-noquotes/refill/g240,specialized,refill,2.087430124840814,2.123084248957462,0.9832064487623814,win,0.9855802607628109,0.9825891925622413,True,"[2.0858889840997903, 2.08940824903384, 2.089352085796122, 2.0885199984103524, 2.086182261848205, 2.0863402512712756]","[2.119920790802997, 2.1267021384821, 2.1180047007534877, 2.1264816303580822, 2.1228597264935263, 2.1233087714213976]"
wikileaks-noquotes/refill/g240,materialized,refill,2.087430124840814,4.547263547001815,0.45905193382009646,win,0.4561688156281097,0.4595060018448847,True,"[2.0858889840997903, 2.08940824903384, 2.089352085796122, 2.0885199984103524, 2.086182261848205, 2.0863402512712756]","[4.58443176744644, 4.580216828103963, 4.553154081327159, 4.540398260076613, 4.540095817716717, 4.54137301267647]"
wikileaks-noquotes/inline/0/256,specialized,count,7209.718919836876,7211.993036685815,0.9996846756732333,overlap,1.0000951323888536,0.9994008661299261,False,"[7213.750849184635, 7208.399286684727, 7213.17510190266, 7207.176460599168, 7211.0385529890245, 7204.814198372759]","[7212.488960598258, 7214.931216032981, 7207.794667119564, 7209.464164403339, 7217.927309781079, 7211.497112773372]"
wikileaks-noquotes/inline/0/256,materialized,count,7209.718919836876,7443.162109373559,0.9686365571370942,win,0.9691202042375571,0.968071083798322,True,"[7213.750849184635, 7208.399286684727, 7213.17510190266, 7207.176460599168, 7211.0385529890245, 7204.814198372759]","[7443.013849430095, 7442.255859375535, 7443.310369317023, 7442.225674715207, 7444.883522727591, 7451.147904829027]"
wikileaks-noquotes/split/0/256,specialized,count,7707.897879462234,7704.684430803281,1.0004170772583632,overlap,1.0028762770616575,0.9980914715136503,False,"[7726.42373511865, 7727.301711309076, 7719.731026785348, 7692.7053571440065, 7691.912760420303, 7696.06473213912]","[7704.931919642558, 7704.2641369047205, 7700.549293154647, 7709.323474703296, 7704.436941964004, 7707.415178568428]"
wikileaks-noquotes/split/0/256,materialized,count,7707.897879462234,7712.1723400294795,0.9994457514201208,overlap,1.0017148929980175,0.9978850792863015,False,"[7726.42373511865, 7727.301711309076, 7719.731026785348, 7692.7053571440065, 7691.912760420303, 7696.06473213912]","[7713.19642857096, 7711.148251487998, 7714.9988839305315, 7718.369419643497, 7709.009300595931, 7705.99962797634]"
wikileaks-noquotes/inline/3/37,specialized,count,1068.8793958157562,1067.6722301135437,1.0011306519624323,overlap,1.0019368630465477,1.0002174052249486,True,"[1069.872446895467, 1070.1497395833703, 1069.7835988561562, 1067.78751521932, 1067.975192775356, 1067.5759689525244]","[1067.8042562905116, 1067.51940442367, 1067.8354555600504, 1067.78903713467, 1067.2728287339698, 1067.5554230924176]"
wikileaks-noquotes/inline/3/37,materialized,count,1068.8793958157562,1105.7817612205754,0.9666278042386176,win,0.9676085469003275,0.9654925500376145,True,"[1069.872446895467, 1070.1497395833703, 1069.7835988561562, 1067.78751521932, 1067.975192775356, 1067.5759689525244]","[1105.6872640519096, 1105.876258389241, 1104.804294253216, 1105.4591163430352, 1105.9510663005326, 1108.4027924409575]"
wikileaks-noquotes/split/3/37,specialized,count,1146.3597984050793,1148.8311024910818,0.9978488534296784,win,0.996303227853458,0.9989903944647759,True,"[1146.410183566449, 1146.7557637674624, 1146.0670891608045, 1146.7388275784144, 1146.30941324371, 1146.1555944057013]","[1150.6639259178125, 1150.9157834352686, 1148.7197880244048, 1147.4679031902629, 1146.9191160401188, 1148.9424169577587]"
wikileaks-noquotes/split/3/37,materialized,count,1146.3597984050793,1148.9648300918502,0.9977327141627454,win,0.9992478221401484,0.9957783214164448,True,"[1146.410183566449, 1146.7557637674624, 1146.0670891608045, 1146.7388275784144, 1146.30941324371, 1146.1555944057013]","[1147.4637784093266, 1147.2731370193173, 1147.1239619755934, 1150.4658817743737, 1151.2252786274664, 1151.1692799388745]"
wikileaks-noquotes/inline/15/18,specialized,count,517.5896404278801,518.8482080743336,0.9975743047256065,win,0.9988213964185835,0.9964752001554276,True,"[517.7037534502764, 517.605912361908, 517.6646786277714, 517.3043794363956, 517.5733684938521, 517.398646983196]","[518.2755200118179, 517.9861864156544, 518.4715595425973, 520.1764611354226, 519.2288246636681, 519.2248566060698]"
wikileaks-noquotes/inline/15/18,materialized,count,517.5896404278801,538.3018343829182,0.9615230849458622,win,0.9628661565807646,0.9599484743391095,True,"[517.7037534502764, 517.605912361908, 517.6646786277714, 517.3043794363956, 517.5733684938521, 517.398646983196]","[537.7581326844073, 537.4128329919254, 537.6289062501181, 538.845536081429, 539.4170692845032, 538.9858526931945]"
wikileaks-noquotes/split/15/18,specialized,count,550.9140362833976,551.0881069106706,0.9996841328544563,overlap,0.9992524444459268,1.0000195064457116,False,"[550.8813312709019, 550.9008625209345, 550.7721266779197, 550.9272100458608, 551.1052065858139, 551.0461016147101]","[551.3757602768419, 550.9485764471916, 551.2934537541801, 551.140860947827, 550.9603738464256, 551.0353528735141]"
wikileaks-noquotes/split/15/18,materialized,count,550.9140362833976,554.6958355401969,0.993182210836113,win,0.993520507056015,0.9932963915869492,True,"[550.8813312709019, 550.9008625209345, 550.7721266779197, 550.9272100458608, 551.1052065858139, 551.0461016147101]","[554.4260055954968, 554.4740419131007, 554.7758393158599, 556.1477092161888, 554.6266419491329, 554.7650291312608]"
wikileaks-noquotes/inline/15/2,specialized,count,66.55232134179228,66.5320512008295,1.0003046673084164,overlap,1.0009769197879088,1.0001619681092444,True,"[66.56678151601677, 66.63130668574647, 66.55519260488171, 66.54945007870285, 66.53785032496114, 66.5435319988848]","[66.55802689248185, 66.50181457742424, 66.4495322633789, 66.55682192440477, 66.53134658743625, 66.53275581422275]"
wikileaks-noquotes/inline/15/2,materialized,count,66.55232134179228,70.12161810080096,0.9490984826693851,win,0.9492839216010343,0.9489939087602307,True,"[66.56678151601677, 66.63130668574647, 66.55519260488171, 66.54945007870285, 66.53785032496114, 66.5435319988848]","[70.12315283266065, 70.10304423855523, 70.16393401589903, 70.12008336894125, 70.19874445544514, 70.06828004755857]"
wikileaks-noquotes/split/15/2,specialized,count,67.78516673764034,67.95926285540249,0.9974382282790122,win,0.997167076244254,0.9975891792630441,True,"[67.75480123034924, 67.76803369261008, 67.84610861248504, 67.77620301526962, 67.82418970726812, 67.79413046001105]","[67.96654141659737, 67.96056077969669, 67.92833745084646, 67.88669933205246, 67.95796493110828, 67.9660217740209]"
wikileaks-noquotes/split/15/2,materialized,count,67.78516673764034,70.22766815043724,0.9652202404390713,win,0.9648677100202151,0.9654565108396872,True,"[67.75480123034924, 67.76803369261008, 67.84610861248504, 67.77620301526962, 67.82418970726812, 67.79413046001105]","[70.19873067768124, 70.2378750802297, 70.2355701085595, 70.25837816371201, 70.21976619231498, 70.16428442706524]"
