case,median_cpu_ns,min_cpu_ns,max_cpu_ns,control,ratio
decode/local/k57/ikea2,893.5892990265078,893.0265607360749,893.9202751922018,decode/local/k57/ikea,1.5277660440480454
decode/local/k58/ikea2,786.0928927797856,785.3910194861078,787.0690765319914,decode/local/k58/ikea,1.0893454623171206
decode/local/k59/ikea2,832.3720884012884,832.1671834008829,832.7570554098733,decode/local/k59/ikea,1.0261457844135944
decode/local/k60/ikea2,919.7370797351033,919.3522114583246,920.0088546003732,decode/local/k60/ikea,1.5854081590063869
decode/local/k61/ikea2,809.1177186575784,808.3166985451633,809.6262292548362,decode/local/k61/ikea,1.0358337270415523
decode/local/k62/ikea2,824.7410823140963,823.5783615841582,825.2610217486113,decode/local/k62/ikea,1.0961682841872724
decode/local/k63/ikea2,828.4434351611347,828.1312375348316,828.972255682175,decode/local/k63/ikea,1.0868410836297135
decode/local/k64/ikea2,630.355544198741,629.8112702731216,630.4622645763931,decode/local/k64/ikea,0.9997097619041914
get16/local/k1/ikea2-range,959.1383015122314,958.833778142879,959.3522662468653,get16/local/k1/prior,1.0293124219205299
get16/local/k1/ikea2-region,921.9411700094329,921.8924013092958,922.2432284000837,get16/local/k1/prior,0.9893938101256763
get16/striped/k1/ikea2-range,937.9417584135927,937.8046182362757,938.362937984313,get16/striped/k1/prior,1.0157694018911136
get16/striped/k1/ikea2-region,923.550894373636,922.9229581595414,923.6616158273298,get16/striped/k1/prior,1.0001844263556525
get16/local/k2/ikea2-range,950.640387619728,950.0003169787204,952.9973509634349,get16/local/k2/prior,1.0327000596294593
get16/local/k2/ikea2-region,917.1414170067078,916.3951646338727,918.2442121801504,get16/local/k2/prior,0.9963094439980206
get16/striped/k2/ikea2-range,934.689556954978,934.5791851176367,934.8871358953024,get16/striped/k2/prior,1.0089397466671386
get16/striped/k2/ikea2-region,923.8507052171486,922.8792659581377,924.5814685237374,get16/striped/k2/prior,0.9972398745062099
get16/local/k3/ikea2-range,998.1040977166733,998.0560013333378,998.9374508916751,get16/local/k3/prior,1.061217558731037
get16/local/k3/ikea2-region,946.8860343000678,946.860793725838,946.9500146485674,get16/local/k3/prior,1.006760805826962
get16/striped/k3/ikea2-range,1022.1598902714024,1021.1495297345414,1024.1034094249255,get16/striped/k3/prior,1.0075492737843899
get16/striped/k3/ikea2-region,1023.1257890988387,1022.069563508752,1031.371472083607,get16/striped/k3/prior,1.0085013661834314
get16/local/k4/ikea2-range,939.8610171769133,939.3004725325821,940.2621100485422,get16/local/k4/prior,1.020241576013189
get16/local/k4/ikea2-region,917.4209629873059,916.9331586417555,917.7775739709863,get16/local/k4/prior,0.995882361369949
get16/striped/k4/ikea2-range,935.1763247253007,934.5796622285694,935.8554642123106,get16/striped/k4/prior,1.0111341256839839
get16/striped/k4/ikea2-region,924.626973308229,924.352798909533,924.7182181962112,get16/striped/k4/prior,0.9997279245862741
