input,case,threads,repetitions,cpu_ns,median_cpu_ns,real_ns,median_real_ns,ns_per_item,median_ns_per_item,counter:items_per_iteration,counter:physical_bytes,counter:drawn_bytes,counter:hull_bytes,counter:window_bytes,counter:stride
crossover-avx512,cross/8/unit24/draw2/stride64/compact/sum/packet,1,3,"[418.1371788369938,418.3383366655537,417.66509504356617]",418.1371788369938,"[418.25719913049954,418.338933490495,417.66575154510707]",418.25719913049954,"[0.4083370887080018,0.40853353189995484,0.4078760693784826]",0.4083370887080018,1024.0,24.0,2.0,2.0,450.0,64.0
crossover-avx512,cross/8/unit24/draw2/stride64/compact/update/packet,1,3,"[896.2899097828248,896.3481348770173,896.0730692940065]",896.2899097828248,"[896.5133405802948,896.3494785452002,896.0737731027483]",896.3494785452002,"[0.8752831150222898,0.8753399754658372,0.8750713567324282]",0.8752831150222898,1024.0,24.0,2.0,2.0,450.0,64.0
crossover-avx512,cross/8/unit24/draw2/stride64/spread/sum/packet,1,3,"[741.7698669348214,741.821343370475,741.9819222814849]",741.821343370475,"[742.9749244451137,742.0610189254731,743.2299210026086]",742.9749244451137,"[0.7243846356785365,0.7244349056352295,0.7245917209780125]",0.7244349056352295,1024.0,24.0,2.0,24.0,472.0,64.0
crossover-avx512,cross/8/unit24/draw2/stride64/spread/update/packet,1,3,"[1426.3385666236356,1426.779997961783,1427.1287593036518]",1426.779997961783,"[1426.3417269806719,1427.0401671968134,1427.1307982418525]",1427.0401671968134,"[1.3929087564683942,1.3933398417595537,1.3936804290074722]",1.3933398417595537,1024.0,24.0,2.0,24.0,472.0,64.0
crossover-avx512,cross/8/unit24/draw4/stride24/compact/sum/packet,1,3,"[350.0464427124425,348.59889932001033,352.4186318698701]",350.0464427124425,"[350.04723958761576,348.5998954150386,353.027043852926]",350.04723958761576,"[0.34184222921136964,0.3404286126171976,0.34415882018542004]",0.34184222921136964,1024.0,24.0,4.0,4.0,172.0,24.0
crossover-avx512,cross/8/unit24/draw4/stride24/compact/update/packet,1,3,"[832.1844169737726,832.3080946149823,832.3466658746173]",832.3080946149823,"[832.1857244729111,833.9472245250105,832.5274575127062]",832.5274575127062,"[0.8126800947009498,0.8128008736474438,0.812838540893181]",0.8128008736474438,1024.0,24.0,4.0,4.0,172.0,24.0
crossover-avx512,cross/8/unit24/draw4/stride24/spread/sum/packet,1,3,"[1153.4242202135335,1139.2462741262948,1139.568042999697]",1139.568042999697,"[1153.426744860583,1139.2488802158116,1139.569671807381]",1139.569671807381,"[1.1263908400522789,1.1125451895764598,1.1128594169918915]",1.1128594169918915,1024.0,24.0,4.0,24.0,192.0,24.0
crossover-avx512,cross/8/unit24/draw4/stride24/spread/update/packet,1,3,"[2360.4246876052875,2360.8351908158324,2359.3439716303233]",2360.4246876052875,"[2360.6781492640184,2361.0852752680603,2359.3492063409585]",2360.6781492640184,"[2.3051022339895386,2.3055031160310864,2.304046847295238]",2.3051022339895386,1024.0,24.0,4.0,24.0,192.0,24.0
crossover-avx512,cross/8/unit24/draw4/stride25/compact/sum/packet,1,3,"[349.0046678814279,349.9472055113985,349.65914480426477]",349.65914480426477,"[349.0468785129134,349.94797933413633,349.65994358689795]",349.65994358689795,"[0.34082487097795694,0.3417453178822251,0.34146400859791476]",0.34146400859791476,1024.0,24.0,4.0,4.0,179.0,25.0
crossover-avx512,cross/8/unit24/draw4/stride25/compact/update/packet,1,3,"[832.0593994780255,831.8469617844584,832.2659031573348]",832.0593994780255,"[837.402504148762,831.8482079293499,832.2672086358334]",832.2672086358334,"[0.8125580073027594,0.8123505486176351,0.8127596710520847]",0.8125580073027594,1024.0,24.0,4.0,4.0,179.0,25.0
crossover-avx512,cross/8/unit24/draw4/stride25/spread/sum/packet,1,3,"[1138.9025478741792,1136.904819863394,1137.4266471924066]",1137.4266471924066,"[1139.158308994565,1136.9065238548806,1140.5937195795777]",1139.158308994565,"[1.112209519408378,1.1102586131478458,1.1107682101488345]",1.1107682101488345,1024.0,24.0,4.0,24.0,199.0,25.0
crossover-avx512,cross/8/unit24/draw4/stride25/spread/update/packet,1,3,"[2364.240452856657,2364.7559986479873,2363.816323082811]",2364.240452856657,"[2365.058465707084,2365.462487328019,2363.819871584621]",2365.058465707084,"[2.3088285672428293,2.309332029929675,2.3084143780105575]",2.3088285672428293,1024.0,24.0,4.0,24.0,199.0,25.0
crossover-avx512,cross/8/unit24/draw4/stride64/compact/sum/packet,1,3,"[409.2107720774452,409.01045490574097,409.362573786373]",409.2107720774452,"[409.2113888033325,409.12120054851613,409.36348418378185]",409.2113888033325,"[0.39961989460688013,0.3994242723688876,0.39976813846325493]",0.39961989460688013,1024.0,24.0,4.0,4.0,452.0,64.0
crossover-avx512,cross/8/unit24/draw4/stride64/compact/update/packet,1,3,"[881.7095391210479,884.6513460686119,881.25691948839]",881.7095391210479,"[883.0185360329486,885.4350923557125,881.2581804385571]",883.0185360329486,"[0.8610444717978982,0.8639173301451288,0.860602460437881]",0.8610444717978982,1024.0,24.0,4.0,4.0,452.0,64.0
crossover-avx512,cross/8/unit24/draw4/stride64/spread/sum/packet,1,3,"[1191.0027223227737,1150.416267942572,1150.8113347633848]",1150.8113347633848,"[1191.0045372160937,1150.4179178284317,1151.0969311956974]",1151.0969311956974,"[1.163088596018334,1.123453386662668,1.123839194104868]",1.123839194104868,1024.0,24.0,4.0,24.0,472.0,64.0
crossover-avx512,cross/8/unit24/draw4/stride64/spread/update/packet,1,3,"[2452.2033721542925,2437.793325222436,2438.198331303912]",2438.198331303912,"[2452.20684857942,2437.7988875258593,2441.9043977124197]",2441.9043977124197,"[2.3947298556194263,2.3806575441625353,2.3810530579139764]",2.3810530579139764,1024.0,24.0,4.0,24.0,472.0,64.0
crossover-avx512,cross/8/unit3/draw2/stride3/compact/sum/packet,1,3,"[364.09953787846365,363.0280648009254,364.72934731801945]",364.09953787846365,"[364.3423074949555,363.0288696161057,364.78236149353836]",364.3423074949555,"[0.3555659549594372,0.3545195945321537,0.35618100324025337]",0.3555659549594372,1024.0,3.0,2.0,2.0,23.0,3.0
crossover-avx512,cross/8/unit3/draw2/stride3/compact/sum/window,1,3,"[341.0267117581637,341.2604764005448,340.5039945104596]",341.0267117581637,"[341.0274714503416,341.30265157496194,340.50448463798404]",341.0274714503416,"[0.3330338982013317,0.33326218398490703,0.3325234321391207]",0.3330338982013317,1024.0,3.0,2.0,2.0,23.0,3.0
crossover-avx512,cross/8/unit3/draw2/stride3/compact/update/packet,1,3,"[824.5405039446935,823.9742140586918,825.8256799716768]",824.5405039446935,"[825.473095493167,824.09378311437,825.8275050069265]",825.473095493167,"[0.8052153358834897,0.8046623184166912,0.8064703905973406]",0.8052153358834897,1024.0,3.0,2.0,2.0,23.0,3.0
crossover-avx512,cross/8/unit3/draw2/stride3/compact/update/window,1,3,"[809.9110982325931,812.1990727324168,811.4972471746004]",811.4972471746004,"[809.9122573252481,812.3174152470963,811.4984642085051]",811.4984642085051,"[0.7909288068677667,0.7931631569652506,0.7924777804439457]",0.7924777804439457,1024.0,3.0,2.0,2.0,23.0,3.0
