machine,profile,width,head_bits,input_bits,values,scope,arm,median_ns_per_value,ratio_to_separate,samples,input_page_offset,head0_page_offset,head1_page_offset,entry_mod64
gnr,avx512,17,16,64,8192,with_payload,joint_fulltile_control_avx2,0.26253722599999996,0.9517595774946178,"[0.262574136,0.262532689,0.262679182,0.262495212,0.262476228,0.262583971,0.262495436,0.26250159,0.262453727,0.262554057,0.263005093,0.262541763,0.262513593,0.262757912,0.262416713,0.262702569]",2048,2112,2176,0
gnr,avx512,17,16,64,8192,with_payload,separate_avx512,0.2320276495,1.0,"[0.232039168,0.232127577,0.231963657,0.232255213,0.231668659,0.231998771,0.231328487,0.232057676,0.231663555,0.232022598,0.232168481,0.23165153,0.232355163,0.232055016,0.230621949,0.232032701]",2048,2112,2176,32
gnr,avx512,17,16,64,8192,with_payload,joint_tile_avx512,0.2246911115,0.9683807597249311,"[0.224727876,0.224674836,0.224631459,0.224693246,0.224788465,0.225143559,0.224563889,0.224832937,0.224688977,0.224679127,0.224632129,0.22479362,0.224547908,0.224639155,0.2253334,0.224697426]",2048,2112,2176,16
gnr,avx512,17,16,64,8192,with_payload,joint_compact32_avx512,0.211280368,0.9105827191513226,"[0.211227842,0.210878648,0.211351767,0.211183049,0.211203285,0.211302437,0.210835457,0.211266495,0.211297475,0.211499244,0.211294241,0.210790142,0.211311176,0.211388551,0.210736088,0.211352117]",2048,2112,2176,16
gnr,avx512,17,16,64,8192,with_payload,joint_fulltile_control_avx512,0.2182485945,0.9406145990372583,"[0.218139961,0.218331724,0.218097262,0.218296826,0.218081295,0.218297064,0.218224466,0.218944915,0.218606681,0.21818985,0.21825888,0.218238309,0.218187436,0.218155846,0.218365043,0.218728088]",2048,2112,2176,48
gnr,avx512,23,16,64,8192,heads_only,separate_avx2,0.1809288485,1.0,"[0.18096707,0.180916257,0.180919334,0.181000106,0.180642225,0.180938363,0.180759177,0.181204334,0.181029543,0.181171097,0.180833064,0.180817246,0.181061156,0.181184553,0.180911414,0.180831216]",2048,1152,1216,32
gnr,avx512,23,16,64,8192,heads_only,joint_tile_avx2,0.1811249815,1.001084033870917,"[0.180900469,0.181230567,0.181031764,0.181098588,0.181189023,0.181070589,0.18119435,0.181068406,0.180877373,0.181351103,0.181090049,0.181155145,0.181151375,0.181228302,0.180928268,0.181691654]",2048,1152,1216,0
gnr,avx512,23,16,64,8192,heads_only,joint_compact16_avx2,0.130075194,0.7189300936716015,"[0.130165413,0.130170099,0.130176574,0.129969925,0.129794873,0.129910469,0.129873022,0.130370699,0.130052552,0.129840665,0.130099058,0.129874416,0.130111203,0.130120046,0.130097836,0.129918307]",2048,1152,1216,16
gnr,avx512,23,16,64,8192,heads_only,joint_fulltile_control_avx2,0.172304187,0.9523311977525796,"[0.172368206,0.172238752,0.172285058,0.172347561,0.172379024,0.17230282,0.172270395,0.172363251,0.172362216,0.172290422,0.172252685,0.172305554,0.172225565,0.172236077,0.172460802,0.172421701]",2048,1152,1216,32
gnr,avx512,23,16,64,8192,heads_only,separate_avx512,0.13548776499999998,1.0,"[0.135342993,0.135646231,0.135587409,0.135642469,0.135430604,0.135516711,0.135531984,0.135566019,0.135383107,0.135356851,0.135451525,0.135321423,0.13549111,0.13548442,0.135509498,0.135434918]",2048,1152,1216,48
gnr,avx512,23,16,64,8192,heads_only,joint_tile_avx512,0.13430751149999998,0.9912888554918593,"[0.134567127,0.134258099,0.134395987,0.134345919,0.134171091,0.134211704,0.134341963,0.134179488,0.13429001,0.134174339,0.134169281,0.134325013,0.134391539,0.134366386,0.134460814,0.134274669]",2048,1152,1216,48
gnr,avx512,23,16,64,8192,heads_only,joint_compact32_avx512,0.1215843635,0.8973826049901998,"[0.121621303,0.121522725,0.121508725,0.121455178,0.121680327,0.121919334,0.121751219,0.12147586,0.121499799,0.12161658,0.121508203,0.121552147,0.121545389,0.121936701,0.121807978,0.121635534]",2048,1152,1216,16
gnr,avx512,23,16,64,8192,heads_only,joint_fulltile_control_avx512,0.1291818435,0.9534576313957206,"[0.129185349,0.129180193,0.129132293,0.129131906,0.12912932,0.129340075,0.129185751,0.129721045,0.129130572,0.129161946,0.129213683,0.129328288,0.129183494,0.129124857,0.129130311,0.129418157]",2048,1152,1216,32
gnr,avx512,23,16,64,8192,with_payload,separate_avx2,0.276225053,1.0,"[0.276428863,0.276778363,0.276348069,0.27622176,0.276209466,0.276219793,0.276164964,0.276265651,0.276217125,0.27613695,0.275969572,0.276228905,0.276146024,0.276228346,0.276276074,0.276319556]",2048,1152,1216,0
gnr,avx512,23,16,64,8192,with_payload,joint_tile_avx2,0.272907268,0.987988833873081,"[0.270538591,0.270625018,0.271757714,0.271844581,0.273168877,0.272905886,0.27290865,0.272993669,0.273125075,0.271957889,0.272927515,0.272961117,0.272998042,0.273314275,0.272768646,0.272485033]",2048,1152,1216,16
gnr,avx512,23,16,64,8192,with_payload,joint_compact16_avx2,0.2232288795,0.8081413219965967,"[0.223146275,0.22322879,0.223320574,0.223334663,0.223192208,0.223227717,0.223299794,0.223219596,0.223229334,0.223228969,0.2231685,0.223166384,0.223271079,0.223206431,0.223361395,0.223264299]",2048,1152,1216,16
gnr,avx512,23,16,64,8192,with_payload,joint_fulltile_control_avx2,0.26317322600000004,0.9527493004046959,"[0.263163015,0.263066508,0.263141789,0.263077423,0.263214633,0.26350303,0.263151318,0.263183437,0.263217442,0.263255909,0.263400801,0.263212286,0.2630729,0.263371207,0.263073541,0.263157442]",2048,1152,1216,48
gnr,avx512,23,16,64,8192,with_payload,separate_avx512,0.23149790199999998,1.0,"[0.233173057,0.231378257,0.231521077,0.231555618,0.231442027,0.231457449,0.231474727,0.230088897,0.231658138,0.231179602,0.230668753,0.231810182,0.231385864,0.231605135,0.232037373,0.231546402]",2048,1152,1216,16
gnr,avx512,23,16,64,8192,with_payload,joint_tile_avx512,0.225752607,0.975182086099424,"[0.225789562,0.225813873,0.225930087,0.225780062,0.225664288,0.225790597,0.225658879,0.225709625,0.225748934,0.225704238,0.225789726,0.225657336,0.225620806,0.22575628,0.225808494,0.225673527]",2048,1152,1216,0
gnr,avx512,23,16,64,8192,with_payload,joint_compact32_avx512,0.2108363585,0.9107484632841295,"[0.211149372,0.210711427,0.210854225,0.210722394,0.210870676,0.210818492,0.210199326,0.211033225,0.210767612,0.211096197,0.210945293,0.210764766,0.210868672,0.210771114,0.210082725,0.210882299]",2048,1152,1216,16
gnr,avx512,23,16,64,8192,with_payload,joint_fulltile_control_avx512,0.21799515149999998,0.9416722554142197,"[0.217997774,0.217991121,0.217948444,0.218234159,0.217914321,0.217987433,0.218087256,0.21875146,0.217992529,0.218052909,0.218168482,0.217931882,0.218139015,0.217919402,0.217979468,0.218745857]",2048,1152,1216,48
gnr,avx512,56,16,64,8192,heads_only,separate_avx2,0.17745891200000002,1.0,"[0.177381188,0.177883521,0.17738238,0.177389711,0.177443951,0.177415267,0.177470095,0.177338377,0.177947246,0.177305102,0.177464157,0.177485883,0.17787727,0.177483805,0.177870743,0.177453667]",2048,2176,2240,48
gnr,avx512,56,16,64,8192,heads_only,joint_tile_avx2,0.17221274949999998,0.9704373117085264,"[0.172826797,0.172064565,0.172226451,0.172153935,0.172184646,0.172167957,0.172250494,0.172284372,0.172365196,0.172003262,0.172237165,0.172199048,0.172126539,0.172120817,0.172311753,0.17224624]",2048,2176,2240,48
gnr,avx512,56,16,64,8192,heads_only,joint_compact16_avx2,0.12951272349999998,0.7298180860029163,"[0.129505515,0.129487887,0.129818097,0.129809655,0.12950974,0.129510619,0.129452191,0.129452817,0.129526265,0.12940798,0.129802532,0.129543819,0.129514828,0.129551247,0.129464671,0.129521534]",2048,2176,2240,32
gnr,avx512,56,16,64,8192,heads_only,joint_fulltile_control_avx2,0.180286512,1.015933829234792,"[0.180587955,0.180068761,0.180108376,0.17994222,0.180355586,0.180263378,0.180199318,0.180326983,0.180468723,0.180162929,0.179756507,0.191515923,0.180233218,0.18046049,0.180309646,0.180411488]",2048,2176,2240,16
gnr,avx512,56,16,64,8192,heads_only,separate_avx512,0.159603432,1.0,"[0.159113191,0.160647243,0.160616398,0.160607293,0.159018613,0.159681581,0.158667818,0.158415653,0.15990299,0.159246452,0.159329675,0.158320121,0.160434879,0.16016221,0.160300232,0.159525283]",2048,2176,2240,0
gnr,avx512,56,16,64,8192,heads_only,joint_tile_avx512,0.1351474635,0.8467704096738974,"[0.135193124,0.135089763,0.135024942,0.135221586,0.135389589,0.133084126,0.135140583,0.135154344,0.135042779,0.135201976,0.13463828,0.135454595,0.135241434,0.133115277,0.134948343,0.135552928]",2048,2176,2240,16
gnr,avx512,56,16,64,8192,heads_only,joint_compact32_avx512,0.121639587,0.7621364119538482,"[0.121632487,0.121513359,0.121680893,0.121494077,0.121530615,0.121810131,0.124836549,0.121646687,0.121703796,0.121790901,0.121624298,0.121575214,0.12162137,0.121774673,0.124672145,0.121518523]",2048,2176,2240,0
gnr,avx512,56,16,64,8192,heads_only,joint_fulltile_control_avx512,0.13325123849999998,0.8348895561343568,"[0.133199349,0.135424085,0.133276783,0.133626714,0.133137114,0.133227445,0.133365914,0.133245729,0.133276686,0.133414514,0.133254871,0.133367017,0.133247606,0.133225337,0.133194998,0.133132957]",2048,2176,2240,48
gnr,avx512,56,16,64,8192,with_payload,separate_avx2,0.3549496305,1.0,"[0.355027676,0.355162561,0.354856387,0.355189219,0.354960054,0.354755491,0.354818866,0.354939207,0.354848459,0.35498476,0.355223641,0.354919478,0.354743928,0.354937777,0.355030254,0.354985952]",2048,2176,2240,32
gnr,avx512,56,16,64,8192,with_payload,joint_tile_avx2,0.347918302,0.9801906301744974,"[0.34819974,0.34765093,0.347886682,0.348715767,0.347714245,0.347531661,0.347929478,0.347907126,0.347987577,0.347742498,0.348140329,0.348408997,0.34775494,0.348516792,0.34775044,0.348054469]",2048,2176,2240,0
gnr,avx512,56,16,64,8192,with_payload,joint_compact16_avx2,0.2988108395,0.8418401199039985,"[0.29861486,0.303302839,0.299169272,0.298767105,0.298903257,0.300003514,0.298601493,0.298602566,0.298605964,0.298626378,0.299086988,0.298857391,0.298893645,0.298838332,0.298702657,0.298783347]",2048,2176,2240,16
gnr,avx512,56,16,64,8192,with_payload,joint_fulltile_control_avx2,0.341178462,0.9612024712334502,"[0.341328681,0.34376362,0.342133343,0.341312543,0.341151997,0.341032848,0.341049567,0.341159642,0.341451123,0.341157377,0.341197282,0.341512844,0.341103539,0.341088921,0.340988159,0.341319159]",2048,2176,2240,16
gnr,avx512,56,16,64,8192,with_payload,separate_avx512,0.349860534,1.0,"[0.351255387,0.349474087,0.348920077,0.344662666,0.347014844,0.350607559,0.347984105,0.352272868,0.351789072,0.351788267,0.350246981,0.351906419,0.342413455,0.349412441,0.347215533,0.352384225]",2048,2176,2240,32
gnr,avx512,56,16,64,8192,with_payload,joint_tile_avx512,0.3123824075,0.8928769527917088,"[0.312298566,0.312436819,0.312327996,0.311189577,0.312536538,0.312922969,0.312448084,0.312480032,0.311872646,0.313086748,0.311820194,0.312538713,0.312799677,0.312202111,0.311642244,0.311897308]",2048,2176,2240,32
gnr,avx512,56,16,64,8192,with_payload,joint_compact32_avx512,0.286821142,0.819815652599444,"[0.28706716,0.286682189,0.286849797,0.286650658,0.286764964,0.286711544,0.290650174,0.286947697,0.28680189,0.286855087,0.286643878,0.286664456,0.286840394,0.286736473,0.290813178,0.286973163]",2048,2176,2240,48
gnr,avx512,56,16,64,8192,with_payload,joint_fulltile_control_avx512,0.31190823749999996,0.8915216413063611,"[0.311651051,0.312165931,0.311337739,0.311514229,0.312717512,0.312535599,0.312046841,0.311723918,0.311734512,0.312359184,0.311861619,0.311954856,0.312141657,0.31155628,0.312539965,0.311786592]",2048,2176,2240,48
gnr,avx512,17,16,64,65536,heads_only,separate_avx2,0.1800310575,1.0,"[0.180167004,0.179890044,0.180120684,0.180145584,0.180131316,0.180050887,0.179932691,0.179997191,0.1800097,0.180037774,0.179938957,0.179872736,0.179924972,0.180550374,0.180024341,0.180134162]",64,2112,2176,0
gnr,avx512,17,16,64,65536,heads_only,joint_tile_avx2,0.1810565925,1.0056964337944856,"[0.1810266,0.180860706,0.180991881,0.181034431,0.181063063,0.180949479,0.181313463,0.181050122,0.181099474,0.181032054,0.181166574,0.18113818,0.181581818,0.181201212,0.181003638,0.181075037]",64,2112,2176,16
gnr,avx512,17,16,64,65536,heads_only,joint_compact16_avx2,0.1294642315,0.7191216521071648,"[0.129471131,0.129489511,0.129614741,0.129441999,0.129421994,0.129483797,0.12937291,0.129463658,0.129444711,0.129403085,0.129464805,0.129419066,0.129420005,0.129689939,0.129472464,0.129486762]",64,2112,2176,16
gnr,avx512,17,16,64,65536,heads_only,joint_fulltile_control_avx2,0.17178487399999998,0.9541957725821834,"[0.17234274,0.171734244,0.171699829,0.172013462,0.171731487,0.171973892,0.171987399,0.171706162,0.171794914,0.171828136,0.171774834,0.171709366,0.171952151,0.171702206,0.171711087,0.171874769]",64,2112,2176,16
gnr,avx512,17,16,64,65536,heads_only,separate_avx512,0.133526873,1.0,"[0.133400604,0.133549199,0.133419432,0.133452483,0.133411288,0.133538991,0.133528754,0.133619256,0.133470647,0.133504711,0.133529484,0.133524992,0.133560151,0.13360773,0.133551627,0.133407176]",64,2112,2176,16
gnr,avx512,17,16,64,65536,heads_only,joint_tile_avx512,0.133445166,0.9993880857226396,"[0.133333758,0.133409895,0.133498594,0.133833915,0.13337183,0.133421615,0.133454412,0.13343592,0.133370005,0.133886069,0.133354954,0.13331873,0.133487925,0.133473463,0.13345921,0.133889563]",64,2112,2176,0
gnr,avx512,17,16,64,65536,heads_only,joint_compact32_avx512,0.1216381825,0.9109640611444559,"[0.121585093,0.121551752,0.12158107,0.12148682,0.121714205,0.122215331,0.121906154,0.12163379,0.121512428,0.121525213,0.12168809,0.121949382,0.121642575,0.121780418,0.121815942,0.121568672]",64,2112,2176,16
gnr,avx512,17,16,64,65536,heads_only,joint_fulltile_control_avx512,0.1297199055,0.9714891286340542,"[0.129693992,0.129881822,0.129688889,0.129755765,0.129674606,0.129697934,0.129724272,0.129749112,0.129722163,0.129453138,0.129717648,0.129792243,0.129682176,0.129660308,0.129722372,0.129904978]",64,2112,2176,16
gnr,avx512,17,16,64,65536,with_payload,separate_avx2,0.27614792450000003,1.0,"[0.276068471,0.276184812,0.27618137,0.27628056,0.276724525,0.276555158,0.275805116,0.276379444,0.276332311,0.275670372,0.275990702,0.276104346,0.275818028,0.276550457,0.276114479,0.275836848]",2048,2176,2240,32
gnr,avx512,17,16,64,65536,with_payload,joint_tile_avx2,0.272862062,0.9881010784131387,"[0.27285403,0.273029007,0.272871397,0.272892892,0.272816233,0.273258775,0.272747494,0.27308327,0.272726685,0.272831835,0.272971645,0.272870094,0.273158349,0.27282007,0.272812627,0.272775494]",2048,2176,2240,48
gnr,avx512,17,16,64,65536,with_payload,joint_compact16_avx2,0.22647375250000001,0.8201175254532829,"[0.225264639,0.224281296,0.226668976,0.227631025,0.228557967,0.22507026,0.225072056,0.229498841,0.228940271,0.22641623,0.224841431,0.226123333,0.224615566,0.226694643,0.22766038,0.226531275]",2048,2176,2240,32
gnr,avx512,17,16,64,65536,with_payload,joint_fulltile_control_avx2,0.2645386085,0.9579597926690192,"[0.264409095,0.264597058,0.264609583,0.264559262,0.264487691,0.264515765,0.264399841,0.264448918,0.265076563,0.264826991,0.264559135,0.264730193,0.264518082,0.264461145,0.264317453,0.266042829]",2048,2176,2240,0
gnr,avx512,17,16,64,65536,with_payload,separate_avx512,0.22619251899999998,1.0,"[0.226568215,0.225833192,0.226168863,0.225842901,0.225933604,0.226215586,0.226169452,0.226379655,0.22687415,0.22625345,0.226144105,0.226267584,0.226300523,0.226057768,0.226078913,0.226217397]",2048,2176,2240,32
gnr,avx512,17,16,64,65536,with_payload,joint_tile_avx512,0.22529715649999998,0.9960415910130078,"[0.225740008,0.225807048,0.225024313,0.225491613,0.225258887,0.225252263,0.225248188,0.225234784,0.225281298,0.225231841,0.225313015,0.22534173,0.22502704,0.225553393,0.225562043,0.225386955]",2048,2176,2240,16
gnr,avx512,17,16,64,65536,with_payload,joint_compact32_avx512,0.210649114,0.9312824090349338,"[0.210417241,0.211136341,0.210355423,0.211449638,0.210267596,0.210949928,0.210667498,0.210743442,0.210467167,0.210342035,0.21063073,0.210391633,0.211022049,0.210834242,0.210973389,0.210316472]",2048,2176,2240,16
gnr,avx512,17,16,64,65536,with_payload,joint_fulltile_control_avx512,0.2186076975,0.9664674077925629,"[0.21867305,0.218569607,0.218679667,0.218544193,0.218110472,0.218321778,0.218699344,0.218565322,0.218598984,0.218568742,0.218477845,0.218711458,0.218616411,0.218951441,0.218701079,0.219393]",2048,2176,2240,48
gnr,avx512,23,16,64,65536,heads_only,separate_avx2,0.179982666,1.0,"[0.179833755,0.179875128,0.179971248,0.179876521,0.180235118,0.180286922,0.180099703,0.18036288,0.180222131,0.179720089,0.179989867,0.180031084,0.180521637,0.179975465,0.179773584,0.179772697]",2048,2176,2240,32
gnr,avx512,23,16,64,65536,heads_only,joint_tile_avx2,0.1810806055,1.006100251343093,"[0.180849269,0.180893421,0.181018129,0.181024082,0.181212887,0.181155011,0.181078918,0.18108464,0.181082293,0.181125894,0.181072213,0.181250602,0.181037784,0.181155428,0.181105427,0.1810738]",2048,2176,2240,0
gnr,avx512,23,16,64,65536,heads_only,joint_compact16_avx2,0.1294965035,0.7194943067461841,"[0.129489362,0.129970536,0.129517503,0.129403733,0.129502885,0.129476972,0.129422992,0.129740641,0.129622892,0.129422076,0.129498996,0.129428878,0.129494011,0.129822217,0.129451178,0.129510596]",2048,2176,2240,16
gnr,avx512,23,16,64,65536,heads_only,joint_fulltile_control_avx2,0.1714800335,0.952758603431288,"[0.171508484,0.17141518,0.171468772,0.171495557,0.171491295,0.1715042,0.171675362,0.171447933,0.171392098,0.171464965,0.171425991,0.171522155,0.171431907,0.171462394,0.171530709,0.171493568]",2048,2176,2240,32
gnr,avx512,23,16,64,65536,heads_only,separate_avx512,0.1337017305,1.0,"[0.134192824,0.134007186,0.133611873,0.133740723,0.133731954,0.133671507,0.133796021,0.133891322,0.13353017,0.13357842,0.133779176,0.133634597,0.133530505,0.133839086,0.133555293,0.133507393]",2048,2176,2240,48
gnr,avx512,23,16,64,65536,heads_only,joint_tile_avx512,0.133412957,0.9978401663245487,"[0.133480661,0.133353211,0.133714236,0.133401014,0.133362472,0.133356296,0.133375213,0.133427963,0.1334249,0.133491084,0.1332708,0.133373886,0.133568615,0.133647949,0.133553624,0.133344285]",2048,2176,2240,48
gnr,avx512,23,16,64,65536,heads_only,joint_compact32_avx512,0.1217532565,0.910633363118662,"[0.121692225,0.121420413,0.121602394,0.121636532,0.121920139,0.121814288,0.121840909,0.121612638,0.121544689,0.122588299,0.121908411,0.121575497,0.122431755,0.121892519,0.121999852,0.121667914]",2048,2176,2240,16
gnr,avx512,23,16,64,65536,heads_only,joint_fulltile_control_avx512,0.1296953335,0.9700348156675505,"[0.12974941,0.130040452,0.1296205,0.129578091,0.129694112,0.129817665,0.130158409,0.12995778,0.129572399,0.129600935,0.129676662,0.12961597,0.130098052,0.129634485,0.129696555,0.129909039]",2048,2176,2240,32
gnr,avx512,23,16,64,65536,with_payload,separate_avx2,0.276092939,1.0,"[0.276371531,0.276073806,0.276372962,0.275948718,0.276117735,0.276177473,0.276137933,0.276030369,0.276162304,0.276042841,0.276018538,0.276014142,0.276037216,0.276026838,0.276250005,0.276112072]",2048,2176,2240,0
gnr,avx512,23,16,64,65536,with_payload,joint_tile_avx2,0.27377131200000004,0.9915911395329094,"[0.274067327,0.273821808,0.27361843,0.27372399,0.273837462,0.273782454,0.273759529,0.273678429,0.273548305,0.274168476,0.273485504,0.274040744,0.273920126,0.27376017,0.273793526,0.273541227]",2048,2176,2240,16
gnr,avx512,23,16,64,65536,with_payload,joint_compact16_avx2,0.222476151,0.8058016688358699,"[0.222375579,0.222440347,0.223096341,0.222482808,0.222497448,0.222348683,0.222491391,0.222366907,0.222402483,0.222469494,0.222734027,0.222495563,0.222429328,0.222789139,0.222345054,0.222513162]",2048,2176,2240,16
gnr,avx512,23,16,64,65536,with_payload,joint_fulltile_control_avx2,0.264663007,0.9586011433635397,"[0.264631107,0.264960662,0.265029103,0.264810883,0.264523409,0.264694907,0.264531955,0.26448416,0.264569931,0.264526479,0.264596872,0.264728121,0.26503481,0.264799573,0.264577523,0.264929853]",2048,2176,2240,48
gnr,avx512,23,16,64,65536,with_payload,separate_avx512,0.2266132235,1.0,"[0.226794697,0.226645783,0.226611137,0.226430438,0.22696688,0.226627551,0.22628396,0.22661531,0.226144172,0.226952493,0.226451397,0.226521283,0.226327047,0.226335973,0.22665859,0.226782717]",2048,2176,2240,16
gnr,avx512,23,16,64,65536,with_payload,joint_tile_avx512,0.22536008800000001,0.9944701572103979,"[0.225385353,0.225548811,0.225155801,0.225450136,0.225257985,0.225299858,0.225346394,0.225345194,0.225373782,0.225388497,0.225424975,0.225298651,0.225610487,0.225152135,0.225152403,0.225628398]",2048,2176,2240,0
gnr,avx512,23,16,64,65536,with_payload,joint_compact32_avx512,0.21085078299999999,0.9304434213654791,"[0.211216599,0.210765347,0.211236484,0.210985087,0.211028308,0.211425237,0.210311137,0.211062081,0.210670739,0.210354581,0.210586816,0.210687913,0.210936219,0.21125295,0.210462414,0.210680261]",2048,2176,2240,16
gnr,avx512,23,16,64,65536,with_payload,joint_fulltile_control_avx512,0.2187106125,0.9651273174709508,"[0.218683317,0.218698524,0.218741477,0.218667142,0.218625434,0.218847752,0.219059378,0.2192095,0.218675844,0.219031677,0.218429804,0.218679734,0.218810923,0.218722701,0.218600921,0.21883186]",2048,2176,2240,48
gnr,avx512,56,16,64,65536,heads_only,separate_avx2,0.175962161,1.0,"[0.17598509,0.17600631,0.176576458,0.175974324,0.176011547,0.175945282,0.175827287,0.176140606,0.175944649,0.175920367,0.175802372,0.175923109,0.176040456,0.175988331,0.175949998,0.175939083]",2048,2176,2240,48
gnr,avx512,56,16,64,65536,heads_only,joint_tile_avx2,0.1720180885,0.9775856782072595,"[0.172379151,0.171993449,0.171966769,0.171898447,0.172042988,0.17200435,0.172045097,0.171973728,0.172187738,0.17179729,0.172051892,0.171928316,0.171941251,0.17212221,0.172280982,0.172031827]",2048,2176,2240,48
gnr,avx512,56,16,64,65536,heads_only,joint_compact16_avx2,0.12957586,0.736384795819824,"[0.129566215,0.12951798,0.129831932,0.129642479,0.12953081,0.129561223,0.129458502,0.129553378,0.129658259,0.1296767,0.129740648,0.129705213,0.129585505,0.12972562,0.129422843,0.129505627]",2048,2176,2240,32
gnr,avx512,56,16,64,65536,heads_only,joint_fulltile_control_avx2,0.179422494,1.0196652108631468,"[0.179192357,0.179286033,0.179817423,0.179549381,0.179338656,0.179460742,0.179334983,0.179237179,0.179503851,0.179270871,0.179512583,0.179384246,0.179564118,0.179317348,0.179510035,0.179474182]",2048,2176,2240,16
gnr,avx512,56,16,64,65536,heads_only,separate_avx512,0.1592450515,1.0,"[0.159017764,0.158790722,0.159907065,0.157262295,0.158362329,0.159401648,0.157845683,0.159088455,0.160562873,0.160744034,0.160226546,0.15998029,0.15899381,0.16023235,0.160207994,0.159067355]",2048,2176,2240,0
gnr,avx512,56,16,64,65536,heads_only,joint_tile_avx512,0.1350324525,0.8479538373599006,"[0.135443605,0.135147199,0.135196224,0.135319389,0.133918136,0.133163273,0.135458678,0.135054849,0.13488365,0.134833552,0.135010056,0.135530487,0.134909764,0.133517645,0.13492249,0.135140739]",2048,2176,2240,16
gnr,avx512,56,16,64,65536,heads_only,joint_compact32_avx512,0.121770084,0.7646710704853519,"[0.122003712,0.121730521,0.121657558,0.12178161,0.121897697,0.122250721,0.124589324,0.121697716,0.121769436,0.121707819,0.121562846,0.121657893,0.121770732,0.122184075,0.12461596,0.121653043]",2048,2176,2240,0
gnr,avx512,56,16,64,65536,heads_only,joint_fulltile_control_avx512,0.13332013799999998,0.8372011358858455,"[0.133396551,0.133313656,0.133207828,0.13316761,0.133194275,0.133328818,0.133346841,0.133554354,0.13360811,0.133322753,0.133197553,0.133106887,0.133280024,0.133317523,0.133419372,0.133379959]",2048,2176,2240,48
gnr,avx512,56,16,64,65536,with_payload,separate_avx2,0.3504509925,1.0,"[0.350237116,0.350371853,0.350755647,0.350422129,0.350657374,0.350270808,0.350461304,0.350168154,0.350731015,0.350096762,0.350440681,0.350815549,0.351293489,0.350794926,0.350926012,0.350424737]",2048,2176,2240,32
gnr,avx512,56,16,64,65536,with_payload,joint_tile_avx2,0.34855874600000003,0.9946005389041666,"[0.348594248,0.349288166,0.348155603,0.349042147,0.348437548,0.349024057,0.348523244,0.348173454,0.348042324,0.34899573,0.348603815,0.347640112,0.348169744,0.348038286,0.348933458,0.348747671]",2048,2176,2240,0
gnr,avx512,56,16,64,65536,with_payload,joint_compact16_avx2,0.2991247775,0.8535423893827323,"[0.298937336,0.299157977,0.299840629,0.299115941,0.299024835,0.299091369,0.2988289,0.298898757,0.302022129,0.299947515,0.300893888,0.298790112,0.298822209,0.299172878,0.299133614,0.299345359]",2048,2176,2240,16
gnr,avx512,56,16,64,65536,with_payload,joint_fulltile_control_avx2,0.34157598,0.9746754533731274,"[0.34155333,0.341575354,0.341688231,0.341576606,0.341464698,0.341559395,0.342594877,0.341808483,0.342026576,0.341736719,0.341530621,0.341350213,0.34197101,0.342053801,0.341453463,0.341301501]",2048,2176,2240,16
gnr,avx512,56,16,64,65536,with_payload,separate_avx512,0.35026557,1.0,"[0.351151466,0.345242769,0.347231954,0.350714713,0.350260139,0.350366995,0.348697871,0.349594206,0.350271001,0.347605586,0.351644769,0.349669516,0.351293027,0.350916386,0.350081876,0.351477578]",2048,2176,2240,32
gnr,avx512,56,16,64,65536,with_payload,joint_tile_avx512,0.31425967050000003,0.8972040000962699,"[0.312439471,0.314277425,0.31428577,0.313678235,0.314241916,0.315048337,0.314450905,0.315241233,0.311780557,0.313798979,0.312835902,0.314535722,0.314052418,0.313585237,0.31466873,0.317316338]",2048,2176,2240,32
gnr,avx512,56,16,64,65536,with_payload,joint_compact32_avx512,0.290836148,0.8303303918795102,"[0.291318133,0.290623799,0.290528551,0.290525109,0.290519491,0.29062061,0.2936389,0.290914595,0.290493116,0.291076466,0.290627509,0.291248813,0.2918102,0.290757701,0.293718994,0.290928915]",2048,2176,2240,48
gnr,avx512,56,16,64,65536,with_payload,joint_fulltile_control_avx512,0.314183824,0.8969874601149065,"[0.314131111,0.312581554,0.314900741,0.311847597,0.315018445,0.314458758,0.311531037,0.3147811,0.314350948,0.313471928,0.313641995,0.312787756,0.314236537,0.313022181,0.314426318,0.314935654]",2048,2176,2240,48
