scope,case,category,unit,before,after,ratio,before_min,before_max,after_min,after_max,separated_win,separated_loss,both_edges_agree,block_medians
bulk,bulk/series/avx2/striped/k20/h16/u64/encode,ordinary-encode,ns/value,0.13309160460372943,0.1321245861786164,0.9927341891474503,0.13265819705232257,0.13424517722144547,0.13052914248445888,0.13350200501260243,False,False,True,"[0.1326718605773862, 0.13070480403450577, 0.13346817357861684, 0.1336654375998983]"
bulk,bulk/series/avx2/striped/k21/h16/u64/encode,ordinary-encode,ns/value,0.15381938969217374,0.15282368334359725,0.9935267826080372,0.15329807271788587,0.1544711728825555,0.15197802516715836,0.15357034372089137,False,False,False,"[0.15418213545355366, 0.15201477322854293, 0.15356858314428376, 0.15343141640006075]"
bulk,bulk/series/avx2/striped/k22/h16/u64/encode,ordinary-encode,ns/value,0.1353225051360626,0.13748470249810807,1.0159781062275743,0.13509525993568533,0.13557798315769726,0.13594066153327045,0.1393794017406995,False,True,True,"[0.13551470308950245, 0.13599785819406976, 0.13907054834445415, 0.135243451362555]"
bulk,bulk/series/avx2/striped/k23/h16/u64/encode,ordinary-encode,ns/value,0.15435576448684363,0.15345689123836215,0.9941766136725131,0.153674117350625,0.15468526649043868,0.15295996951797178,0.15394303885645721,False,False,True,"[0.15402841433139264, 0.1536434153967334, 0.15322287442226887, 0.15462161330774432]"
bulk,bulk/series/avx2/striped/k23/h8/u64/encode,ordinary-encode,ns/value,0.11640626163418019,0.11705545262608226,1.0055769421918404,0.11600243072495585,0.11657836450402898,0.11675829534342119,0.11744538376985611,False,True,True,"[0.11649068832874672, 0.1167644643298188, 0.11724798325078381, 0.11634960037789134]"
bulk,bulk/series/avx2/striped/k26/h16/u64/encode,ordinary-encode,ns/value,0.13313098230288117,0.13125594036339772,0.985915810827433,0.13274698007426547,0.13392432529891407,0.13105906785949756,0.1313957107957037,True,False,True,"[0.1335463869990383, 0.13138056466381248, 0.13108586660372434, 0.13296698626418832]"
bulk,bulk/series/avx2/striped/k28/h16/u64/encode,ordinary-encode,ns/value,0.13845644705754326,0.13767937297434715,0.9943875919127612,0.1383288892182213,0.13892219785954152,0.13643100098319205,0.13876666157087805,False,False,False,"[0.13869335637116423, 0.13686929720398133, 0.13858418339048503, 0.1383544612469478]"
bulk,bulk/series/avx2/striped/k3/h0/u64/encode,ordinary-encode,ns/value,0.060253290110899915,0.05932424006348375,0.984580924200053,0.06015269138192821,0.060302337515276784,0.05926255954497273,0.059525917368992265,True,False,True,"[0.060261285540226535, 0.059319077383975606, 0.0593294027429919, 0.06016661378547915]"
bulk,bulk/series/avx2/striped/k30/h16/u64/encode,ordinary-encode,ns/value,0.13562924707752752,0.13546118310798555,0.9987608574613269,0.1355200320776882,0.1358798880755219,0.13351230531362066,0.13780841531442756,False,False,False,"[0.13584060986947463, 0.1335651179276405, 0.13775224598924699, 0.13553788661014446]"
bulk,bulk/series/avx2/striped/k31/h16/u64/encode,ordinary-encode,ns/value,0.1612133938088395,0.16125038540425474,1.0002294573331736,0.16054798330367362,0.16221103982829824,0.16111906805928009,0.1614597195642213,False,False,False,"[0.16187969179556141, 0.16122203605900953, 0.1612787347494999, 0.1608550630251308]"
bulk,bulk/series/avx2/striped/k36/h16/u64/encode,ordinary-encode,ns/value,0.14281944661826818,0.1431487086035613,1.0023054422425623,0.1425633092217621,0.14335124038678057,0.14197310129905166,0.14443136618454255,False,False,False,"[0.14260878372936467, 0.14202391230926145, 0.1442839134221048, 0.1430943076462682]"
bulk,bulk/series/avx2/striped/k4/h0/u64/encode,ordinary-encode,ns/value,0.04448365586430414,0.043832596178006986,0.9853640697094863,0.04436391555251604,0.04462411572615675,0.043425209754300226,0.04418739553445767,True,False,True,"[0.044546943314822035, 0.043506901887283025, 0.044158551202495934, 0.04437422216336301]"
bulk,bulk/series/avx2/striped/k5/h0/u64/encode,ordinary-encode,ns/value,0.06192408684787741,0.061262037750058104,0.9893086982542723,0.06187526583426124,0.06196840613930098,0.06125434165363274,0.061311067139738384,True,False,True,"[0.06195268583328831, 0.061272832997472555, 0.06125878073338402, 0.061875310179389804]"
bulk,bulk/series/avx2/striped/k6/h0/u64/encode,ordinary-encode,ns/value,0.04849752305673284,0.04856207762213771,1.001331089947199,0.04800603736365974,0.04869766954352046,0.048027738436115554,0.04871949994912614,False,False,False,"[0.04868032056907394, 0.048225720106627824, 0.0486513204450832, 0.04823101136693864]"
bulk,bulk/series/avx2/striped/k7/h0/u64/encode,ordinary-encode,ns/value,0.06283440567129901,0.061891840994119776,0.9849992266639712,0.06262697111509906,0.06304020768913617,0.061742002283604824,0.062124359134156225,True,False,True,"[0.06292796045056777, 0.06179443620218303, 0.061926900455131745, 0.06274085089203026]"
bulk,bulk/series/avx512/local/k1/h0/u64/encode,ordinary-encode,ns/value,0.0427798944586395,0.04136836100147966,0.9670047466216978,0.042562392571707255,0.04301828258848062,0.04127070139965254,0.04139847780466091,True,False,True,"[0.04300080247685448, 0.04137555857741328, 0.04136116342554605, 0.04259786283662164]"
bulk,bulk/series/avx512/local/k10/h0/u64/encode,ordinary-encode,ns/value,0.05913139922923921,0.05827468913395528,0.9855117567578157,0.05882375187717356,0.05944604180631636,0.057939977771110505,0.05873737837769735,True,False,True,"[0.05942862941888481, 0.05794563631909847, 0.058632642668865594, 0.058849650970428435]"
bulk,bulk/series/avx512/local/k11/h0/u64/encode,ordinary-encode,ns/value,0.06186982852463588,0.06077641141020476,0.9823271352045896,0.06040385217015279,0.06330364475234987,0.060702382416208005,0.06185116654404365,False,False,False,"[0.06324746724257063, 0.06074506284515796, 0.0609200447670623, 0.06044599741013285]"
bulk,bulk/series/avx512/local/k12/h0/u64/encode,ordinary-encode,ns/value,0.059228911160365286,0.05863446435764221,0.9899635703058329,0.058914100493536306,0.05951526728279955,0.05826287692981614,0.058987412532550056,False,False,True,"[0.05895179227065209, 0.058278127877325496, 0.05894401318912961, 0.05950145909886346]"
bulk,bulk/series/avx512/local/k13/h0/u64/encode,ordinary-encode,ns/value,0.061985064303744945,0.061733232531039836,0.995937218497168,0.0611939972026121,0.06285665466324986,0.061678660207897515,0.061777555887701,False,False,False,"[0.06274018382386799, 0.061719185681917296, 0.06174727938016238, 0.06124401733006725]"
bulk,bulk/series/avx512/local/k14/h0/u64/encode,ordinary-encode,ns/value,0.060739593134471234,0.059883755672177824,0.9859097267839995,0.06036583566437384,0.061006423236442925,0.05927583520300441,0.06023288115731274,True,False,True,"[0.060458660474438, 0.060232463512725334, 0.05948957897317429, 0.06097946970735522]"
bulk,bulk/series/avx512/local/k15/h0/u64/encode,ordinary-encode,ns/value,0.06226225860440182,0.06153982894099254,0.9883969891294916,0.06198559307668862,0.06247516343522437,0.0613813052683233,0.06171804134329725,True,False,True,"[0.0624544115567479, 0.06144981513334551, 0.061687026203963144, 0.06205076560941761]"
bulk,bulk/series/avx512/local/k16/h0/u64/encode,ordinary-encode,ns/value,0.05011821126711829,0.049091215776679575,0.9795085366282315,0.04999935120039274,0.05014107961702914,0.049020635212945744,0.049118043159030324,True,False,True,"[0.05013263906864352, 0.04911575614927499, 0.04908344543868121, 0.05005751451329558]"
bulk,bulk/series/avx512/local/k16/h16/u64/encode,ordinary-encode,ns/value,0.08920967098651615,0.0891242889860086,0.999042906452144,0.08915165202742019,0.08932342027144555,0.08849225650239818,0.08970408670944452,False,False,False,"[0.08929657504766506, 0.08850844999724801, 0.0896967759544902, 0.08917144176777943]"
bulk,bulk/series/avx512/local/k17/h0/u64/encode,ordinary-encode,ns/value,0.07168563287657237,0.07024033865645728,0.9798384395572878,0.07155880340056005,0.07179047760538428,0.07017081127428475,0.07028255813057394,True,False,True,"[0.07176489890056653, 0.07026158678100931, 0.0701804942179822, 0.07157218234494336]"
bulk,bulk/series/avx512/local/k17/h16/u64/encode,ordinary-encode,ns/value,0.13066352897863717,0.13003942128875706,0.9952235509421903,0.13047632410597304,0.13074214001460888,0.12937228690284136,0.13095485031026655,False,False,False,"[0.13070541322556808, 0.1293779432874125, 0.13081446010400788, 0.1306484437400178]"
bulk,bulk/series/avx512/local/k18/h0/u64/encode,ordinary-encode,ns/value,0.059128315732873776,0.05827505387615001,0.9855693190961403,0.05899043362032731,0.05935925081644099,0.0580825808252711,0.058458401678533806,True,False,True,"[0.0589946271216618, 0.05809473028465326, 0.05845514617340477, 0.05928348764526168]"
bulk,bulk/series/avx512/local/k18/h16/u64/encode,ordinary-encode,ns/value,0.1330718406081336,0.13096779901904979,0.9841886789912245,0.13260437732898725,0.13341653883687155,0.1308079156653461,0.13130817536912434,True,False,True,"[0.13326665198828627, 0.13101104953571122, 0.13092454850238835, 0.13267554845257362]"
bulk,bulk/series/avx512/local/k19/h0/u64/encode,ordinary-encode,ns/value,0.06190630875718335,0.061617889219836075,0.9953410315824426,0.06158333561036042,0.0621937432901142,0.06145446893785199,0.0617908109758066,False,False,False,"[0.06217237444665924, 0.06150097233252038, 0.061775508781482864, 0.06169087814426943]"
bulk,bulk/series/avx512/local/k19/h16/u64/encode,ordinary-encode,ns/value,0.1332636787644843,0.13212252667428798,0.9914368858733588,0.13302502668284133,0.1338191022380392,0.13092081275046993,0.1333291691042599,False,False,False,"[0.13343860839881808, 0.13106552508672473, 0.13322134667613786, 0.13305231220513236]"
bulk,bulk/series/avx512/local/k2/h0/u64/encode,ordinary-encode,ns/value,0.04319066796331622,0.04224991319348867,0.978218564004924,0.04308451574823981,0.04341806735504425,0.04181936466485372,0.042681966001323575,True,False,True,"[0.04333371285098417, 0.04183501074168494, 0.042673551025891605, 0.04312053889074103]"
bulk,bulk/series/avx512/local/k20/h0/u64/encode,ordinary-encode,ns/value,0.057875841749691986,0.05656845809295538,0.9774105461413257,0.057371260012994384,0.05832147357031878,0.05635070011328074,0.056776740755318626,True,False,True,"[0.058271596840503766, 0.056443620449565766, 0.05676729538366293, 0.05738748679965796]"
bulk,bulk/series/avx512/local/k20/h16/u64/encode,ordinary-encode,ns/value,0.13167713316804608,0.13163662786948627,0.9996923892737843,0.13089699072227456,0.13237869856988893,0.13002909964226436,0.1331626209596338,False,False,False,"[0.13096687342805077, 0.13011850561004026, 0.13312574611372152, 0.13234331171814584]"
bulk,bulk/series/avx512/local/k21/h0/u64/encode,ordinary-encode,ns/value,0.06243720548814867,0.06127867581195521,0.9814448826283014,0.06196831288967596,0.06291062316351599,0.06109048994471881,0.06182290764427421,True,False,True,"[0.06291060817912729, 0.06111433691464627, 0.061701061426875835, 0.062013380373674716]"
bulk,bulk/series/avx512/local/k21/h16/u64/encode,ordinary-encode,ns/value,0.13288470984789824,0.13121882248991054,0.9874636641048131,0.13262007006644638,0.13335928864128543,0.13011898467638489,0.13214440730187327,True,False,True,"[0.13296124084445726, 0.1301390885889218, 0.1321110588757154, 0.13277628799583835]"
bulk,bulk/series/avx512/local/k22/h0/u64/encode,ordinary-encode,ns/value,0.06148403560821208,0.06100128639840946,0.9921483812012798,0.060984752123395235,0.061802999781001046,0.06018840834194336,0.06185638177078845,False,False,False,"[0.061778092915961404, 0.060235648732426025, 0.061801436914453146, 0.061126615538356265]"
bulk,bulk/series/avx512/local/k22/h16/u64/encode,ordinary-encode,ns/value,0.1342756891335148,0.13276097465266923,0.9887193691529713,0.133824945325532,0.13448778400159622,0.13167360397943295,0.13387487792649994,False,False,True,"[0.13442116995927544, 0.131732581559258, 0.13372581450714063, 0.13398704307145393]"
bulk,bulk/series/avx512/local/k23/h0/u64/encode,ordinary-encode,ns/value,0.06332195602952659,0.06339906260482359,1.0012176909895367,0.062365121293820096,0.06417088201422526,0.06264926744901232,0.0641037816275993,False,False,False,"[0.06415906177181366, 0.06266603403536995, 0.06405051402776625, 0.06237900003511041]"
bulk,bulk/series/avx512/local/k23/h16/u64/encode,ordinary-encode,ns/value,0.1349558368128203,0.13224778383761238,0.9799337839758356,0.13437583918728968,0.13512905102681833,0.13211715011985664,0.13251055434241038,True,False,True,"[0.13510682313525704, 0.13217296249549526, 0.13226421723332332, 0.13482459266310415]"
bulk,bulk/series/avx512/local/k24/h0/u64/encode,ordinary-encode,ns/value,0.057968871523922924,0.056455950172789995,0.9739011419170275,0.057633916580831994,0.05826040638799508,0.05641067547510061,0.05662051197311272,True,False,True,"[0.05822850615663177, 0.05647521542391348, 0.05643504335275119, 0.0576750036213831]"
bulk,bulk/series/avx512/local/k24/h16/u64/encode,ordinary-encode,ns/value,0.13495201509836935,0.1350535742338978,1.0007525573845966,0.13461625564128543,0.13530705486818861,0.13407854898844454,0.1361165502658523,False,False,False,"[0.13463496766358155, 0.13414131571757115, 0.13591976079305934, 0.13519149484387305]"
bulk,bulk/series/avx512/local/k24/h8/u64/encode,ordinary-encode,ns/value,0.09498891498825834,0.09473488853421635,0.9973257252799088,0.09490113588115726,0.09515946774376036,0.09406438085890532,0.09525539681476279,False,False,False,"[0.09498756394003935, 0.09410819958895698, 0.09520901541101724, 0.09499026603647732]"
bulk,bulk/series/avx512/local/k25/h0/u64/encode,ordinary-encode,ns/value,0.07544792970327521,0.07515690391338552,0.9961426934969024,0.07540390037831932,0.07547214465770442,0.07431549670509986,0.07596993292851169,False,False,False,"[0.07545110146025287, 0.07435272475473495, 0.0759432969364214, 0.07544475794629757]"
bulk,bulk/series/avx512/local/k25/h16/u64/encode,ordinary-encode,ns/value,0.1603997103863829,0.15897424829358536,0.9911130631759635,0.1603501075189848,0.160551087352733,0.1587304458857136,0.15929422514298738,True,False,True,"[0.16037755062905304, 0.15906006977297885, 0.15882069546924024, 0.1604635529811535]"
bulk,bulk/series/avx512/local/k26/h0/u64/encode,ordinary-encode,ns/value,0.0702541408783646,0.06940179575663752,0.9878676884939381,0.07008930356221411,0.07053998597969596,0.06886332097981311,0.07001071510688052,True,False,True,"[0.07008980497002071, 0.06985288150816778, 0.0688752373051028, 0.07047224165385514]"
bulk,bulk/series/avx512/local/k26/h16/u64/encode,ordinary-encode,ns/value,0.1471023954361064,0.1464547966862339,0.9955976328736688,0.14697155876026183,0.14731494090165645,0.1463448491653554,0.1465331717847388,True,False,True,"[0.14723823521957544, 0.14649368653945363, 0.14644996169044233, 0.14705957182724302]"
bulk,bulk/series/avx512/local/k27/h0/u64/encode,ordinary-encode,ns/value,0.07629837591815014,0.07524632813147966,0.9862113999936372,0.07583133977972814,0.07669544242618105,0.07508466461884022,0.07549994992576117,True,False,True,"[0.07594509022421798, 0.07541655866059027, 0.0751031166509426, 0.076551895304662]"
bulk,bulk/series/avx512/local/k27/h16/u64/encode,ordinary-encode,ns/value,0.14942765494478455,0.14804294429076525,0.9907332370669207,0.14901401032305667,0.14993915696539434,0.14785891136088003,0.1481830841556048,True,False,True,"[0.1496907176632258, 0.14814074742694364, 0.14795229018973136, 0.149154840104118]"
bulk,bulk/series/avx512/local/k28/h0/u64/encode,ordinary-encode,ns/value,0.07093465185258604,0.07162155293256416,1.0096835758270246,0.07045034945704115,0.07133406746528102,0.07152213968962974,0.0717470585675163,False,True,True,"[0.07128283345083497, 0.07154717870695561, 0.07172527683586356, 0.07051584240229314]"
bulk,bulk/series/avx512/local/k28/h16/u64/encode,ordinary-encode,ns/value,0.14748359620800525,0.14661640499604617,0.9941200836279038,0.14728095813247666,0.14752073706992996,0.14618207759410795,0.1472965490599298,False,False,True,"[0.14749742941882452, 0.14628431483690804, 0.14725308852109642, 0.14729482856480752]"
bulk,bulk/series/avx512/local/k29/h0/u64/encode,ordinary-encode,ns/value,0.07840095683982953,0.0775702272693897,0.9894040888794637,0.07804522509988839,0.07860641707689589,0.07753134681329912,0.07765614578799676,True,False,True,"[0.0781562774983312, 0.07757048500411169, 0.07756996953466769, 0.07859697837077599]"
bulk,bulk/series/avx512/local/k29/h16/u64/encode,ordinary-encode,ns/value,0.15057076991300153,0.14943441352143166,0.9924530080292049,0.14942900727095892,0.15171048520102537,0.14884869543051818,0.15014474638842407,False,False,False,"[0.15168195650627211, 0.14886027820022205, 0.15005684575033962, 0.14950305505277475]"
bulk,bulk/series/avx512/local/k3/h0/u64/encode,ordinary-encode,ns/value,0.04398084850688327,0.04316034068059964,0.9813439746130588,0.04388635279319927,0.044173681303681225,0.04294122996390083,0.04326841581286308,True,False,True,"[0.04388976219869394, 0.04314071693415555, 0.043179964427043735, 0.04416440376172962]"
bulk,bulk/series/avx512/local/k30/h0/u64/encode,ordinary-encode,ns/value,0.07665392286638192,0.07565537980691762,0.9869733599778723,0.07625913357386552,0.0769442509572009,0.07523031449438092,0.07607460732771734,True,False,True,"[0.07651320436011007, 0.07527286254199027, 0.0760082917555165, 0.0768383737388252]"
bulk,bulk/series/avx512/local/k30/h16/u64/encode,ordinary-encode,ns/value,0.1495557922078623,0.1487327044419159,0.9944964500953435,0.14865954813425328,0.15025393490921207,0.14754862250323736,0.14990017291288613,False,False,False,"[0.15018407809061157, 0.14760319677043504, 0.14982258690888897, 0.1489483662597746]"
bulk,bulk/series/avx512/local/k31/h0/u64/encode,ordinary-encode,ns/value,0.07793662916000876,0.07808809277345302,1.001943420123204,0.07688438600772991,0.07901634800291714,0.07794644867216996,0.07820857903693207,False,False,False,"[0.07897754745831165, 0.07819524848359906, 0.0779595728529292, 0.0769190396309883]"
bulk,bulk/series/avx512/local/k31/h16/u64/encode,ordinary-encode,ns/value,0.15089798476446148,0.14963246572927583,0.991613413279435,0.15056349306575442,0.15114531142991847,0.14912093270924953,0.15024778359841356,True,False,True,"[0.15068583245315553, 0.14920822249549978, 0.15010126495004814, 0.1511043923997311]"
bulk,bulk/series/avx512/local/k32/h0/u64/encode,ordinary-encode,ns/value,0.057670137536040667,0.058000400528212585,1.0057267592255268,0.05723284450645687,0.058107090508509644,0.05748854595297797,0.058446111684393946,False,False,False,"[0.05808544278119777, 0.05759902166286862, 0.05841465319764248, 0.05729603733384112]"
bulk,bulk/series/avx512/local/k32/h16/u64/encode,ordinary-encode,ns/value,0.13761002267463743,0.13767456838284436,1.0004690480166518,0.1370397657605439,0.13821623449609027,0.1365589587237066,0.1388125667126135,False,False,False,"[0.13779591749454143, 0.13657347752786833, 0.13872249210360246, 0.13726728931378038]"
bulk,bulk/series/avx512/local/k33/h0/u64/encode,ordinary-encode,ns/value,0.07297712264128293,0.07177265377748156,0.9834952541261196,0.07252128698470638,0.0733059292493708,0.07155975173540403,0.07198171550252909,True,False,True,"[0.0732818958178662, 0.07160814290669988, 0.07190578814370321, 0.07257589829898278]"
bulk,bulk/series/avx512/local/k33/h16/u64/encode,ordinary-encode,ns/value,0.15977346044239277,0.15895128489343138,0.9948541169059938,0.15950102686186898,0.16006213050879103,0.15803088297990767,0.15967048589884655,False,False,True,"[0.15992590022269135, 0.15815462430269386, 0.15958934397047894, 0.15959391182218946]"
bulk,bulk/series/avx512/local/k34/h0/u64/encode,ordinary-encode,ns/value,0.05843474993943243,0.05830482839038863,0.9977766389147131,0.0582796799823543,0.05858108782154572,0.057761166354892125,0.05878590434242062,False,False,False,"[0.058308838006980744, 0.05784264861454791, 0.058741806463004614, 0.05855395458200229]"
bulk,bulk/series/avx512/local/k34/h16/u64/encode,ordinary-encode,ns/value,0.147414386731422,0.14667798924428704,0.9950045751743579,0.14684975834214964,0.14797911682481213,0.14580676048746347,0.14753453571712066,False,False,False,"[0.1479203344078815, 0.14582745037094796, 0.14752134292007124, 0.14694801775486138]"
bulk,bulk/series/avx512/local/k35/h0/u64/encode,ordinary-encode,ns/value,0.06595335436870772,0.06552447334704811,0.9934972068401255,0.06514216374678126,0.06659492680313779,0.06455552099326943,0.06637822907931863,False,False,True,"[0.06654127161871874, 0.06636356131488333, 0.06466426250256739, 0.06524495163478165]"
bulk,bulk/series/avx512/local/k35/h16/u64/encode,ordinary-encode,ns/value,0.1513570210173166,0.14905371599255535,0.9847823047171512,0.15100858617778817,0.15147799781641197,0.14882661174045042,0.14973991276483795,True,False,True,"[0.1512615771162101, 0.14957814064268857, 0.1490183767666598, 0.1514532632743308]"
bulk,bulk/series/avx512/local/k36/h0/u64/encode,ordinary-encode,ns/value,0.0599821547705173,0.06005943387719946,1.0012883682985019,0.05987715523776635,0.059989365816198334,0.05924412864540893,0.06087211471734901,False,False,False,"[0.05998624911520222, 0.05926879416625246, 0.06084048773508202, 0.05995522246516333]"
bulk,bulk/series/avx512/local/k36/h16/u64/encode,ordinary-encode,ns/value,0.14731232624646654,0.14661611844306743,0.9952739338170908,0.14702634364100414,0.14756273542132192,0.14607978874835462,0.1473225521587897,False,False,True,"[0.1474577169813711, 0.1461723803493564, 0.1471105478330925, 0.1472071119808081]"
bulk,bulk/series/avx512/local/k37/h0/u64/encode,ordinary-encode,ns/value,0.06602254317235218,0.06559849314134211,0.9935771933246637,0.0655601065210583,0.06650532192434873,0.06451779236777769,0.0665106302475048,False,False,False,"[0.06567228684888772, 0.06458488018407721, 0.06650537514588128, 0.06649748515564836]"
bulk,bulk/series/avx512/local/k37/h16/u64/encode,ordinary-encode,ns/value,0.15094576384996092,0.1506864250891028,0.9982819076584627,0.1507519056562047,0.15135636346019804,0.1501649746788021,0.15107977662163177,False,False,False,"[0.15082195808478702, 0.15017119291007963, 0.15106765159882277, 0.15100913433347687]"
bulk,bulk/series/avx512/local/k38/h0/u64/encode,ordinary-encode,ns/value,0.06604682375264335,0.0662967037015043,1.0037833757123096,0.06584511267335524,0.06612977842268608,0.06602906126127706,0.06640593394399094,False,False,True,"[0.06609577322269154, 0.06620976548377416, 0.06636476606849173, 0.06602875841501274]"
bulk,bulk/series/avx512/local/k38/h16/u64/encode,ordinary-encode,ns/value,0.15234998666952543,0.15000110267966674,0.9845823157506811,0.15082613092404273,0.1542190473446553,0.14955759130489166,0.15057413403649342,True,False,True,"[0.15373372268825466, 0.1495626097946096, 0.15037717512298274, 0.15088762196834868]"
bulk,bulk/series/avx512/local/k39/h0/u64/encode,ordinary-encode,ns/value,0.06316262177525521,0.06298347708379007,0.997163754663279,0.06276413992727609,0.06373077806679403,0.06224430580289699,0.06374475353453597,False,False,False,"[0.0627807239870256, 0.06231489123125001, 0.06367078404111165, 0.06356967304305486]"
bulk,bulk/series/avx512/local/k39/h16/u64/encode,ordinary-encode,ns/value,0.15148477038975894,0.1504210782067268,0.992978223617494,0.15106508362015952,0.151947587984312,0.14988843030532953,0.15070516998513908,True,False,True,"[0.15114360415446418, 0.15068011493788752, 0.1500341902018024, 0.15185034940337644]"
bulk,bulk/series/avx512/local/k4/h0/u64/encode,ordinary-encode,ns/value,0.04416738490181419,0.04329973113710352,0.9803553285611204,0.04401880541363982,0.04424424182528453,0.04283617221928969,0.04378420744218677,True,False,True,"[0.044222919407858975, 0.04288013913172465, 0.04372579472653569, 0.04413986670630836]"
bulk,bulk/series/avx512/local/k40/h0/u64/encode,ordinary-encode,ns/value,0.06536701911934323,0.06498902400992945,0.9942173421014708,0.06525617963405582,0.06558139828728136,0.06428763284478307,0.06566710797131907,False,False,False,"[0.0653213749177052, 0.06437898709889896, 0.06564626582337282, 0.06547659848309396]"
bulk,bulk/series/avx512/local/k40/h16/u64/encode,ordinary-encode,ns/value,0.14792764374534997,0.14750500159763572,0.9971429130011574,0.14781722780258028,0.14803033562239565,0.14733762719956034,0.1478932647340578,False,False,True,"[0.14783773138753128, 0.14777987784974805, 0.1474984452750295, 0.1480201783792546]"
bulk,bulk/series/avx512/local/k41/h0/u64/encode,ordinary-encode,ns/value,0.07514567494192047,0.07468811359771589,0.9939110089228924,0.07476128670016911,0.07547869861362616,0.07408390829795201,0.07531468178452315,False,False,False,"[0.07480490040609573, 0.07530285289718758, 0.0740938914677034, 0.07530067296674803]"
bulk,bulk/series/avx512/local/k41/h16/u64/encode,ordinary-encode,ns/value,0.16431639022923095,0.1638364678660714,0.9970792788078534,0.16400060032311808,0.16460857212302857,0.16325028624028337,0.16461465088047192,False,False,True,"[0.16412112235777226, 0.1634538274484027, 0.16443659187203993, 0.164591832481961]"
bulk,bulk/series/avx512/local/k42/h0/u64/encode,ordinary-encode,ns/value,0.06913854182622531,0.0685249312788844,0.9911249133821309,0.06853635010000723,0.06981934379022475,0.06786572609854304,0.06913106798946177,False,False,True,"[0.06971353159230469, 0.06911468998184003, 0.0679078148389472, 0.06856359618328689]"
bulk,bulk/series/avx512/local/k42/h16/u64/encode,ordinary-encode,ns/value,0.15892684811758914,0.15800887160852542,0.9942239054009017,0.15863510855115967,0.15911532652813035,0.15737519970979152,0.15841148470654687,True,False,True,"[0.15877369477019518, 0.15838658462337266, 0.1574483412764915, 0.15911362574087545]"
bulk,bulk/series/avx512/local/k43/h0/u64/encode,ordinary-encode,ns/value,0.07543638417965513,0.07434297335697532,0.985505524494973,0.07455987444626876,0.07629160396865872,0.07381383727072123,0.0748012844546415,False,False,True,"[0.0745754248045491, 0.07397269722072429, 0.07473797722756924, 0.07620534019529088]"
bulk,bulk/series/avx512/local/k43/h16/u64/encode,ordinary-encode,ns/value,0.16372921061439574,0.16206456602909736,0.9898329407498406,0.16305261483657402,0.16492321160508636,0.16135895806837938,0.16266111440312134,True,False,True,"[0.16313623263114485, 0.1613725312627983, 0.16259223399678804, 0.1648048776578216]"
bulk,bulk/series/avx512/local/k44/h0/u64/encode,ordinary-encode,ns/value,0.06745591068128776,0.06736770022311007,0.9986923242561433,0.06733321773439058,0.06769570179424987,0.06724815120078119,0.06775059030873558,False,False,True,"[0.06736074797491946, 0.06731128858927356, 0.06742411185694659, 0.06765700125151727]"
bulk,bulk/series/avx512/local/k44/h16/u64/encode,ordinary-encode,ns/value,0.15736159561437738,0.1561331852026494,0.9921937089737051,0.15716504657521785,0.15800422923887994,0.15576754524691494,0.1565570891790565,True,False,True,"[0.15761602635526495, 0.15578144263111515, 0.1564839408001429, 0.15720096391361293]"
bulk,bulk/series/avx512/local/k45/h0/u64/encode,ordinary-encode,ns/value,0.07849119062674025,0.07795574781704692,0.9931783069486156,0.07825362632757245,0.0787805435823939,0.07770056162162828,0.07833208768751447,False,False,True,"[0.07867830503868346, 0.07770272924089956, 0.0782021790388433, 0.07826335021210085]"
bulk,bulk/series/avx512/local/k45/h16/u64/encode,ordinary-encode,ns/value,0.16483053566682448,0.1631332135205194,0.9897026231247836,0.16400776859623342,0.16560983308968158,0.16259577669505737,0.16406329132278102,False,False,True,"[0.1640483624201518, 0.16271366935753784, 0.1640524194051481, 0.1655777051634809]"
bulk,bulk/series/avx512/local/k46/h0/u64/encode,ordinary-encode,ns/value,0.07612806392512819,0.07497040897665727,0.9847933220840941,0.07593053855382194,0.07647334703078575,0.07496225358228516,0.07502684624887332,True,False,True,"[0.07594515569725434, 0.07496856050834115, 0.07502439833870005, 0.0763358569854259]"
bulk,bulk/series/avx512/local/k46/h16/u64/encode,ordinary-encode,ns/value,0.1651991799371974,0.16333308393739165,0.9887039632974257,0.1635638013539487,0.16689029071624992,0.16246500218578486,0.1645219619254952,False,False,False,"[0.16684475424993572, 0.16252972099730922, 0.16441135972742205, 0.16357630535520867]"
bulk,bulk/series/avx512/local/k47/h0/u64/encode,ordinary-encode,ns/value,0.07610019876866286,0.07668152555592475,1.0076389654254263,0.07595045835295014,0.07632786769024563,0.075767436661352,0.07758883862924262,False,False,False,"[0.07596086973728503, 0.07756836683203541, 0.07577845909745626, 0.0762818696834709]"
bulk,bulk/series/avx512/local/k47/h16/u64/encode,ordinary-encode,ns/value,0.16471236314296428,0.16373111835252943,0.9940426767504806,0.16436046128861165,0.16488568042785706,0.16317905022280454,0.1641266907658598,True,False,True,"[0.1648585899049441, 0.16324285112278916, 0.16405498124718115, 0.16436959206964238]"
bulk,bulk/series/avx512/local/k48/h0/u64/encode,ordinary-encode,ns/value,0.06923509541139505,0.06895456049379381,0.9959480821693925,0.0691773320239863,0.06939205520237925,0.06847925099549212,0.06942095787562044,False,False,True,"[0.06919507776890015, 0.06853422484079594, 0.06921879838906062, 0.06934234301098816]"
