scope,corpus,name,partition,weighting,corpus_windows,occurrence_weight_within_corpus,model,scan,byte_scope,metadata_bytes,suffix_bytes,plain_bytes,minimum_saving_bytes,windows,actual_body_bytes_sum,predicted_body_bytes_sum,actual_total_bytes_sum,predicted_total_bytes_sum,predicted_conversions,actual_beneficial_windows,false_conversions,missed_savings_windows,false_conversion_excess_bytes,missed_savings_bytes,excess_actual_bytes_over_best,chosen_actual_bytes,best_actual_bytes,near_crossover_windows,near_false_conversions,near_missed_savings_windows,near_excess_actual_bytes_over_best,signed_error_mean_bytes,mae_bytes,p95_absolute_error_bytes,max_absolute_error_bytes,min_signed_error_bytes,max_signed_error_bytes,near_signed_error_mean_bytes,near_mae_bytes,near_p95_absolute_error_bytes,near_max_absolute_error_bytes,near_min_signed_error_bytes,near_max_signed_error_bytes,actual_total_bytes_mean,predicted_total_bytes_mean,false_conversion_fraction,missed_savings_fraction,mean_excess_actual_bytes_over_best
archive,msmarco-keyset,to,train_family_comparison,window_occurrence,2160,0.0625,quadrants,sample32,readable_extent,512,64,8192,0,135,1159625,1159928,1237385,1237688,0,0,0,0,0,0,0,1105920,1105920,17,0,0,0,2.2444444444444445,76.12592592592593,199,269,-269,214,-4.411764705882353,65.82352941176471,201,201,-164,201,9165.814814814816,9168.059259259258,0.0,0.0,0.0
archive,msmarco-keyset,to,train_family_comparison,window_occurrence,2160,0.0625,quadrants,sample32,aligned_allocation,1024,64,8192,0,135,1159625,1159928,1310720,1310208,0,0,0,0,0,0,0,1105920,1105920,0,0,0,0,2.2444444444444445,76.12592592592593,199,269,-269,214,,,,,,,9709.037037037036,9705.244444444445,0.0,0.0,0.0
archive,msmarco-keyset,to,train_family_comparison,window_occurrence,2160,0.0625,quadrants,sample32,readable_extent,1024,64,8192,0,135,1159625,1159928,1306505,1306808,0,0,0,0,0,0,0,1105920,1105920,0,0,0,0,2.2444444444444445,76.12592592592593,199,269,-269,214,,,,,,,9677.814814814816,9680.059259259258,0.0,0.0,0.0
archive,real-roaring,census-income,test_comparison,window_occurrence,42002,0.01240417122994143,cheap,full,aligned_allocation,512,64,8192,0,521,773806,780789,1093184,1099776,479,479,0,0,0,0,0,1015872,1015872,8,0,0,0,13.403071017274472,16.159309021113245,163,183,-33,183,82.0,82.0,91,91,72,91,2098.2418426103645,2110.89443378119,0.0,0.0,0.0
archive,real-roaring,census-income,test_comparison,window_occurrence,42002,0.01240417122994143,cheap,full,readable_extent,512,64,8192,0,521,773806,780789,1073902,1080885,479,479,0,0,0,0,0,997938,997938,6,0,0,0,13.403071017274472,16.159309021113245,163,183,-33,183,82.66666666666667,82.66666666666667,91,91,72,91,2061.2322456813818,2074.6353166986564,0.0,0.0,0.0
archive,real-roaring,census-income,test_comparison,window_occurrence,42002,0.01240417122994143,cheap,full,aligned_allocation,1024,64,8192,0,521,773806,780789,1359936,1366528,476,477,0,1,0,64,64,1261184,1261120,3,0,1,64,13.403071017274472,16.159309021113245,163,183,-33,183,74.0,74.0,82,82,62,82,2610.2418426103645,2622.89443378119,0.0,0.0019193857965451055,0.12284069097888675
archive,real-roaring,census-income,test_comparison,window_occurrence,42002,0.01240417122994143,cheap,full,readable_extent,1024,64,8192,0,521,773806,780789,1340654,1347637,477,479,0,2,0,64,64,1243250,1243186,3,0,2,64,13.403071017274472,16.159309021113245,163,183,-33,183,74.0,74.0,82,82,62,82,2573.2322456813818,2586.6353166986564,0.0,0.003838771593090211,0.12284069097888675
archive,real-roaring,census-income,test_comparison,window_occurrence,42002,0.01240417122994143,cheap,sample32,aligned_allocation,512,64,8192,0,521,773806,784064,1093184,1098688,479,479,0,0,0,0,0,1015872,1015872,8,0,0,0,19.689059500959694,52.464491362763916,170,230,-224,230,63.875,67.125,198,198,-13,198,2098.2418426103645,2108.806142034549,0.0,0.0,0.0
archive,real-roaring,census-income,test_comparison,window_occurrence,42002,0.01240417122994143,cheap,sample32,readable_extent,512,64,8192,0,521,773806,784064,1073902,1084160,479,479,0,0,0,0,0,997938,997938,6,0,0,0,19.689059500959694,52.464491362763916,170,230,-224,230,79.83333333333333,84.16666666666667,198,198,-13,198,2061.2322456813818,2080.9213051823417,0.0,0.0,0.0
archive,real-roaring,census-income,test_comparison,window_occurrence,42002,0.01240417122994143,cheap,sample32,aligned_allocation,1024,64,8192,0,521,773806,784064,1359936,1365440,476,477,0,1,0,64,64,1261184,1261120,3,0,1,64,19.689059500959694,52.464491362763916,170,230,-224,230,50.0,50.0,118,118,10,118,2610.2418426103645,2620.806142034549,0.0,0.0019193857965451055,0.12284069097888675
archive,real-roaring,census-income,test_comparison,window_occurrence,42002,0.01240417122994143,cheap,sample32,readable_extent,1024,64,8192,0,521,773806,784064,1340654,1350912,478,479,0,1,0,102,102,1243288,1243186,3,0,1,102,19.689059500959694,52.464491362763916,170,230,-224,230,50.0,50.0,118,118,10,118,2573.2322456813818,2592.9213051823417,0.0,0.0019193857965451055,0.19577735124760076
archive,real-roaring,census-income,test_comparison,window_occurrence,42002,0.01240417122994143,quadrants,full,aligned_allocation,512,64,8192,0,521,773806,778023,1093184,1097344,479,479,0,0,0,0,0,1015872,1015872,8,0,0,0,8.09404990403071,11.191938579654511,89,130,-37,130,30.5,30.5,42,42,21,42,2098.2418426103645,2106.2264875239925,0.0,0.0,0.0
archive,real-roaring,census-income,test_comparison,window_occurrence,42002,0.01240417122994143,quadrants,full,readable_extent,512,64,8192,0,521,773806,778023,1073902,1078119,479,479,0,0,0,0,0,997938,997938,6,0,0,0,8.09404990403071,11.191938579654511,89,130,-37,130,26.833333333333332,26.833333333333332,34,34,21,34,2061.2322456813818,2069.3262955854125,0.0,0.0,0.0
archive,real-roaring,census-income,test_comparison,window_occurrence,42002,0.01240417122994143,quadrants,full,aligned_allocation,1024,64,8192,0,521,773806,778023,1359936,1364096,477,477,0,0,0,0,0,1261120,1261120,3,0,0,0,8.09404990403071,11.191938579654511,89,130,-37,130,36.0,36.0,42,42,25,42,2610.2418426103645,2618.2264875239925,0.0,0.0,0.0
archive,real-roaring,census-income,test_comparison,window_occurrence,42002,0.01240417122994143,quadrants,full,readable_extent,1024,64,8192,0,521,773806,778023,1340654,1344871,477,479,0,2,0,64,64,1243250,1243186,3,0,2,64,8.09404990403071,11.191938579654511,89,130,-37,130,36.0,36.0,42,42,25,42,2573.2322456813818,2581.3262955854125,0.0,0.003838771593090211,0.12284069097888675
archive,real-roaring,census-income,test_comparison,window_occurrence,42002,0.01240417122994143,quadrants,sample32,aligned_allocation,512,64,8192,0,521,773806,781152,1093184,1095680,479,479,0,0,0,0,0,1015872,1015872,8,0,0,0,14.099808061420346,47.604606525911706,148,238,-200,238,12.875,53.125,131,131,-45,131,2098.2418426103645,2103.0326295585414,0.0,0.0,0.0
archive,real-roaring,census-income,test_comparison,window_occurrence,42002,0.01240417122994143,quadrants,sample32,readable_extent,512,64,8192,0,521,773806,781152,1073902,1081248,479,479,0,0,0,0,0,997938,997938,6,0,0,0,14.099808061420346,47.604606525911706,148,238,-200,238,29.166666666666668,58.833333333333336,131,131,-45,131,2061.2322456813818,2075.332053742802,0.0,0.0,0.0
archive,real-roaring,census-income,test_comparison,window_occurrence,42002,0.01240417122994143,quadrants,sample32,aligned_allocation,1024,64,8192,0,521,773806,781152,1359936,1362432,478,477,2,1,0,64,64,1261184,1261120,3,2,1,64,14.099808061420346,47.604606525911706,148,238,-200,238,4.666666666666667,52.666666666666664,86,86,-38,86,2610.2418426103645,2615.0326295585414,0.003838771593090211,0.0019193857965451055,0.12284069097888675
archive,real-roaring,census-income,test_comparison,window_occurrence,42002,0.01240417122994143,quadrants,sample32,readable_extent,1024,64,8192,0,521,773806,781152,1340654,1348000,479,479,0,0,0,0,0,1243186,1243186,3,0,0,0,14.099808061420346,47.604606525911706,148,238,-200,238,4.666666666666667,52.666666666666664,86,86,-38,86,2573.2322456813818,2587.332053742802,0.0,0.0,0.0
archive,real-roaring,census-income_srt,test_comparison,window_occurrence,42002,0.011428027236798248,cheap,full,aligned_allocation,512,64,8192,0,480,132196,130997,427392,426048,480,480,0,0,0,0,0,427392,427392,0,0,0,0,-2.497916666666667,5.66875,32,92,-92,16,,,,,,,890.4,887.6,0.0,0.0,0.0
archive,real-roaring,census-income_srt,test_comparison,window_occurrence,42002,0.011428027236798248,cheap,full,readable_extent,512,64,8192,0,480,132196,130997,408676,407477,480,480,0,0,0,0,0,408676,408676,0,0,0,0,-2.497916666666667,5.66875,32,92,-92,16,,,,,,,851.4083333333333,848.9104166666667,0.0,0.0,0.0
archive,real-roaring,census-income_srt,test_comparison,window_occurrence,42002,0.011428027236798248,cheap,full,aligned_allocation,1024,64,8192,0,480,132196,130997,673152,671808,480,480,0,0,0,0,0,673152,673152,0,0,0,0,-2.497916666666667,5.66875,32,92,-92,16,,,,,,,1402.4,1399.6,0.0,0.0,0.0
archive,real-roaring,census-income_srt,test_comparison,window_occurrence,42002,0.011428027236798248,cheap,full,readable_extent,1024,64,8192,0,480,132196,130997,654436,653237,480,480,0,0,0,0,0,654436,654436,0,0,0,0,-2.497916666666667,5.66875,32,92,-92,16,,,,,,,1363.4083333333333,1360.9104166666666,0.0,0.0,0.0
archive,real-roaring,census-income_srt,test_comparison,window_occurrence,42002,0.011428027236798248,cheap,sample32,aligned_allocation,512,64,8192,0,480,132196,135832,427392,424448,480,480,0,0,0,0,0,427392,427392,0,0,0,0,7.575,41.375,137,381,-283,381,,,,,,,890.4,884.2666666666667,0.0,0.0,0.0
archive,real-roaring,census-income_srt,test_comparison,window_occurrence,42002,0.011428027236798248,cheap,sample32,readable_extent,512,64,8192,0,480,132196,135832,408676,412312,480,480,0,0,0,0,0,408676,408676,0,0,0,0,7.575,41.375,137,381,-283,381,,,,,,,851.4083333333333,858.9833333333333,0.0,0.0,0.0
archive,real-roaring,census-income_srt,test_comparison,window_occurrence,42002,0.011428027236798248,cheap,sample32,aligned_allocation,1024,64,8192,0,480,132196,135832,673152,670208,480,480,0,0,0,0,0,673152,673152,0,0,0,0,7.575,41.375,137,381,-283,381,,,,,,,1402.4,1396.2666666666667,0.0,0.0,0.0
archive,real-roaring,census-income_srt,test_comparison,window_occurrence,42002,0.011428027236798248,cheap,sample32,readable_extent,1024,64,8192,0,480,132196,135832,654436,658072,480,480,0,0,0,0,0,654436,654436,0,0,0,0,7.575,41.375,137,381,-283,381,,,,,,,1363.4083333333333,1370.9833333333333,0.0,0.0,0.0
archive,real-roaring,census-income_srt,test_comparison,window_occurrence,42002,0.011428027236798248,quadrants,full,aligned_allocation,512,64,8192,0,480,132196,133275,427392,427584,480,480,0,0,0,0,0,427392,427392,0,0,0,0,2.247916666666667,3.402083333333333,12,32,-32,27,,,,,,,890.4,890.8,0.0,0.0,0.0
archive,real-roaring,census-income_srt,test_comparison,window_occurrence,42002,0.011428027236798248,quadrants,full,readable_extent,512,64,8192,0,480,132196,133275,408676,409755,480,480,0,0,0,0,0,408676,408676,0,0,0,0,2.247916666666667,3.402083333333333,12,32,-32,27,,,,,,,851.4083333333333,853.65625,0.0,0.0,0.0
archive,real-roaring,census-income_srt,test_comparison,window_occurrence,42002,0.011428027236798248,quadrants,full,aligned_allocation,1024,64,8192,0,480,132196,133275,673152,673344,480,480,0,0,0,0,0,673152,673152,0,0,0,0,2.247916666666667,3.402083333333333,12,32,-32,27,,,,,,,1402.4,1402.8,0.0,0.0,0.0
archive,real-roaring,census-income_srt,test_comparison,window_occurrence,42002,0.011428027236798248,quadrants,full,readable_extent,1024,64,8192,0,480,132196,133275,654436,655515,480,480,0,0,0,0,0,654436,654436,0,0,0,0,2.247916666666667,3.402083333333333,12,32,-32,27,,,,,,,1363.4083333333333,1365.65625,0.0,0.0,0.0
archive,real-roaring,census-income_srt,test_comparison,window_occurrence,42002,0.011428027236798248,quadrants,sample32,aligned_allocation,512,64,8192,0,480,132196,137800,427392,425984,480,480,0,0,0,0,0,427392,427392,0,0,0,0,11.675,42.766666666666666,154,397,-231,397,,,,,,,890.4,887.4666666666667,0.0,0.0,0.0
archive,real-roaring,census-income_srt,test_comparison,window_occurrence,42002,0.011428027236798248,quadrants,sample32,readable_extent,512,64,8192,0,480,132196,137800,408676,414280,480,480,0,0,0,0,0,408676,408676,0,0,0,0,11.675,42.766666666666666,154,397,-231,397,,,,,,,851.4083333333333,863.0833333333334,0.0,0.0,0.0
archive,real-roaring,census-income_srt,test_comparison,window_occurrence,42002,0.011428027236798248,quadrants,sample32,aligned_allocation,1024,64,8192,0,480,132196,137800,673152,671744,480,480,0,0,0,0,0,673152,673152,0,0,0,0,11.675,42.766666666666666,154,397,-231,397,,,,,,,1402.4,1399.4666666666667,0.0,0.0,0.0
archive,real-roaring,census-income_srt,test_comparison,window_occurrence,42002,0.011428027236798248,quadrants,sample32,readable_extent,1024,64,8192,0,480,132196,137800,654436,660040,480,480,0,0,0,0,0,654436,654436,0,0,0,0,11.675,42.766666666666666,154,397,-231,397,,,,,,,1363.4083333333333,1375.0833333333333,0.0,0.0,0.0
archive,real-roaring,census1881,validation_comparison,window_occurrence,42002,0.03483167468215799,cheap,full,aligned_allocation,512,64,8192,0,1463,889019,901716,1792448,1804672,1463,1463,0,0,0,0,0,1792448,1792448,0,0,0,0,8.678742310321258,8.831852358168147,35,53,-13,53,,,,,,,1225.1866028708134,1233.542036910458,0.0,0.0,0.0
archive,real-roaring,census1881,validation_comparison,window_occurrence,42002,0.03483167468215799,cheap,full,readable_extent,512,64,8192,0,1463,889019,901716,1731707,1744404,1463,1463,0,0,0,0,0,1731707,1731707,0,0,0,0,8.678742310321258,8.831852358168147,35,53,-13,53,,,,,,,1183.6684894053315,1192.3472317156527,0.0,0.0,0.0
archive,real-roaring,census1881,validation_comparison,window_occurrence,42002,0.03483167468215799,cheap,full,aligned_allocation,1024,64,8192,0,1463,889019,901716,2541504,2553728,1463,1463,0,0,0,0,0,2541504,2541504,0,0,0,0,8.678742310321258,8.831852358168147,35,53,-13,53,,,,,,,1737.1866028708134,1745.542036910458,0.0,0.0,0.0
archive,real-roaring,census1881,validation_comparison,window_occurrence,42002,0.03483167468215799,cheap,full,readable_extent,1024,64,8192,0,1463,889019,901716,2480763,2493460,1463,1463,0,0,0,0,0,2480763,2480763,0,0,0,0,8.678742310321258,8.831852358168147,35,53,-13,53,,,,,,,1695.6684894053315,1704.3472317156527,0.0,0.0,0.0
archive,real-roaring,census1881,validation_comparison,window_occurrence,42002,0.03483167468215799,cheap,sample32,aligned_allocation,512,64,8192,0,1463,889019,901440,1792448,1776320,1463,1463,0,0,0,0,0,1792448,1792448,0,0,0,0,8.49008885850991,35.76555023923445,130,254,-231,254,,,,,,,1225.1866028708134,1214.1626794258373,0.0,0.0,0.0
archive,real-roaring,census1881,validation_comparison,window_occurrence,42002,0.03483167468215799,cheap,sample32,readable_extent,512,64,8192,0,1463,889019,901440,1731707,1744128,1463,1463,0,0,0,0,0,1731707,1731707,0,0,0,0,8.49008885850991,35.76555023923445,130,254,-231,254,,,,,,,1183.6684894053315,1192.1585782638415,0.0,0.0,0.0
archive,real-roaring,census1881,validation_comparison,window_occurrence,42002,0.03483167468215799,cheap,sample32,aligned_allocation,1024,64,8192,0,1463,889019,901440,2541504,2525376,1463,1463,0,0,0,0,0,2541504,2541504,0,0,0,0,8.49008885850991,35.76555023923445,130,254,-231,254,,,,,,,1737.1866028708134,1726.1626794258373,0.0,0.0,0.0
archive,real-roaring,census1881,validation_comparison,window_occurrence,42002,0.03483167468215799,cheap,sample32,readable_extent,1024,64,8192,0,1463,889019,901440,2480763,2493184,1463,1463,0,0,0,0,0,2480763,2480763,0,0,0,0,8.49008885850991,35.76555023923445,130,254,-231,254,,,,,,,1695.6684894053315,1704.1585782638415,0.0,0.0,0.0
archive,real-roaring,census1881,validation_comparison,window_occurrence,42002,0.03483167468215799,quadrants,full,aligned_allocation,512,64,8192,0,1463,889019,901859,1792448,1804480,1463,1463,0,0,0,0,0,1792448,1792448,0,0,0,0,8.776486671223513,8.892686261107313,35,50,-3,50,,,,,,,1225.1866028708134,1233.4107997265892,0.0,0.0,0.0
archive,real-roaring,census1881,validation_comparison,window_occurrence,42002,0.03483167468215799,quadrants,full,readable_extent,512,64,8192,0,1463,889019,901859,1731707,1744547,1463,1463,0,0,0,0,0,1731707,1731707,0,0,0,0,8.776486671223513,8.892686261107313,35,50,-3,50,,,,,,,1183.6684894053315,1192.4449760765551,0.0,0.0,0.0
archive,real-roaring,census1881,validation_comparison,window_occurrence,42002,0.03483167468215799,quadrants,full,aligned_allocation,1024,64,8192,0,1463,889019,901859,2541504,2553536,1463,1463,0,0,0,0,0,2541504,2541504,0,0,0,0,8.776486671223513,8.892686261107313,35,50,-3,50,,,,,,,1737.1866028708134,1745.4107997265892,0.0,0.0,0.0
archive,real-roaring,census1881,validation_comparison,window_occurrence,42002,0.03483167468215799,quadrants,full,readable_extent,1024,64,8192,0,1463,889019,901859,2480763,2493603,1463,1463,0,0,0,0,0,2480763,2480763,0,0,0,0,8.776486671223513,8.892686261107313,35,50,-3,50,,,,,,,1695.6684894053315,1704.4449760765551,0.0,0.0,0.0
archive,real-roaring,census1881,validation_comparison,window_occurrence,42002,0.03483167468215799,quadrants,sample32,aligned_allocation,512,64,8192,0,1463,889019,901736,1792448,1776384,1463,1463,0,0,0,0,0,1792448,1792448,0,0,0,0,8.692412850307587,35.62611073137389,125,246,-239,246,,,,,,,1225.1866028708134,1214.2064251537936,0.0,0.0,0.0
archive,real-roaring,census1881,validation_comparison,window_occurrence,42002,0.03483167468215799,quadrants,sample32,readable_extent,512,64,8192,0,1463,889019,901736,1731707,1744424,1463,1463,0,0,0,0,0,1731707,1731707,0,0,0,0,8.692412850307587,35.62611073137389,125,246,-239,246,,,,,,,1183.6684894053315,1192.360902255639,0.0,0.0,0.0
archive,real-roaring,census1881,validation_comparison,window_occurrence,42002,0.03483167468215799,quadrants,sample32,aligned_allocation,1024,64,8192,0,1463,889019,901736,2541504,2525440,1463,1463,0,0,0,0,0,2541504,2541504,0,0,0,0,8.692412850307587,35.62611073137389,125,246,-239,246,,,,,,,1737.1866028708134,1726.2064251537936,0.0,0.0,0.0
archive,real-roaring,census1881,validation_comparison,window_occurrence,42002,0.03483167468215799,quadrants,sample32,readable_extent,1024,64,8192,0,1463,889019,901736,2480763,2493480,1463,1463,0,0,0,0,0,2480763,2480763,0,0,0,0,8.692412850307587,35.62611073137389,125,246,-239,246,,,,,,,1695.6684894053315,1704.360902255639,0.0,0.0,0.0
archive,real-roaring,census1881_srt,validation_comparison,window_occurrence,42002,0.06040188562449407,cheap,full,aligned_allocation,512,64,8192,0,2537,73323,73524,1682560,1682304,2537,2537,0,0,0,0,0,1682560,1682560,0,0,0,0,0.07922743397713836,0.5648403626330312,2,29,-29,23,,,,,,,663.208513992905,663.1076074103272,0.0,0.0,0.0
archive,real-roaring,census1881_srt,validation_comparison,window_occurrence,42002,0.06040188562449407,cheap,full,readable_extent,512,64,8192,0,2537,73323,73524,1534635,1534836,2537,2537,0,0,0,0,0,1534635,1534635,0,0,0,0,0.07922743397713836,0.5648403626330312,2,29,-29,23,,,,,,,604.9014584154513,604.9806858494285,0.0,0.0,0.0
archive,real-roaring,census1881_srt,validation_comparison,window_occurrence,42002,0.06040188562449407,cheap,full,aligned_allocation,1024,64,8192,0,2537,73323,73524,2981504,2981248,2537,2537,0,0,0,0,0,2981504,2981504,0,0,0,0,0.07922743397713836,0.5648403626330312,2,29,-29,23,,,,,,,1175.208513992905,1175.107607410327,0.0,0.0,0.0
archive,real-roaring,census1881_srt,validation_comparison,window_occurrence,42002,0.06040188562449407,cheap,full,readable_extent,1024,64,8192,0,2537,73323,73524,2833579,2833780,2537,2537,0,0,0,0,0,2833579,2833579,0,0,0,0,0.07922743397713836,0.5648403626330312,2,29,-29,23,,,,,,,1116.9014584154513,1116.9806858494285,0.0,0.0,0.0
archive,real-roaring,census1881_srt,validation_comparison,window_occurrence,42002,0.06040188562449407,cheap,sample32,aligned_allocation,512,64,8192,0,2537,73323,72272,1682560,1553024,2537,2537,0,0,0,0,0,1682560,1682560,0,0,0,0,-0.4142688214426488,9.452502956247537,35,279,-279,247,,,,,,,663.208513992905,612.149783208514,0.0,0.0,0.0
archive,real-roaring,census1881_srt,validation_comparison,window_occurrence,42002,0.06040188562449407,cheap,sample32,readable_extent,512,64,8192,0,2537,73323,72272,1534635,1533584,2537,2537,0,0,0,0,0,1534635,1534635,0,0,0,0,-0.4142688214426488,9.452502956247537,35,279,-279,247,,,,,,,604.9014584154513,604.4871895940087,0.0,0.0,0.0
archive,real-roaring,census1881_srt,validation_comparison,window_occurrence,42002,0.06040188562449407,cheap,sample32,aligned_allocation,1024,64,8192,0,2537,73323,72272,2981504,2851968,2537,2537,0,0,0,0,0,2981504,2981504,0,0,0,0,-0.4142688214426488,9.452502956247537,35,279,-279,247,,,,,,,1175.208513992905,1124.149783208514,0.0,0.0,0.0
