input,case,threads,repetitions,cpu_ns,median_cpu_ns,real_ns,median_real_ns,ns_per_item,median_ns_per_item,counter:logical_values,counter:encoded_bytes,counter:query_bytes,counter:values_per_item,counter:bulk_input_output_bytes,counter:queries_per_iteration,counter:payload_stride,counter:head0_stride,counter:head1_stride,counter:query_hash_lo,counter:query_hash_hi
gnr-avx512,boundary/series/avx2/striped/k22/h16/u64/gapped/full,1,3,"[717.8393141330571,717.6980166675745,717.8471002962737]",717.8393141330571,"[718.1834625297178,717.7266971221933,717.9421941542955]",717.9421941542955,"[5.6081196416645085,5.607015755215425,5.608180471064638]",5.6081196416645085,1280.0,3520.0,,,,128.0,,,,3757102756.0,923918923.0
gnr-avx512,boundary/series/avx2/striped/k22/h16/u64/gapped/last-lane,1,3,"[752.451760092688,742.1683807148776,757.222921307774]",752.451760092688,"[752.5302379475693,742.2406915638734,757.2916495826925]",752.5302379475693,"[5.878529375724125,5.79819047433498,5.915804072716985]",5.878529375724125,1280.0,3520.0,,,,128.0,,,,241257120.0,100647220.0
gnr-avx512,boundary/series/avx2/striped/k22/h16/u64/gapped/short,1,3,"[1110.0546494158025,1111.919580511942,1109.9864298690497]",1110.0546494158025,"[1110.16950805085,1112.4083950369668,1110.0963347553916]",1110.16950805085,"[8.672301948560957,8.686871722749547,8.671768983351953]",8.672301948560957,1280.0,3520.0,,,,128.0,,,,2114559344.0,400842002.0
gnr-avx512,boundary/series/avx2/striped/k28/h16/u64/gapped/complete-suffix,1,3,"[2785.7777703980278,2808.133005581695,2785.3896492176327]",2785.7777703980278,"[2786.8053414677474,2808.956351306479,2785.7644167150293]",2786.8053414677474,"[21.763888831234592,21.93853910610699,21.760856634512752]",21.763888831234592,1024.0,3584.0,,,,128.0,,,,2440371336.0,4198026854.0
gnr-avx512,boundary/series/avx2/striped/k28/h16/u64/gapped/crossing,1,3,"[1820.7997466261115,1821.2533310025153,1824.1348128088591]",1821.2533310025153,"[1821.297846317738,1821.4406972189322,1824.3048796541314]",1821.4406972189322,"[14.2249980205165,14.228541648457151,14.251053225069208]",14.228541648457151,1024.0,3584.0,,,,128.0,,,,2625529131.0,3649621892.0
gnr-avx512,boundary/series/avx2/striped/k28/h16/u64/gapped/eight,1,3,"[607.4784062289516,607.0342721516814,606.9493588447787]",607.0342721516814,"[607.4842243948273,607.0912524977443,607.0056444891344]",607.0912524977443,"[4.745925048663684,4.742455251185011,4.741791865974832]",4.742455251185011,1024.0,3584.0,,,,128.0,,,,755218853.0,1966500892.0
gnr-avx512,boundary/series/avx2/striped/k28/h16/u64/gapped/full,1,3,"[849.702255365207,849.0378925666413,849.9773048792358]",849.702255365207,"[849.9263166426854,849.5859504458854,850.5908815373997]",849.9263166426854,"[6.638298870040679,6.633108535676885,6.64044769436903]",6.638298870040679,1024.0,3584.0,,,,128.0,,,,1857981899.0,337984110.0
gnr-avx512,boundary/series/avx2/striped/k28/h16/u64/gapped/last-lane,1,3,"[724.030227048438,722.2642445836656,723.6536166970938]",723.6536166970938,"[724.2161718190562,722.3569662250057,723.7234605545029]",723.7234605545029,"[5.6564861488159215,5.642689410809887,5.653543880446045]",5.653543880446045,1024.0,3584.0,,,,128.0,,,,492649837.0,1986273315.0
gnr-avx512,boundary/series/avx2/striped/k28/h16/u64/gapped/short,1,3,"[714.0742912500505,713.8766911412275,713.9102250319793]",713.9102250319793,"[714.1656298874163,714.0063566527838,714.0577197616534]",714.0577197616534,"[5.578705400391019,5.57716164954084,5.577423633062338]",5.577423633062338,1024.0,3584.0,,,,128.0,,,,4063734854.0,1801311283.0
gnr-avx512,boundary/series/avx2/striped/k5/h0/u64/dense/complete-suffix,1,3,"[3444.3293624748176,3437.7193558957038,3440.5289188300712]",3440.5289188300712,"[3445.3137528688235,3438.064656581401,3440.8575418705614]",3440.8575418705614,"[26.90882314433451,26.857182467935186,26.87913217835993]",26.87913217835993,6400.0,4000.0,,,,128.0,,,,3908495378.0,1327128758.0
gnr-avx512,boundary/series/avx2/striped/k5/h0/u64/dense/crossing,1,3,"[1698.6420623595989,1701.7384145104963,1690.2200937431414]",1698.6420623595989,"[1698.8291012771958,1701.903770130063,1690.5154677027376]",1698.8291012771958,"[13.270641112184366,13.294831363363253,13.204844482368292]",13.270641112184366,6400.0,4000.0,,,,128.0,,,,2939924883.0,529020420.0
gnr-avx512,boundary/series/avx2/striped/k5/h0/u64/dense/eight,1,3,"[499.4944197521738,489.8174514021614,492.2373498097021]",492.2373498097021,"[499.4982416738855,489.8973332006228,492.4129872055084]",492.4129872055084,"[3.902300154313858,3.826698839079386,3.845604295388297]",3.845604295388297,6400.0,4000.0,,,,128.0,,,,2321437687.0,3652384310.0
gnr-avx512,boundary/series/avx2/striped/k5/h0/u64/dense/full,1,3,"[546.8275947844709,546.4583027861026,546.8637541889458]",546.8275947844709,"[546.8852770165939,546.5108137852358,546.9295533128573]",546.8852770165939,"[4.272090584253679,4.269205490516427,4.27237307960114]",4.272090584253679,6400.0,4000.0,,,,128.0,,,,3289506.0,3882388507.0
gnr-avx512,boundary/series/avx2/striped/k5/h0/u64/dense/last-lane,1,3,"[781.6714779938181,799.6278685378416,818.6963482612916]",799.6278685378416,"[782.1778589227465,799.661868153325,819.4560638122382]",799.661868153325,"[6.106808421826704,6.247092722951887,6.396065220791342]",6.247092722951887,6400.0,4000.0,,,,128.0,,,,2159189224.0,444400006.0
gnr-avx512,boundary/series/avx2/striped/k5/h0/u64/dense/short,1,3,"[904.6744871209951,901.6523688825818,897.2243885522241]",901.6523688825818,"[905.5207859434321,908.367496370551,897.3166742484963]",905.5207859434321,"[7.067769430632774,7.04415913189517,7.00956553556425]",7.04415913189517,6400.0,4000.0,,,,128.0,,,,2243381759.0,21677068.0
gnr-avx512,boundary/series/avx2/striped/k6/h0/u64/dense/complete-suffix,1,3,"[1905.2240261220911,1915.5045576184862,1918.246338033877]",1915.5045576184862,"[1905.7927985098368,1915.619790475528,1918.594848324206]",1915.619790475528,"[14.884562704078837,14.964879356394423,14.986299515889664]",14.964879356394423,5376.0,4032.0,,,,128.0,,,,3113964601.0,3747756043.0
gnr-avx512,boundary/series/avx2/striped/k6/h0/u64/dense/crossing,1,3,"[1567.1215532236051,1562.9174284213623,1566.7209337461477]",1566.7209337461477,"[1567.6919241529931,1562.9291380282305,1566.9230943636226]",1566.9230943636226,"[12.243137134559417,12.210292409541895,12.240007294891779]",12.240007294891779,5376.0,4032.0,,,,128.0,,,,4137459740.0,4029956202.0
gnr-avx512,boundary/series/avx2/striped/k6/h0/u64/dense/eight,1,3,"[466.1831334939956,471.83619108978945,470.67457133612567]",470.67457133612567,"[466.2322172729494,471.88080765595123,471.2446410099952]",471.2446410099952,"[3.642055730421841,3.6862202428889805,3.6771450885634818]",3.6771450885634818,5376.0,4032.0,,,,128.0,,,,2772397104.0,2021786588.0
gnr-avx512,boundary/series/avx2/striped/k6/h0/u64/dense/full,1,3,"[520.6781872028225,524.9924904095882,528.1424073174096]",524.9924904095882,"[520.7965413383122,525.0432332463649,528.1900263657282]",525.0432332463649,"[4.067798337522051,4.101503831324908,4.1261125571672626]",4.101503831324908,5376.0,4032.0,,,,128.0,,,,69463536.0,403564186.0
gnr-avx512,boundary/series/avx2/striped/k6/h0/u64/dense/last-lane,1,3,"[795.8063206039462,806.0707174255076,805.8961220749691]",805.8961220749691,"[795.8973838326837,806.2141631977547,806.1074068932701]",806.1074068932701,"[6.217236879718329,6.297427479886778,6.296063453710696]",6.296063453710696,5376.0,4032.0,,,,128.0,,,,4221137598.0,4125091801.0
gnr-avx512,boundary/series/avx2/striped/k6/h0/u64/dense/short,1,3,"[1169.0820245836032,1169.2106146066867,1170.1707592196553]",1169.2106146066867,"[1169.447635576197,1169.3270571229314,1170.2802024672233]",1169.447635576197,"[9.1334533170594,9.134457926614742,9.141959056403556]",9.134457926614742,5376.0,4032.0,,,,128.0,,,,4041918343.0,144899991.0
gnr-avx512,boundary/series/avx512/local/k7/h0/u64/dense/complete-suffix,1,3,"[937.2387407472596,935.6794791761256,935.702889502985]",935.702889502985,"[937.2457415531717,935.8965709401546,935.8181574994863]",935.8965709401546,"[7.322177662087966,7.309995931063482,7.31017882424207]",7.31017882424207,4608.0,4032.0,,,,128.0,,,,1303494156.0,2768470197.0
gnr-avx512,boundary/series/avx512/local/k7/h0/u64/dense/crossing,1,3,"[1541.6411850082861,1556.1371841150685,1555.590531840524]",1555.590531840524,"[1542.5948118708272,1556.2878037757698,1555.6027392043131]",1555.6027392043131,"[12.044071757877237,12.157321750898971,12.153051030004091]",12.153051030004091,4608.0,4032.0,,,,128.0,,,,108697253.0,1292121895.0
gnr-avx512,boundary/series/avx512/local/k7/h0/u64/dense/eight,1,3,"[993.1939656185057,992.9333191449484,993.0280201463603]",993.0280201463603,"[993.298786976996,993.0290842060748,993.1217753206486]",993.1217753206486,"[7.7593278563945765,7.75729155581991,7.758031407393441]",7.758031407393441,4608.0,4032.0,,,,128.0,,,,2969912743.0,3667905639.0
gnr-avx512,boundary/series/avx512/local/k7/h0/u64/dense/full,1,3,"[994.9824099755865,994.1843633691326,993.8107768530676]",994.1843633691326,"[995.8516938156123,994.356802502994,993.902448850357]",994.356802502994,"[7.773300077934269,7.7670653388213475,7.764146694164591]",7.7670653388213475,4608.0,4032.0,,,,128.0,,,,1469982516.0,1023244041.0
gnr-avx512,boundary/series/avx512/local/k7/h0/u64/dense/last-lane,1,3,"[804.6332629212469,805.7194821807954,804.2733086574434]",804.6332629212469,"[804.9408344813576,805.799558145302,804.3494118319798]",804.9408344813576,"[6.286197366572241,6.294683454537464,6.283385223886277]",6.286197366572241,4608.0,4032.0,,,,128.0,,,,1260620127.0,3406286814.0
gnr-avx512,boundary/series/avx512/local/k7/h0/u64/dense/short,1,3,"[617.3800205516517,618.4650322958591,616.8772900762517]",617.3800205516517,"[617.4677627662678,618.6249999996387,616.9350851442327]",617.4677627662678,"[4.823281410559778,4.8317580648114,4.819353828720716]",4.823281410559778,4608.0,4032.0,,,,128.0,,,,305054723.0,3068190081.0
gnr-avx512,boundary/series/avx512/striped/k12/h0/u64/dense/complete-suffix,1,3,"[1251.1747349545408,1255.4300134372795,1258.7519187689336]",1255.4300134372795,"[1251.3084366121338,1255.739644620667,1258.8710467483406]",1255.739644620667,"[9.774802616832352,9.808046979978744,9.833999365382292]",9.808046979978744,2560.0,3840.0,,,,128.0,,,,1757679287.0,2149622290.0
gnr-avx512,boundary/series/avx512/striped/k12/h0/u64/dense/crossing,1,3,"[1367.1627761908792,1364.304836009306,1366.9924816966643]",1366.9924816966643,"[1367.7046193233814,1364.435569118809,1367.1246593743776]",1367.1246593743776,"[10.680959188991244,10.658631531322703,10.67962876325519]",10.67962876325519,2560.0,3840.0,,,,128.0,,,,3631075153.0,1343813115.0
gnr-avx512,boundary/series/avx512/striped/k12/h0/u64/dense/eight,1,3,"[930.6702640540263,929.7257065758382,929.557499226108]",929.7257065758382,"[932.0741518884607,930.0190410927999,930.401012867212]",930.401012867212,"[7.27086143792208,7.263482082623736,7.262167962703969]",7.263482082623736,2560.0,3840.0,,,,128.0,,,,2221249179.0,1312938148.0
gnr-avx512,boundary/series/avx512/striped/k12/h0/u64/dense/full,1,3,"[993.16426274532,993.764518111524,992.7799347399776]",993.16426274532,"[993.2675919761122,993.9602761795392,992.8734039467103]",993.2675919761122,"[7.7590958026978125,7.763785297746281,7.756093240156075]",7.7590958026978125,2560.0,3840.0,,,,128.0,,,,3269812584.0,4127933207.0
gnr-avx512,boundary/series/avx512/striped/k12/h0/u64/dense/last-lane,1,3,"[660.2174887544417,660.4301970193728,659.4633626438696]",660.2174887544417,"[660.2843842567225,661.1401231972405,659.576762118557]",660.2843842567225,"[5.157949130894076,5.15961091421385,5.152057520655231]",5.157949130894076,2560.0,3840.0,,,,128.0,,,,3246558260.0,2244941678.0
gnr-avx512,boundary/series/avx512/striped/k12/h0/u64/dense/short,1,3,"[583.702544431904,582.3507739772707,578.6622757923327]",582.3507739772707,"[583.7624969284766,582.4563597160815,578.9272297943157]",582.4563597160815,"[4.56017612837425,4.549615421697427,4.520799029627598]",4.549615421697427,2560.0,3840.0,,,,128.0,,,,381093946.0,2519055419.0
gnr-avx512,boundary/series/avx512/striped/k21/h16/u64/gapped/complete-suffix,1,3,"[5502.971556496448,5524.7846984500875,5501.9698446129605]",5502.971556496448,"[5504.1316828892,5525.944429783323,5502.730445097554]",5504.1316828892,"[42.9919652851285,43.162380456641316,42.98413941103875]",42.9919652851285,1536.0,4032.0,,,,128.0,,,,2058522820.0,1613119363.0
gnr-avx512,boundary/series/avx512/striped/k21/h16/u64/gapped/crossing,1,3,"[2076.415074680599,2074.9829305818566,2076.484394382311]",2076.415074680599,"[2076.6583635261154,2075.193420331858,2078.0469409140237]",2076.6583635261154,"[16.221992770942176,16.21080414517076,16.222534331111806]",16.221992770942176,1536.0,4032.0,,,,128.0,,,,2277069940.0,1435134164.0
gnr-avx512,boundary/series/avx512/striped/k21/h16/u64/gapped/eight,1,3,"[1004.6672517843323,1002.5049895395832,1002.1351143378363]",1002.5049895395832,"[1004.7783441950335,1002.6019910057,1002.2327890923592]",1002.6019910057,"[7.848962904565096,7.832070230777994,7.829180580764346]",7.832070230777994,1536.0,4032.0,,,,128.0,,,,2480254212.0,80128590.0
gnr-avx512,boundary/series/avx512/striped/k21/h16/u64/gapped/full,1,3,"[1060.0875206294236,1060.0681985533274,1060.2548432141166]",1060.0875206294236,"[1060.3066649740788,1060.170470988628,1060.3964199545344]",1060.3066649740788,"[8.281933754917372,8.28178280119787,8.283240962610286]",8.281933754917372,1536.0,4032.0,,,,128.0,,,,3552008396.0,580849070.0
gnr-avx512,boundary/series/avx512/striped/k21/h16/u64/gapped/last-lane,1,3,"[765.332875558276,753.1114773313577,758.8990698014287]",758.8990698014287,"[765.4142679200424,753.1857650318392,758.9715630320338]",758.9715630320338,"[5.979163090299031,5.883683416651232,5.928898982823663]",5.928898982823663,1536.0,4032.0,,,,128.0,,,,1254335689.0,3229450483.0
gnr-avx512,boundary/series/avx512/striped/k21/h16/u64/gapped/short,1,3,"[1277.4412286070233,1276.957212713535,1281.9942848414764]",1277.4412286070233,"[1277.5734107679204,1277.248746940449,1282.2215159045645]",1277.5734107679204,"[9.98000959849237,9.976228224324492,10.015580350324033]",9.98000959849237,1536.0,4032.0,,,,128.0,,,,2052326282.0,2146136710.0
gnr-avx512,boundary/series/avx512/striped/k22/h16/u64/gapped/complete-suffix,1,3,"[3051.2309532459385,3040.6588619047466,3035.3134468989606]",3040.6588619047466,"[3054.010801006852,3042.198042782702,3035.886480616381]",3042.198042782702,"[23.83774182223389,23.755147358630833,23.71338630389813]",23.755147358630833,1280.0,3520.0,,,,128.0,,,,847364005.0,4011205038.0
gnr-avx512,boundary/series/avx512/striped/k22/h16/u64/gapped/crossing,1,3,"[1910.2588747327954,1879.91268078356,1888.39474996572]",1888.39474996572,"[1910.4393163276748,1879.9265992646128,1888.5783198093134]",1888.5783198093134,"[14.923897458849964,14.686817818621563,14.753083984107187]",14.753083984107187,1280.0,3520.0,,,,128.0,,,,1818342636.0,3096552556.0
gnr-avx512,boundary/series/avx512/striped/k22/h16/u64/gapped/eight,1,3,"[1026.2472422411663,1026.1368828739965,1027.1176888751252]",1026.2472422411663,"[1026.4093248988122,1026.3333578456024,1027.319556800953]",1026.4093248988122,"[8.017556580009112,8.016694397453097,8.024356944336917]",8.017556580009112,1280.0,3520.0,,,,128.0,,,,3389894646.0,4029823968.0
gnr-avx512,boundary/series/avx512/striped/k22/h16/u64/gapped/full,1,3,"[1081.667732535986,1079.917558472462,1081.6408881093987]",1081.6408881093987,"[1081.9492508820108,1080.5358054685328,1086.1617112353106]",1081.9492508820108,"[8.45052916043739,8.436855925566109,8.450319438354677]",8.450319438354677,1280.0,3520.0,,,,128.0,,,,3757102756.0,923918923.0
gnr-avx512,boundary/series/avx512/striped/k22/h16/u64/gapped/last-lane,1,3,"[700.8273150352177,699.8207928520311,699.7555710302928]",699.8207928520311,"[701.532678848533,699.8870677348884,699.8660574742406]",699.8870677348884,"[5.475213398712638,5.467349944156493,5.4668403986741625]",5.467349944156493,1280.0,3520.0,,,,128.0,,,,241257120.0,100647220.0
gnr-avx512,boundary/series/avx512/striped/k22/h16/u64/gapped/short,1,3,"[1087.9921552327821,1087.1662986738747,1088.2086915864618]",1087.9921552327821,"[1088.1304517182493,1087.6743382589286,1088.3104917310025]",1088.1304517182493,"[8.499938712756112,8.493486708389646,8.501630403019233]",8.499938712756112,1280.0,3520.0,,,,128.0,,,,2114559344.0,400842002.0
gnr-avx512,boundary/series/avx512/striped/k28/h16/u64/gapped/complete-suffix,1,3,"[2087.748554915101,2089.121885586883,2100.6449073139916]",2089.121885586883,"[2088.15985647952,2089.664291398332,2100.8586804678444]",2089.664291398332,"[16.310535585274224,16.321264731147522,16.41128833839056]",16.321264731147522,1024.0,3584.0,,,,128.0,,,,2440371336.0,4198026854.0
gnr-avx512,boundary/series/avx512/striped/k28/h16/u64/gapped/crossing,1,3,"[1736.219138873845,1730.1108760577692,1726.6756263472812]",1730.1108760577692,"[1736.7010121220785,1730.3426248420453,1727.003110993028]",1730.3426248420453,"[13.564212022451912,13.51649121920132,13.489653330838134]",13.51649121920132,1024.0,3584.0,,,,128.0,,,,2625529131.0,3649621892.0
gnr-avx512,boundary/series/avx512/striped/k28/h16/u64/gapped/eight,1,3,"[959.8565121916043,960.0392973135516,959.7427375455062]",959.8565121916043,"[960.0251612675218,960.13266846966,959.8629168721528]",960.0251612675218,"[7.498879001496909,7.500307010262122,7.497990137074266]",7.498879001496909,1024.0,3584.0,,,,128.0,,,,755218853.0,1966500892.0
gnr-avx512,boundary/series/avx512/striped/k28/h16/u64/gapped/full,1,3,"[1041.7579681029085,1041.5374655852681,1040.1920281778496]",1041.5374655852681,"[1042.1259518415077,1041.5460227650915,1040.29126671195]",1041.5460227650915,"[8.138734125803973,8.137011449884909,8.126500220139448]",8.137011449884909,1024.0,3584.0,,,,128.0,,,,1857981899.0,337984110.0
gnr-avx512,boundary/series/avx512/striped/k28/h16/u64/gapped/last-lane,1,3,"[719.3056420843036,717.3390150850113,715.2491162371356]",717.3390150850113,"[719.3844982708109,717.6001539989568,715.3219523293617]",717.6001539989568,"[5.619575328783622,5.604211055351651,5.587883720602622]",5.604211055351651,1024.0,3584.0,,,,128.0,,,,492649837.0,1986273315.0
gnr-avx512,boundary/series/avx512/striped/k28/h16/u64/gapped/short,1,3,"[713.9614645834083,714.0279793975386,713.7651328420797]",713.9614645834083,"[714.0369715569989,714.1942069332288,714.7570075930142]",714.1942069332288,"[5.577823942057878,5.57834358904327,5.576290100328746]",5.577823942057878,1024.0,3584.0,,,,128.0,,,,4063734854.0,1801311283.0
gnr-avx512,boundary/series/avx512/striped/k5/h0/u64/dense/complete-suffix,1,3,"[2474.9557402156524,2474.517621407303,2470.02422206325]",2474.517621407303,"[2475.32673268829,2475.1482791130456,2470.0475011718922]",2475.1482791130456,"[19.335591720434785,19.33216891724455,19.297064234869136]",19.33216891724455,6400.0,4000.0,,,,128.0,,,,3908495378.0,1327128758.0
gnr-avx512,boundary/series/avx512/striped/k5/h0/u64/dense/crossing,1,3,"[1688.4069663081639,1683.375887103255,1679.8026755851388]",1683.375887103255,"[1690.8176033981504,1683.4382494458973,1679.9633330639936]",1683.4382494458973,"[13.190679424282532,13.151374117994182,13.123458403008895]",13.151374117994182,6400.0,4000.0,,,,128.0,,,,2939924883.0,529020420.0
gnr-avx512,boundary/series/avx512/striped/k5/h0/u64/dense/eight,1,3,"[978.0712188994468,977.7893253189549,977.4772155441168]",977.7893253189549,"[978.173702359366,977.8808358907793,977.4842745249822]",977.8808358907793,"[7.641181397651928,7.638979104054336,7.636540746438412]",7.638979104054336,6400.0,4000.0,,,,128.0,,,,2321437687.0,3652384310.0
gnr-avx512,boundary/series/avx512/striped/k5/h0/u64/dense/full,1,3,"[1041.757404375306,1042.1045294442176,1041.8667212380785]",1041.8667212380785,"[1042.6907029827705,1042.3720047613904,1042.0688594543935]",1042.3720047613904,"[8.138729721682077,8.14144163628295,8.139583759672488]",8.139583759672488,6400.0,4000.0,,,,128.0,,,,3289506.0,3882388507.0
gnr-avx512,boundary/series/avx512/striped/k5/h0/u64/dense/last-lane,1,3,"[735.0016176630222,723.0917445869921,720.3500195542958]",723.0917445869921,"[735.0599601843255,723.1676680782963,720.419721256838]",723.1676680782963,"[5.742200137992362,5.649154254585875,5.627734527767937]",5.649154254585875,6400.0,4000.0,,,,128.0,,,,2159189224.0,444400006.0
gnr-avx512,boundary/series/avx512/striped/k5/h0/u64/dense/short,1,3,"[843.1819918639196,825.9260651623072,830.6152676783263]",830.6152676783263,"[843.2712313523826,826.0056904619273,830.8221783991031]",830.8221783991031,"[6.587359311436871,6.452547384080524,6.489181778736924]",6.489181778736924,6400.0,4000.0,,,,128.0,,,,2243381759.0,21677068.0
gnr-avx512,boundary/series/avx512/striped/k6/h0/u64/dense/complete-suffix,1,3,"[1488.257451311503,1494.1565582296157,1501.7259065313274]",1494.1565582296157,"[1490.2425307485098,1494.7900720918938,1501.9308848314652]",1494.7900720918938,"[11.627011338371117,11.673098111168873,11.732233644775995]",11.673098111168873,5376.0,4032.0,,,,128.0,,,,3113964601.0,3747756043.0
gnr-avx512,boundary/series/avx512/striped/k6/h0/u64/dense/crossing,1,3,"[1559.2455714437338,1557.91954633438,1556.1098129963752]",1557.91954633438,"[1559.3982854682615,1557.9313052374525,1556.2618821910398]",1557.9313052374525,"[12.18160602690417,12.171246455737341,12.15710791403418]",12.171246455737341,5376.0,4032.0,,,,128.0,,,,4137459740.0,4029956202.0
gnr-avx512,boundary/series/avx512/striped/k6/h0/u64/dense/eight,1,3,"[946.2166651584912,944.3646012493376,944.6782610670285]",944.6782610670285,"[946.3390060709843,944.3715940910154,944.7702769945092]",944.7702769945092,"[7.3923176965507125,7.377848447260451,7.3802989145861595]",7.3802989145861595,5376.0,4032.0,,,,128.0,,,,2772397104.0,2021786588.0
gnr-avx512,boundary/series/avx512/striped/k6/h0/u64/dense/full,1,3,"[1031.152956202926,1029.4264695047027,1029.7042813994638]",1029.7042813994638,"[1031.4325366637063,1029.525214315829,1030.165999365353]",1030.165999365353,"[8.055882470335357,8.04239429300549,8.04456469843331]",8.04456469843331,5376.0,4032.0,,,,128.0,,,,69463536.0,403564186.0
gnr-avx512,boundary/series/avx512/striped/k6/h0/u64/dense/last-lane,1,3,"[918.4148017997816,904.1610848797628,892.648951355367]",904.1610848797628,"[918.5095201502901,904.5802569489149,892.7338311193582]",904.5802569489149,"[7.1751156390607935,7.063758475623146,6.973819932463805]",7.063758475623146,5376.0,4032.0,,,,128.0,,,,4221137598.0,4125091801.0
gnr-avx512,boundary/series/avx512/striped/k6/h0/u64/dense/short,1,3,"[1201.9141502297073,1209.7349741084208,1193.0973991984763]",1201.9141502297073,"[1202.0410193860052,1210.8651015298674,1195.5515796875188]",1202.0410193860052,"[9.389954298669588,9.45105448522204,9.321073431238096]",9.389954298669588,5376.0,4032.0,,,,128.0,,,,4041918343.0,144899991.0
gnr-avx512,casing/avx2/local/k12/h0/n8193/gap0/in64/bind-encoder,1,3,"[8.017263234723192,8.0094460614552,8.015889015521065]",8.015889015521065,"[8.018566383494916,8.010223250962751,8.021325520689519]",8.018566383494916,"[8.017263234723192,8.0094460614552,8.015889015521065]",8.015889015521065,8193.0,,,,,,12.0,,,,
gnr-avx512,casing/avx2/local/k12/h0/n8193/gap0/in64/bind-reader,1,3,"[20.675912165664528,20.670339736402035,20.67839312605899]",20.675912165664528,"[20.676076741615447,20.67539675668199,20.684156246817157]",20.676076741615447,"[20.67591216566453,20.670339736402035,20.67839312605899]",20.67591216566453,8193.0,,,,,,12.0,,,,
gnr-avx512,casing/avx2/local/k12/h0/n8193/gap0/in64/decode-bound,1,3,"[1276.41346212246,1275.9734827788147,1275.8969989659374]",1275.9734827788147,"[1276.54559261393,1276.1006317929046,1276.2556041428375]",1276.2556041428375,"[1276.41346212246,1275.9734827788147,1275.8969989659372]",1275.9734827788147,8193.0,,,,,,12.0,,,,
gnr-avx512,casing/avx2/local/k12/h0/n8193/gap0/in64/decode-checked,1,3,"[1297.0336419751802,1296.4778086426786,1296.6099382715079]",1296.6099382715079,"[1297.591975302297,1296.6093518509388,1296.733765434791]",1296.733765434791,"[1297.0336419751802,1296.4778086426784,1296.6099382715079]",1296.6099382715079,8193.0,,,,,,12.0,,,,
gnr-avx512,casing/avx2/local/k12/h0/n8193/gap0/in64/encode-bound,1,3,"[1682.2213180129963,1684.564823678606,1684.866562949517]",1684.564823678606,"[1683.241343554538,1684.7724589099553,1685.1154858770687]",1684.7724589099553,"[1682.221318012996,1684.564823678606,1684.8665629495172]",1684.564823678606,8193.0,,,,,,12.0,,,,
gnr-avx512,casing/avx2/local/k12/h0/n8193/gap0/in64/encode-bound/effects,1,3,"[1687.7663827920935,1684.0917996096307,1683.1331813984625]",1684.0917996096307,"[1687.9580184775966,1684.5172524019924,1683.768301933341]",1684.5172524019924,"[1687.7663827920937,1684.0917996096307,1683.1331813984625]",1684.0917996096307,8193.0,,,,,,12.0,,,,
gnr-avx512,casing/avx2/local/k12/h0/n8193/gap0/in64/encode-checked,1,3,"[2550.1511132167084,2507.7855873962353,2529.3805660804874]",2529.3805660804874,"[2550.5315016543364,2508.0371861696312,2529.6292041693937]",2529.6292041693937,"[2550.1511132167084,2507.7855873962353,2529.3805660804874]",2529.3805660804874,8193.0,,,,,,12.0,,,,
gnr-avx512,casing/avx2/local/k12/h0/n8193/gap0/in64/encode-checked/effects,1,3,"[2604.3250092440962,2615.272043410193,2572.9044888351705]",2604.3250092440962,"[2605.794240979233,2615.5623381518094,2573.1519916071234]",2605.794240979233,"[2604.3250092440967,2615.272043410193,2572.9044888351705]",2604.3250092440967,8193.0,,,,,,12.0,,,,
gnr-avx512,casing/avx512/local/k12/h0/n8193/gap0/in64/bind-encoder,1,3,"[8.00801334163976,8.008753357483041,8.004386310386943]",8.00801334163976,"[8.011222492852191,8.009552116859469,8.006651750616388]",8.009552116859469,"[8.00801334163976,8.008753357483041,8.004386310386943]",8.00801334163976,8193.0,,,,,,12.0,,,,
gnr-avx512,casing/avx512/local/k12/h0/n8193/gap0/in64/bind-reader,1,3,"[20.692771921489204,20.704515639435762,20.679134818696564]",20.692771921489204,"[20.694976271101925,20.739535869194636,20.684119615272543]",20.694976271101925,"[20.692771921489207,20.70451563943576,20.679134818696564]",20.692771921489207,8193.0,,,,,,12.0,,,,
gnr-avx512,casing/avx512/local/k12/h0/n8193/gap0/in64/decode-bound,1,3,"[1812.773368415885,1680.4349739037782,1808.5495837496862]",1808.5495837496862,"[1812.9692446976114,1680.6933097527838,1808.7188888433866]",1808.7188888433866,"[1812.7733684158852,1680.4349739037784,1808.5495837496865]",1808.5495837496865,8193.0,,,,,,12.0,,,,
gnr-avx512,casing/avx512/local/k12/h0/n8193/gap0/in64/decode-checked,1,3,"[1823.0118686675376,1826.184917267654,1827.2310924354422]",1826.184917267654,"[1823.2045828673292,1826.7172745244902,1827.577666105279]",1826.7172745244902,"[1823.0118686675378,1826.1849172676539,1827.2310924354424]",1826.1849172676539,8193.0,,,,,,12.0,,,,
gnr-avx512,casing/avx512/local/k12/h0/n8193/gap0/in64/encode-bound,1,3,"[1327.974660720406,1328.0952200175584,1327.6287051960435]",1327.974660720406,"[1328.1086963368355,1328.5736610670356,1327.7535984285066]",1328.1086963368355,"[1327.974660720406,1328.0952200175584,1327.6287051960437]",1327.974660720406,8193.0,,,,,,12.0,,,,
