input,case,threads,repetitions,cpu_ns,median_cpu_ns,real_ns,median_real_ns,ns_per_item,median_ns_per_item,counter:logical_values,counter:encoded_bytes,counter:bulk_input_output_bytes
gnr-n256-01-before,bulk/series/avx2/local/k3/h0/u8/decode,1,5,"[16.913436790566582,16.910921987941318,16.923442098627447,16.91901315509595,16.919703493071456]",16.91901315509595,"[16.91537196070722,16.913148424621873,16.925123709622476,16.92090457479312,16.925168668682414]",16.92090457479312,"[0.06606811246315071,0.06605828901539577,0.06610719569776345,0.06608989513709355,0.06609259176981037]",0.06608989513709355,256.0,96.0,512.0
gnr-n256-01-before,bulk/series/avx2/local/k3/h0/u8/encode,1,5,"[31.26034300936514,31.297341335723853,31.278027238322142,31.266566793116592,31.259115136426107]",31.266566793116592,"[31.262291347575072,31.320490916868305,31.29017464922365,31.271764594951396,31.262582124295882]",31.271764594951396,"[0.1221107148803326,0.1222552395926713,0.12217979389969587,0.1221350265356117,0.12210591850166448]",0.1221350265356117,256.0,96.0,512.0
gnr-n256-01-before,bulk/series/avx2/local/k4/h0/u64/decode,1,5,"[49.75836238494919,49.73250395770485,49.739820555600716,49.726618249677365,49.72748446431967]",49.73250395770485,"[49.776215794200624,49.73628813541909,49.74890514144772,49.72957390503298,49.730430162861545]",49.73628813541909,"[0.1943686030662078,0.19426759358478457,0.1942961740453153,0.1942446025378022,0.1942479861887487]",0.19426759358478457,256.0,128.0,4096.0
gnr-n256-01-before,bulk/series/avx2/local/k4/h0/u64/encode,1,5,"[51.6702144211962,51.6915565171005,51.66252667298931,51.665416987730524,51.68591666172731]",51.6702144211962,"[51.68100364521994,51.6957819630922,51.672183777087724,51.66853476383117,51.68911519772208]",51.68100364521994,"[0.20183677508279763,0.20192014264492386,0.20180674481636451,0.20181803510832233,0.20189811195987228]",0.20183677508279763,256.0,128.0,4096.0
gnr-n256-01-before,bulk/series/avx2/local/k4/h0/u8/decode,1,5,"[16.017308474288875,15.9960837497953,16.000057959128473,16.019689151219545,16.01060102241738]",16.01060102241738,"[16.02267553544921,15.997063098646557,16.00184896488388,16.029484702131597,16.015507159566805]",16.015507159566805,"[0.06256761122769092,0.0624847021476379,0.0625002264028456,0.06257691074695135,0.06254141024381789]",0.06254141024381789,256.0,128.0,512.0
gnr-n256-01-before,bulk/series/avx2/local/k4/h0/u8/encode,1,5,"[27.08261543646268,27.13354797047189,27.09223735034451,27.095638372663135,27.11465585252487]",27.095638372663135,"[27.08654692543318,27.184395382203057,27.10141508074545,27.11213120275442,27.14297797218497]",27.11213120275442,"[0.10579146654868235,0.10599042175965583,0.10582905214978325,0.10584233739321539,0.10591662442392527]",0.10584233739321539,256.0,128.0,512.0
gnr-n256-01-before,bulk/series/avx2/local/k5/h0/u64/decode,1,5,"[62.370879291196445,62.093078289703186,62.24947613792774,62.139261403188854,62.25979661929636]",62.24947613792774,"[62.58563617127597,62.13176437479052,62.2973127601142,62.14477280417617,62.26671177583725]",62.26671177583725,"[0.24363624723123614,0.24255108706915304,0.24316201616378022,0.24273148985620643,0.24320233054412643]",0.24316201616378022,256.0,160.0,4096.0
gnr-n256-01-before,bulk/series/avx2/local/k5/h0/u64/encode,1,5,"[57.115276571879185,57.1138679185122,57.084598505176125,57.07438065852737,57.08584773462709]",57.08584773462709,"[57.11877572261683,57.1219511194987,57.09084383487777,57.077788242297075,57.09589307656765]",57.09589307656765,"[0.22310654910890307,0.22310104655668825,0.2229867129108442,0.22294679944737256,0.22299159271338703]",0.22299159271338703,256.0,160.0,4096.0
gnr-n256-01-before,bulk/series/avx2/local/k5/h0/u8/decode,1,5,"[17.728348468964967,17.72065918158991,17.72343020086977,17.74152005065092,17.730069660275504]",17.728348468964967,"[17.730580017871894,17.722606692327886,17.725508338800296,17.80942293381162,17.736992398608333]",17.730580017871894,"[0.0692513612068944,0.06922132492808558,0.06923214922214753,0.06930281269785515,0.06925808461045119]",0.0692513612068944,256.0,160.0,512.0
gnr-n256-01-before,bulk/series/avx2/local/k5/h0/u8/encode,1,5,"[34.19204172627194,34.20516378255772,34.233847662158915,34.1902729929227,34.188760845649256]",34.19204172627194,"[34.200066272586184,34.21824527387198,34.25489211888928,34.19581476356019,34.19078958615996]",34.200066272586184,"[0.13356266299324976,0.1336139210256161,0.13372596743030826,0.1335557538786043,0.1335498470533174]",0.13356266299324976,256.0,160.0,512.0
gnr-n256-02-candidate,bulk/series/avx2/local/k12/h8/u16/decode,1,5,"[51.48062463596747,51.50101782068673,51.46086538291846,51.472685046272936,51.4696168758199]",51.472685046272936,"[51.485145995396664,51.510888622067554,51.46407990182086,51.47846838574042,51.47612239736904]",51.47846838574042,"[0.20109618998424794,0.20117585086205753,0.20101900540202522,0.20106517596200368,0.20105319092117152]",0.20106517596200368,256.0,384.0,1024.0
gnr-n256-02-candidate,bulk/series/avx2/local/k12/h8/u16/encode,1,5,"[37.27727421022723,37.27123139962323,37.26377022630464,37.25945286857881,37.28141274248546]",37.27123139962323,"[37.2796101177504,37.285026507319564,37.305831466725834,37.27792777470688,37.3007040719762]",37.285026507319564,"[0.14561435238370013,0.14559074765477825,0.1455616024465025,0.14554473776788598,0.14563051852533382]",0.14559074765477825,256.0,384.0,1024.0
gnr-n256-02-candidate,bulk/series/avx2/local/k12/h8/u64/decode,1,5,"[68.47642325038203,68.78783392694902,68.92351501746023,68.81721669245286,69.09415605463786]",68.81721669245286,"[68.48587175357711,68.86538615976083,68.92760598261613,68.86642631759403,69.10110334161372]",68.86642631759403,"[0.2674860283218048,0.2687024762771446,0.2692324805369541,0.268817252704894,0.26989904708842916]",0.268817252704894,256.0,384.0,4096.0
gnr-n256-02-candidate,bulk/series/avx2/local/k12/h8/u64/encode,1,5,"[68.55861262787914,68.53034386179672,68.50227809420738,68.54034570545379,68.50760018515034]",68.53034386179672,"[68.5926506701057,68.55548821606736,68.51327041346123,68.545689371068,68.51537689060517]",68.545689371068,"[0.2678070805776529,0.2676966557101435,0.26758702380549765,0.2677357254119288,0.2676078132232435]",0.2676966557101435,256.0,384.0,4096.0
gnr-n256-02-candidate,bulk/series/avx2/local/k20/h16/u32/decode,1,5,"[65.92879847303278,65.92468467950061,66.11816341994476,65.62487842776159,66.89990216671904]",65.92879847303278,"[65.944847926721,65.94958037199375,66.19680027622903,65.63349159303957,68.60923949010306]",65.94958037199375,"[0.2575343690352843,0.2575182995292993,0.2582740758591592,0.2563471813584437,0.26132774283874627]",0.2575343690352843,256.0,640.0,2048.0
gnr-n256-02-candidate,bulk/series/avx2/local/k20/h16/u32/encode,1,5,"[60.301964082299556,60.298817276755095,60.31311921498757,60.32271128489976,60.315878270669636]",60.31311921498757,"[60.30903577839653,60.30717544041667,60.31985830783467,60.45991958949904,60.324143374385024]",60.31985830783467,"[0.23555454719648264,0.23554225498732456,0.2355981219335452,0.23563559095663966,0.23560889949480326]",0.2355981219335452,256.0,640.0,2048.0
gnr-n256-02-candidate,bulk/series/avx2/local/k20/h16/u64/decode,1,5,"[76.92310488654223,77.24920148291217,77.27794134529026,77.28086980401197,77.4748503694896]",77.27794134529026,"[76.93851699792688,77.25409387739283,77.31682727046554,77.31338897633302,77.47977540230256]",77.31338897633302,"[0.3004808784630556,0.30175469329262566,0.30186695838004,0.3018783976719218,0.3026361342558188]",0.30186695838004,256.0,640.0,4096.0
gnr-n256-02-candidate,bulk/series/avx2/local/k20/h16/u64/encode,1,5,"[93.42733227261682,93.36387634242641,93.34097743507094,93.33493776643213,93.31818139311831]",93.34097743507094,"[93.64930913187591,93.39056523879883,93.40230926192464,93.34844653224633,93.32713201929964]",93.39056523879883,"[0.36495051668990947,0.3647026419626031,0.3646131931057459,0.3645896006501255,0.3645241460668684]",0.3646131931057459,256.0,640.0,4096.0
gnr-n256-02-candidate,bulk/series/avx2/local/k3/h0/u64/decode,1,5,"[61.36901548540381,61.43616576340996,61.40606043032974,61.37787583560019,61.3528289154594]",61.37787583560019,"[61.37756215581946,61.4400010895094,61.453403203616695,61.41879652481486,61.35659834226086]",61.41879652481486,"[0.23972271673985862,0.23998502251332013,0.23986742355597554,0.23975732748281325,0.23965948795101327]",0.23975732748281325,256.0,96.0,4096.0
gnr-n256-02-candidate,bulk/series/avx2/local/k3/h0/u64/encode,1,5,"[54.755640037194205,54.782679471040154,54.76921654813038,54.71468567842998,54.72273711108834]",54.755640037194205,"[54.7811503414658,54.90346036122485,54.83499576600342,54.7220743838959,54.73492941480078]",54.7811503414658,"[0.21388921889528983,0.2139948416837506,0.21394225214113433,0.21372924093136708,0.2137606918401888]",0.21388921889528983,256.0,96.0,4096.0
gnr-n256-02-candidate,bulk/series/avx2/local/k3/h0/u8/decode,1,5,"[16.92263040531888,16.906188378941863,16.906956158300737,16.91451774613996,16.913327422382586]",16.913327422382586,"[16.935133032592447,16.907656291960652,16.907985823362132,16.91764201384941,16.916937773162047]",16.916937773162047,"[0.06610402502077688,0.06603979835524165,0.06604279749336227,0.06607233494585922,0.06606768524368198]",0.06606768524368198,256.0,96.0,512.0
gnr-n256-02-candidate,bulk/series/avx2/local/k3/h0/u8/encode,1,5,"[31.255543451900035,31.26452025531121,31.275571205448163,31.2877896447197,31.281374707290233]",31.275571205448163,"[31.260598403010736,31.267953941863226,31.277459107613865,31.34486396333887,31.294233613053713]",31.277459107613865,"[0.12209196660898451,0.1221270322473094,0.1221702000212819,0.12221792829968633,0.12219286995035249]",0.1221702000212819,256.0,96.0,512.0
gnr-n256-02-candidate,bulk/series/avx2/local/k4/h0/u64/decode,1,5,"[49.7698482951857,49.72949384840309,49.737216912166986,49.737449222152314,49.735901199344426]",49.737216912166986,"[49.834446810712436,49.736823334972065,49.76649578521842,49.741522106418394,49.74663860968673]",49.74663860968673,"[0.19441346990306915,0.1942558353453246,0.1942860035631523,0.19428691102403248,0.19428086405993913]",0.1942860035631523,256.0,128.0,4096.0
gnr-n256-02-candidate,bulk/series/avx2/local/k4/h0/u64/encode,1,5,"[48.77082500658033,48.74195653051877,48.731379523080705,48.74579461248047,48.7215413046415]",48.74195653051877,"[48.798259076230984,48.746718620887435,48.73534851220432,48.754823714241454,48.7245131719718]",48.746718620887435,"[0.1905110351819544,0.19039826769733895,0.190356951262034,0.19041326020500185,0.19031852072125585]",0.19039826769733895,256.0,128.0,4096.0
gnr-n256-02-candidate,bulk/series/avx2/local/k4/h0/u8/decode,1,5,"[15.484515845010149,15.484158306598967,15.478829723934837,15.478469089953135,15.487995708654609]",15.484158306598967,"[15.486317467046606,15.485092505598633,15.481916228997457,15.479401962330316,15.508097460003754]",15.485092505598633,"[0.060486390019570895,0.06048499338515222,0.060464178609120456,0.06046276988262943,0.060499983236932064]",0.06048499338515222,256.0,128.0,512.0
gnr-n256-02-candidate,bulk/series/avx2/local/k4/h0/u8/encode,1,5,"[25.077640531878973,25.081350006434025,25.077443749433215,25.10287599874253,25.091173715886967]",25.081350006434025,"[25.07914131158916,25.086390719483248,25.0790137077172,25.116012033541242,25.099483024880342]",25.086390719483248,"[0.09795953332765224,0.09797402346263293,0.09795876464622348,0.098058109370088,0.09801239732768348]",0.09797402346263293,256.0,128.0,512.0
gnr-n256-02-candidate,bulk/series/avx2/local/k5/h0/u64/decode,1,5,"[62.47220043228466,62.0364919019906,62.115512234297064,62.09949300269087,61.98259223362206]",62.09949300269087,"[62.47619191445239,62.07311261897555,62.1372641690174,62.10990923451185,61.98960508953688]",62.10990923451185,"[0.24403203293861198,0.24233004649215079,0.24263871966522296,0.24257614454176119,0.2421195009125862]",0.24257614454176119,256.0,160.0,4096.0
gnr-n256-02-candidate,bulk/series/avx2/local/k5/h0/u64/encode,1,5,"[57.13408976310882,57.13414778656871,57.10795632386224,57.10374921443603,57.0763882929905]",57.10795632386224,"[57.158149885028074,57.15600465150885,57.16809069334314,57.1193656974023,57.07984926963059]",57.15600465150885,"[0.2231800381371438,0.22318026479128406,0.2230779543900869,0.22306152036889076,0.22295464176949414]",0.2230779543900869,256.0,160.0,4096.0
gnr-n256-02-candidate,bulk/series/avx2/local/k5/h0/u8/decode,1,5,"[17.734409355349776,17.723282593644168,17.735187886541244,17.724300867839272,17.725903800712295]",17.725903800712295,"[17.743337628118375,17.72528442236233,17.73820292083988,17.72537464285693,17.728239140823437]",17.728239140823437,"[0.06927503654433506,0.06923157263142253,0.06927807768180173,0.06923555026499717,0.0692418117215324]",0.0692418117215324,256.0,160.0,512.0
gnr-n256-02-candidate,bulk/series/avx2/local/k5/h0/u8/encode,1,5,"[34.18235717422837,34.194673257391486,34.18150467263693,34.217034203145474,34.20548073028867]",34.194673257391486,"[34.18632558139752,34.19946143415582,34.185309907659104,34.26009799115766,34.21623299811281]",34.19946143415582,"[0.13352483271182958,0.1335729424116855,0.133521502627488,0.133660289856037,0.13361515910269015]",0.1335729424116855,256.0,160.0,512.0
gnr-n256-03-candidate,bulk/series/avx2/local/k12/h8/u16/decode,1,5,"[51.47211261589671,51.49660870909994,51.47846659155062,51.48697390804845,51.48465560538819]",51.48465560538819,"[51.47930981140091,51.55013881827845,51.48158098220804,51.49722142439763,51.4903033384042]",51.4903033384042,"[0.20106293990584656,0.2011586277699216,0.20108776012324459,0.20112099182831425,0.20111193595854762]",0.20111193595854762,256.0,384.0,1024.0
gnr-n256-03-candidate,bulk/series/avx2/local/k12/h8/u16/encode,1,5,"[37.226345677462845,37.22797356242501,37.227828376996946,37.22077119521134,37.23796157532025]",37.227828376996946,"[37.23010401234391,37.233860219890204,37.23352730398912,37.22297078103038,37.24385514636177]",37.23352730398912,"[0.1454154128025892,0.14542177172822265,0.14542120459764432,0.1453936374812943,0.14546078740359472]",0.14542120459764432,256.0,384.0,1024.0
gnr-n256-03-candidate,bulk/series/avx2/local/k12/h8/u64/decode,1,5,"[69.07427125767461,68.79418238809114,68.90985078832149,68.42513686542019,68.07986914139688]",68.79418238809114,"[69.07880963263855,68.80196483544815,69.10368020272126,69.11963055107083,68.17340917185156]",69.07880963263855,"[0.26982137210029145,0.26872727495348103,0.2691791046418808,0.2672856908805476,0.26593698883358163]",0.26872727495348103,256.0,384.0,4096.0
gnr-n256-03-candidate,bulk/series/avx2/local/k12/h8/u64/encode,1,5,"[68.56210316836626,68.56317186345842,68.52354763551207,68.52921623787945,68.5542588678124]",68.5542588678124,"[68.56649287291586,68.57415250909031,68.53962128143627,68.54895173614584,68.59579947801363]",68.56649287291586,"[0.26782071550143066,0.26782489009163446,0.26767010795121904,0.2676922509292166,0.26779007370239216]",0.26779007370239216,256.0,384.0,4096.0
gnr-n256-03-candidate,bulk/series/avx2/local/k20/h16/u32/decode,1,5,"[66.17875782259084,66.5430300892723,65.5781439309086,65.91818463459617,66.37109466228821]",66.17875782259084,"[66.19114337320958,66.57369607599175,65.59697343788812,65.92793826769308,66.37617261409245]",66.19114337320958,"[0.25851077274449547,0.25993371128621995,0.25616462473011176,0.2574929087288913,0.25926208852456334]",0.25851077274449547,256.0,640.0,2048.0
