condition,family,variant,bytes,k,stride,train,ahead,rep,n,p10,median,p90
isolated,adjacent,parity1:hot,33554432,0,1,1,2,1,40,24.4446,24.4446,25.1854
isolated,adjacent,parity1:cold,33554432,0,1,1,4,0,40,135.557,144.446,225.187
isolated,adjacent,parity1:trained,33554432,0,1,1,4,0,40,135.557,144.446,175.557
isolated,adjacent,parity1:hot,33554432,0,1,1,4,0,40,23.7039,24.4446,24.4446
isolated,adjacent,parity1:cold,33554432,0,1,1,4,1,40,136.297,143.705,188.89
isolated,adjacent,parity1:trained,33554432,0,1,1,4,1,40,135.557,143.705,182.964
isolated,adjacent,parity1:hot,33554432,0,1,1,4,1,40,23.7039,24.4446,24.4446
isolated,learning,within-page:cold,33554432,0,1,1,1,0,40,134.816,142.223,148.89
isolated,learning,within-page:trained,33554432,0,1,1,1,0,40,135.557,143.705,188.15
isolated,learning,within-page:hot,33554432,0,1,1,1,0,40,23.7039,24.4446,25.1854
isolated,learning,within-page:cold,33554432,0,1,1,1,1,40,134.816,143.705,148.89
isolated,learning,within-page:trained,33554432,0,1,1,1,1,40,135.557,143.705,148.89
isolated,learning,within-page:hot,33554432,0,1,1,1,1,40,23.7039,24.4446,24.4446
isolated,learning,within-page:cold,33554432,0,1,2,1,0,40,134.816,144.446,168.15
isolated,learning,within-page:trained,33554432,0,1,2,1,0,40,71.8525,139.26,148.149
isolated,learning,within-page:hot,33554432,0,1,2,1,0,40,23.7039,24.4446,24.4446
isolated,learning,within-page:cold,33554432,0,1,2,1,1,40,135.557,140.742,214.076
isolated,learning,within-page:trained,33554432,0,1,2,1,1,40,71.8525,140.001,148.89
isolated,learning,within-page:hot,33554432,0,1,2,1,1,40,23.7039,24.4446,25.1854
isolated,learning,within-page:cold,33554432,0,1,3,1,0,40,135.557,146.668,174.816
isolated,learning,within-page:trained,33554432,0,1,3,1,0,40,23.7039,24.4446,73.3339
isolated,learning,within-page:hot,33554432,0,1,3,1,0,40,23.7039,24.4446,25.1854
isolated,learning,within-page:cold,33554432,0,1,3,1,1,40,135.557,141.483,148.89
isolated,learning,within-page:trained,33554432,0,1,3,1,1,40,23.7039,24.4446,67.408
isolated,learning,within-page:hot,33554432,0,1,3,1,1,40,23.7039,24.4446,25.1854
isolated,learning,within-page:cold,33554432,0,1,4,1,0,40,134.816,140.001,148.149
isolated,learning,within-page:trained,33554432,0,1,4,1,0,40,24.4446,73.3339,110.371
isolated,learning,within-page:hot,33554432,0,1,4,1,0,40,23.7039,24.4446,24.4446
isolated,learning,within-page:cold,33554432,0,1,4,1,1,40,135.557,143.705,165.187
isolated,learning,within-page:trained,33554432,0,1,4,1,1,40,24.4446,74.0747,97.0378
isolated,learning,within-page:hot,33554432,0,1,4,1,1,40,23.7039,24.4446,24.4446
isolated,learning,within-page:cold,33554432,0,1,6,1,0,40,135.557,143.705,171.113
isolated,learning,within-page:trained,33554432,0,1,6,1,0,40,23.7039,70.371,79.2599
isolated,learning,within-page:hot,33554432,0,1,6,1,0,40,23.7039,24.4446,25.1854
isolated,learning,within-page:cold,33554432,0,1,6,1,1,40,136.297,146.668,174.076
isolated,learning,within-page:trained,33554432,0,1,6,1,1,40,24.4446,69.6302,80.7414
isolated,learning,within-page:hot,33554432,0,1,6,1,1,40,23.7039,24.4446,24.4446
isolated,learning,within-page:cold,33554432,0,1,8,1,0,40,135.557,142.964,149.631
isolated,learning,within-page:trained,33554432,0,1,8,1,0,40,24.4446,65.9265,80.0007
isolated,learning,within-page:hot,33554432,0,1,8,1,0,40,23.7039,24.4446,25.1854
isolated,learning,within-page:cold,33554432,0,1,8,1,1,40,135.557,140.742,148.89
isolated,learning,within-page:trained,33554432,0,1,8,1,1,40,24.4446,68.1487,77.0377
isolated,learning,within-page:hot,33554432,0,1,8,1,1,40,23.7039,24.4446,25.1854
isolated,learning,within-page:cold,33554432,0,1,12,1,0,40,139.26,146.668,176.298
isolated,learning,within-page:trained,33554432,0,1,12,1,0,40,23.7039,24.4446,25.1854
isolated,learning,within-page:hot,33554432,0,1,12,1,0,40,23.7039,24.4446,24.4446
isolated,learning,within-page:cold,33554432,0,1,12,1,1,40,135.557,140.001,148.149
isolated,learning,within-page:trained,33554432,0,1,12,1,1,40,26.6669,137.038,166.668
isolated,learning,within-page:hot,33554432,0,1,12,1,1,40,23.7039,24.4446,24.4446
isolated,learning,within-page:cold,33554432,0,1,16,1,0,40,134.816,141.483,159.261
isolated,learning,within-page:trained,33554432,0,1,16,1,0,40,24.4446,25.1854,27.4076
isolated,learning,within-page:hot,33554432,0,1,16,1,0,40,23.7039,24.4446,25.1854
isolated,learning,within-page:cold,33554432,0,1,16,1,1,40,134.816,140.742,162.964
isolated,learning,within-page:trained,33554432,0,1,16,1,1,40,23.7039,24.4446,27.4076
isolated,learning,within-page:hot,33554432,0,1,16,1,1,40,23.7039,24.4446,25.1854
isolated,learning,within-page:cold,33554432,0,2,1,1,0,40,135.557,144.446,156.298
isolated,learning,within-page:trained,33554432,0,2,1,1,0,40,135.557,142.964,151.853
isolated,learning,within-page:hot,33554432,0,2,1,1,0,40,23.7039,24.4446,24.4446
isolated,learning,within-page:cold,33554432,0,2,1,1,1,40,136.297,144.446,148.89
isolated,learning,within-page:trained,33554432,0,2,1,1,1,40,135.557,145.186,174.816
isolated,learning,within-page:hot,33554432,0,2,1,1,1,40,23.7039,24.4446,25.1854
isolated,learning,within-page:cold,33554432,0,2,2,1,0,40,137.038,143.705,158.52
isolated,learning,within-page:trained,33554432,0,2,2,1,0,40,80.0007,142.223,248.15
isolated,learning,within-page:hot,33554432,0,2,2,1,0,40,23.7039,24.4446,24.4446
isolated,learning,within-page:cold,33554432,0,2,2,1,1,40,135.557,143.705,177.779
isolated,learning,within-page:trained,33554432,0,2,2,1,1,40,69.6302,140.001,183.705
isolated,learning,within-page:hot,33554432,0,2,2,1,1,40,23.7039,24.4446,25.1854
isolated,learning,within-page:cold,33554432,0,2,3,1,0,40,136.297,143.705,178.52
