input,case,threads,repetitions,cpu_ns,median_cpu_ns,real_ns,median_real_ns,ns_per_item,median_ns_per_item,counter:items_per_iteration,counter:physical_bytes,counter:drawn_bytes,counter:hull_bytes,counter:window_bytes,counter:stride
crossover-neon,cross/4/unit32/draw2/stride64/spread/update/packet,1,3,"[9849.281491903797,9852.601688952831,9863.448275863353]",9852.601688952831,"[9848.898662888456,9852.21956358481,9868.30471503003]",9852.21956358481,"[9.618438956937302,9.621681336867999,9.632273706897807]",9.621681336867999,1024.0,32.0,2.0,32.0,224.0,64.0
crossover-neon,cross/4/unit32/draw2/stride64/spread/update/point,1,3,"[7430.620817844277,7431.23154540438,7447.852363251805]",7431.23154540438,"[7430.344662696904,7430.961232001279,7453.929899069658]",7430.961232001279,"[7.256465642426051,7.257062056058965,7.273293323488091]",7.257062056058965,1024.0,32.0,2.0,32.0,224.0,64.0
crossover-neon,cross/4/unit32/draw4/stride32/spread/sum/packet,1,3,"[2569.1404577331023,2567.688261351171,2574.4772978957935]",2569.1404577331023,"[2569.0461425158855,2567.5941306573654,2585.843484671539]",2569.0461425158855,"[2.5089262282549827,2.5075080677257535,2.514137986226361]",2.5089262282549827,1024.0,32.0,4.0,32.0,128.0,32.0
crossover-neon,cross/4/unit32/draw4/stride32/spread/sum/point,1,3,"[5075.608727271298,5075.407636362363,5074.219999998645]",5075.407636362363,"[5076.518181836449,5083.321090916632,5074.063636377766]",5076.518181836449,"[4.9566491477258765,4.956452769885121,4.955292968748677]",4.956452769885121,1024.0,32.0,4.0,32.0,128.0,32.0
crossover-neon,cross/4/unit32/draw4/stride32/spread/update/packet,1,3,"[10359.68837898179,10369.501850481145,10365.954848261616]",10365.954848261616,"[10364.800888260123,10369.122131693934,10367.351591396287]",10367.351591396287,"[10.116883182599404,10.126466650860495,10.123002781505482]",10.123002781505482,1024.0,32.0,4.0,32.0,128.0,32.0
crossover-neon,cross/4/unit32/draw4/stride32/spread/update/point,1,3,"[12211.475567191015,12196.585514836826,12199.578534027469]",12199.578534027469,"[12217.30191986572,12196.224258330634,12199.188481518271]",12199.188481518271,"[11.925269108584978,11.910728041832837,11.9136509121362]",11.9136509121362,1024.0,32.0,4.0,32.0,128.0,32.0
crossover-neon,cross/4/unit32/draw4/stride33/spread/sum/packet,1,3,"[2703.747726833203,2705.3869220342226,2702.0911201391586]",2703.747726833203,"[2703.644418645378,2706.649448655722,2702.0032888134033]",2703.644418645378,"[2.64037863948555,2.641979416049045,2.638760859510897]",2.64037863948555,1024.0,32.0,4.0,32.0,131.0,33.0
crossover-neon,cross/4/unit32/draw4/stride33/spread/sum/point,1,3,"[5074.013444767524,5076.43386627932,5080.269985466484]",5076.43386627932,"[5073.824127892685,5076.240552286599,5082.957848814399]",5076.240552286599,"[4.955091254655785,4.957454947538398,4.961201157682113]",4.957454947538398,1024.0,32.0,4.0,32.0,131.0,33.0
crossover-neon,cross/4/unit32/draw4/stride33/spread/update/packet,1,3,"[10426.392348090156,10433.381845459135,10441.057014249394]",10433.381845459135,"[10426.00600148487,10432.984996115383,10446.28507137373]",10432.984996115383,"[10.182023777431795,10.188849458456186,10.196344740477926]",10.188849458456186,1024.0,32.0,4.0,32.0,131.0,33.0
crossover-neon,cross/4/unit32/draw4/stride33/spread/update/point,1,3,"[12204.28633975313,12204.174255693251,12255.184763576332]",12204.28633975313,"[12209.169001686976,12203.723292455299,12254.749562297931]",12209.169001686976,"[11.918248378665165,11.91813892157544,11.967953870680011]",11.918248378665165,1024.0,32.0,4.0,32.0,131.0,33.0
crossover-neon,cross/4/unit32/draw4/stride64/spread/sum/packet,1,3,"[2673.1847182439014,2675.586437441485,2670.81088825317]",2673.1847182439014,"[2674.434574959362,2676.123782205267,2670.7144221766976]",2674.434574959362,"[2.61053195141006,2.6128773803139502,2.6082137580597364]",2.61053195141006,1024.0,32.0,4.0,32.0,224.0,64.0
crossover-neon,cross/4/unit32/draw4/stride64/spread/sum/point,1,3,"[5110.075630252382,5104.990135183278,5125.632078918304]",5110.075630252382,"[5112.62294479193,5104.843989753902,5125.440993771491]",5112.62294479193,"[4.990308232668341,4.985341928889921,5.005500077068655]",4.990308232668341,1024.0,32.0,4.0,32.0,224.0,64.0
crossover-neon,cross/4/unit32/draw4/stride64/spread/update/packet,1,3,"[10640.175094341163,10627.62716980962,10556.855849055204]",10627.62716980962,"[10666.907169681233,10630.435471679413,10560.026415095188]",10630.435471679413,"[10.390795990567543,10.378542158017208,10.309429540092973]",10.378542158017208,1024.0,32.0,4.0,32.0,224.0,64.0
crossover-neon,cross/4/unit32/draw4/stride64/spread/update/point,1,3,"[12272.58457493466,12273.354951795418,12275.488168274329]",12273.354951795418,"[12272.094653638414,12279.26468022859,12293.716914917353]",12279.26468022859,"[11.98494587395963,11.985698195112711,11.9877814143304]",11.985698195112711,1024.0,32.0,4.0,32.0,224.0,64.0
crossover-neon,cross/4/unit32/draw8/stride32/spread/sum/packet,1,3,"[2572.268422992666,2569.0020265279686,2571.145725865392]",2571.145725865392,"[2572.173544592925,2568.906411203255,2571.0490051636916]",2571.0490051636916,"[2.5119808818287748,2.5087910415312193,2.510884497915422]",2.510884497915422,1024.0,32.0,8.0,32.0,128.0,32.0
