series,variant,case,policy,seed,width,cohort,attempts,complete,failed,historical_omitted_keys,offered,oldest_pending_ticks,p50_ticks,p99_ticks,pending,rejections,program_executions
sweep,default,ordinary_disjoint,arbitration,7,16,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,ordinary_disjoint,arbitration,7,16,report,96,96,0,0,96,0,1,27,0,{},
sweep,default,ordinary_disjoint,wound-wait,7,16,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,ordinary_disjoint,wound-wait,7,16,report,96,96,0,0,96,0,1,27,0,{},
sweep,default,ordinary_disjoint,wait-die,7,16,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,ordinary_disjoint,wait-die,7,16,report,96,96,0,0,96,0,1,27,0,{},
sweep,default,ordinary_disjoint,occ,7,16,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,ordinary_disjoint,occ,7,16,report,96,96,0,0,96,0,1,28,0,{},
sweep,default,ordinary_disjoint,certification,7,16,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,ordinary_disjoint,certification,7,16,report,96,96,0,0,96,0,1,28,0,{},
sweep,default,ordinary_disjoint,snapshot-wait,7,16,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,ordinary_disjoint,snapshot-wait,7,16,report,96,96,0,0,96,0,1,28,0,{},
sweep,default,ordinary_disjoint,ordered-writes,7,16,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,ordinary_disjoint,ordered-writes,7,16,report,96,96,0,0,96,0,1,28,0,{},
sweep,default,ordinary_hot_local,arbitration,7,16,local_hot,200,200,0,0,200,0,1,2,0,{},
sweep,default,ordinary_hot_local,arbitration,7,16,regional,64,64,0,0,64,0,1,2,0,{},
sweep,default,ordinary_hot_local,wound-wait,7,16,local_hot,200,200,0,0,200,0,1,2,0,{},
sweep,default,ordinary_hot_local,wound-wait,7,16,regional,64,64,0,0,64,0,1,2,0,{},
sweep,default,ordinary_hot_local,wait-die,7,16,local_hot,200,200,0,0,200,0,1,2,0,{},
sweep,default,ordinary_hot_local,wait-die,7,16,regional,64,64,0,0,64,0,1,2,0,{},
sweep,default,ordinary_hot_local,occ,7,16,local_hot,200,200,0,0,200,0,1,2,0,{},
sweep,default,ordinary_hot_local,occ,7,16,regional,64,64,0,0,64,0,1,2,0,{},
sweep,default,ordinary_hot_local,certification,7,16,local_hot,200,200,0,0,200,0,1,2,0,{},
sweep,default,ordinary_hot_local,certification,7,16,regional,64,64,0,0,64,0,1,2,0,{},
sweep,default,ordinary_hot_local,snapshot-wait,7,16,local_hot,200,200,0,0,200,0,1,2,0,{},
sweep,default,ordinary_hot_local,snapshot-wait,7,16,regional,64,64,0,0,64,0,1,2,0,{},
sweep,default,ordinary_hot_local,ordered-writes,7,16,local_hot,200,200,0,0,200,0,1,2,0,{},
sweep,default,ordinary_hot_local,ordered-writes,7,16,regional,64,64,0,0,64,0,1,2,0,{},
sweep,default,disjoint_wan,arbitration,7,16,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,disjoint_wan,arbitration,7,16,report,48,48,0,0,48,0,0,1,0,{},
sweep,default,disjoint_wan,arbitration,7,16,wan,32,32,0,0,32,0,84,86,0,{},
sweep,default,disjoint_wan,wound-wait,7,16,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,disjoint_wan,wound-wait,7,16,report,48,48,0,0,48,0,0,1,0,{},
sweep,default,disjoint_wan,wound-wait,7,16,wan,32,32,0,0,32,0,84,86,0,{},
sweep,default,disjoint_wan,wait-die,7,16,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,disjoint_wan,wait-die,7,16,report,48,48,0,0,48,0,0,1,0,{},
sweep,default,disjoint_wan,wait-die,7,16,wan,32,32,0,0,32,0,84,86,0,{},
sweep,default,disjoint_wan,occ,7,16,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,disjoint_wan,occ,7,16,report,48,48,0,0,48,0,0,1,0,{},
sweep,default,disjoint_wan,occ,7,16,wan,32,32,0,0,32,0,116,121,0,{},
sweep,default,disjoint_wan,certification,7,16,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,disjoint_wan,certification,7,16,report,48,48,0,0,48,0,0,1,0,{},
sweep,default,disjoint_wan,certification,7,16,wan,32,32,0,0,32,0,105,109,0,{},
sweep,default,disjoint_wan,snapshot-wait,7,16,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,disjoint_wan,snapshot-wait,7,16,report,48,48,0,0,48,0,0,1,0,{},
sweep,default,disjoint_wan,snapshot-wait,7,16,wan,32,32,0,0,32,0,105,109,0,{},
sweep,default,disjoint_wan,ordered-writes,7,16,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,disjoint_wan,ordered-writes,7,16,report,48,48,0,0,48,0,0,1,0,{},
sweep,default,disjoint_wan,ordered-writes,7,16,wan,32,32,0,0,32,0,118,121,0,{},
sweep,default,narrow_conflicting_wan,arbitration,7,16,local_hot,96,69,0,0,96,532,51,540,27,{},
sweep,default,narrow_conflicting_wan,arbitration,7,16,regional,128,128,0,0,128,0,1,1,0,{},
sweep,default,narrow_conflicting_wan,arbitration,7,16,wan,24,7,0,0,24,544,321,549,17,{},
sweep,default,narrow_conflicting_wan,wound-wait,7,16,local_hot,96,28,0,0,96,543,291,511,68,{},
sweep,default,narrow_conflicting_wan,wound-wait,7,16,regional,128,128,0,0,128,0,1,1,0,{},
sweep,default,narrow_conflicting_wan,wound-wait,7,16,wan,24,7,0,0,24,544,301,520,17,{},
sweep,default,narrow_conflicting_wan,wait-die,7,16,local_hot,2730,28,0,0,96,543,276,481,68,{},
sweep,default,narrow_conflicting_wan,wait-die,7,16,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,narrow_conflicting_wan,wait-die,7,16,wan,574,7,0,0,24,544,291,492,17,{},
sweep,default,narrow_conflicting_wan,occ,7,16,local_hot,158,88,8,0,96,0,0,15,0,"{""capture_promise"": 70}",
sweep,default,narrow_conflicting_wan,occ,7,16,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,narrow_conflicting_wan,occ,7,16,wan,96,2,21,0,24,424,340,429,1,"{""capture_promise"": 39, ""output_promise"": 43, ""source_changed"": 11}",
sweep,default,narrow_conflicting_wan,certification,7,16,local_hot,158,88,8,0,96,0,0,15,0,"{""capture_promise"": 70}",
sweep,default,narrow_conflicting_wan,certification,7,16,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,narrow_conflicting_wan,certification,7,16,wan,96,2,21,0,24,424,340,429,1,"{""capture_promise"": 39, ""output_promise"": 43, ""source_changed"": 11}",
sweep,default,narrow_conflicting_wan,snapshot-wait,7,16,local_hot,130,96,0,0,96,0,0,34,0,"{""output_promise"": 20, ""source_changed"": 14}",
sweep,default,narrow_conflicting_wan,snapshot-wait,7,16,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,narrow_conflicting_wan,snapshot-wait,7,16,wan,90,3,20,0,24,440,241,397,1,"{""output_promise"": 73, ""source_changed"": 13}",
sweep,default,narrow_conflicting_wan,ordered-writes,7,16,local_hot,96,20,0,0,96,559,332,555,76,{},
sweep,default,narrow_conflicting_wan,ordered-writes,7,16,regional,128,128,0,0,128,0,1,1,0,{},
sweep,default,narrow_conflicting_wan,ordered-writes,7,16,wan,24,5,0,0,24,560,342,566,19,{},
sweep,default,broad_max_arrivals,arbitration,7,16,bulk,3,3,0,0,3,0,127,127,0,{},
sweep,default,broad_max_arrivals,arbitration,7,16,regional,136,136,0,0,136,0,1,90,0,{},
sweep,default,broad_max_arrivals,arbitration,7,16,report,64,64,0,0,64,0,1,1,0,{},
sweep,default,broad_max_arrivals,wound-wait,7,16,bulk,3,3,0,0,3,0,127,127,0,{},
sweep,default,broad_max_arrivals,wound-wait,7,16,regional,136,136,0,0,136,0,1,87,0,{},
sweep,default,broad_max_arrivals,wound-wait,7,16,report,64,64,0,0,64,0,1,1,0,{},
sweep,default,broad_max_arrivals,wait-die,7,16,bulk,3,3,0,0,3,0,127,127,0,{},
sweep,default,broad_max_arrivals,wait-die,7,16,regional,172,136,0,0,136,0,1,91,0,{},
sweep,default,broad_max_arrivals,wait-die,7,16,report,64,64,0,0,64,0,1,1,0,{},
sweep,default,broad_max_arrivals,occ,7,16,bulk,4,3,0,0,3,0,142,275,0,"{""source_changed"": 1}",
sweep,default,broad_max_arrivals,occ,7,16,regional,136,136,0,0,136,0,1,1,0,{},
sweep,default,broad_max_arrivals,occ,7,16,report,64,64,0,0,64,0,1,1,0,{},
sweep,default,broad_max_arrivals,certification,7,16,bulk,3,3,0,0,3,0,129,130,0,{},
sweep,default,broad_max_arrivals,certification,7,16,regional,136,136,0,0,136,0,1,1,0,{},
sweep,default,broad_max_arrivals,certification,7,16,report,64,64,0,0,64,0,1,1,0,{},
sweep,default,broad_max_arrivals,snapshot-wait,7,16,bulk,3,3,0,0,3,0,129,130,0,{},
sweep,default,broad_max_arrivals,snapshot-wait,7,16,regional,136,136,0,0,136,0,1,1,0,{},
sweep,default,broad_max_arrivals,snapshot-wait,7,16,report,64,64,0,0,64,0,1,1,0,{},
sweep,default,broad_max_arrivals,ordered-writes,7,16,bulk,3,3,0,0,3,0,131,132,0,{},
sweep,default,broad_max_arrivals,ordered-writes,7,16,regional,136,136,0,0,136,0,1,1,0,{},
sweep,default,broad_max_arrivals,ordered-writes,7,16,report,64,64,0,0,64,0,1,1,0,{},
sweep,default,max_backedge,arbitration,7,16,bulk,3,3,0,0,3,0,127,127,0,{},
sweep,default,max_backedge,arbitration,7,16,regional,136,136,0,0,136,0,1,97,0,{},
sweep,default,max_backedge,arbitration,7,16,report,64,64,0,0,64,0,0,1,0,{},
sweep,default,max_backedge,wound-wait,7,16,bulk,3,3,0,0,3,0,127,127,0,{},
sweep,default,max_backedge,wound-wait,7,16,regional,136,136,0,0,136,0,1,97,0,{},
sweep,default,max_backedge,wound-wait,7,16,report,64,64,0,0,64,0,1,1,0,{},
sweep,default,max_backedge,wait-die,7,16,bulk,3,3,0,0,3,0,127,127,0,{},
sweep,default,max_backedge,wait-die,7,16,regional,172,136,0,0,136,0,1,98,0,{},
sweep,default,max_backedge,wait-die,7,16,report,64,64,0,0,64,0,1,1,0,{},
sweep,default,max_backedge,occ,7,16,bulk,4,3,0,0,3,0,142,275,0,"{""source_changed"": 1}",
sweep,default,max_backedge,occ,7,16,regional,136,136,0,0,136,0,1,38,0,{},
sweep,default,max_backedge,occ,7,16,report,64,64,0,0,64,0,1,1,0,{},
sweep,default,max_backedge,certification,7,16,bulk,4,3,0,0,3,0,130,263,0,"{""source_changed"": 1}",
sweep,default,max_backedge,certification,7,16,regional,136,136,0,0,136,0,1,27,0,{},
sweep,default,max_backedge,certification,7,16,report,64,64,0,0,64,0,1,1,0,{},
sweep,default,max_backedge,snapshot-wait,7,16,bulk,4,3,0,0,3,0,130,263,0,"{""source_changed"": 1}",
sweep,default,max_backedge,snapshot-wait,7,16,regional,136,136,0,0,136,0,1,27,0,{},
sweep,default,max_backedge,snapshot-wait,7,16,report,64,64,0,0,64,0,1,1,0,{},
sweep,default,max_backedge,ordered-writes,7,16,bulk,4,3,0,0,3,0,247,266,0,"{""source_changed"": 1}",
sweep,default,max_backedge,ordered-writes,7,16,regional,136,136,0,0,136,0,1,29,0,{},
sweep,default,max_backedge,ordered-writes,7,16,report,64,64,0,0,64,0,1,1,0,{},
sweep,default,bulk_update_reports,arbitration,7,16,bulk,3,3,0,0,3,0,123,133,0,{},
sweep,default,bulk_update_reports,arbitration,7,16,point_report,64,64,0,0,64,0,24,125,0,{},
sweep,default,bulk_update_reports,arbitration,7,16,regional,96,96,0,0,96,0,0,2,0,{},
sweep,default,bulk_update_reports,arbitration,7,16,report,96,96,0,0,96,0,75,172,0,{},
sweep,default,bulk_update_reports,wound-wait,7,16,bulk,3,3,0,0,3,0,108,117,0,{},
sweep,default,bulk_update_reports,wound-wait,7,16,point_report,64,64,0,0,64,0,15,102,0,{},
sweep,default,bulk_update_reports,wound-wait,7,16,regional,96,96,0,0,96,0,0,3,0,{},
sweep,default,bulk_update_reports,wound-wait,7,16,report,96,96,0,0,96,0,60,152,0,{},
sweep,default,bulk_update_reports,wait-die,7,16,bulk,3,3,0,0,3,0,108,118,0,{},
sweep,default,bulk_update_reports,wait-die,7,16,point_report,175,64,0,0,64,0,16,104,0,{},
sweep,default,bulk_update_reports,wait-die,7,16,regional,96,96,0,0,96,0,0,3,0,{},
sweep,default,bulk_update_reports,wait-die,7,16,report,282,96,0,0,96,0,58,152,0,{},
sweep,default,bulk_update_reports,occ,7,16,bulk,3,3,0,0,3,0,138,141,0,{},
sweep,default,bulk_update_reports,occ,7,16,point_report,81,61,3,0,64,0,0,10,0,"{""capture_promise"": 20}",
sweep,default,bulk_update_reports,occ,7,16,regional,96,96,0,0,96,0,0,1,0,{},
sweep,default,bulk_update_reports,occ,7,16,report,116,96,0,0,96,0,25,63,0,"{""capture_promise"": 20}",
sweep,default,bulk_update_reports,certification,7,16,bulk,3,3,0,0,3,0,137,138,0,{},
sweep,default,bulk_update_reports,certification,7,16,point_report,81,61,3,0,64,0,0,10,0,"{""capture_promise"": 20}",
sweep,default,bulk_update_reports,certification,7,16,regional,96,96,0,0,96,0,0,1,0,{},
sweep,default,bulk_update_reports,certification,7,16,report,116,96,0,0,96,0,25,63,0,"{""capture_promise"": 20}",
sweep,default,bulk_update_reports,snapshot-wait,7,16,bulk,3,3,0,0,3,0,140,141,0,{},
sweep,default,bulk_update_reports,snapshot-wait,7,16,point_report,64,64,0,0,64,0,1,23,0,{},
sweep,default,bulk_update_reports,snapshot-wait,7,16,regional,96,96,0,0,96,0,0,1,0,{},
sweep,default,bulk_update_reports,snapshot-wait,7,16,report,96,96,0,0,96,0,25,54,0,{},
sweep,default,bulk_update_reports,ordered-writes,7,16,bulk,3,3,0,0,3,0,152,153,0,{},
sweep,default,bulk_update_reports,ordered-writes,7,16,point_report,64,64,0,0,64,0,1,24,0,{},
sweep,default,bulk_update_reports,ordered-writes,7,16,regional,96,96,0,0,96,0,0,1,0,{},
sweep,default,bulk_update_reports,ordered-writes,7,16,report,96,96,0,0,96,0,25,54,0,{},
sweep,default,bulk_update_point_updates,arbitration,7,16,bulk,3,3,0,0,3,0,133,171,0,{},
sweep,default,bulk_update_point_updates,arbitration,7,16,regional,96,96,0,0,96,0,0,1,0,{},
sweep,default,bulk_update_point_updates,arbitration,7,16,report,96,96,0,0,96,0,83,180,0,{},
sweep,default,bulk_update_point_updates,arbitration,7,16,source_update,64,64,0,0,64,0,40,155,0,{},
sweep,default,bulk_update_point_updates,wound-wait,7,16,bulk,3,2,0,0,3,430,104,310,1,{},
sweep,default,bulk_update_point_updates,wound-wait,7,16,regional,96,96,0,0,96,0,0,1,0,{},
sweep,default,bulk_update_point_updates,wound-wait,7,16,report,96,96,0,0,96,0,325,443,0,{},
sweep,default,bulk_update_point_updates,wound-wait,7,16,source_update,64,62,0,0,64,424,49,416,2,{},
sweep,default,bulk_update_point_updates,wait-die,7,16,bulk,11,3,0,0,3,0,141,154,0,{},
sweep,default,bulk_update_point_updates,wait-die,7,16,regional,96,96,0,0,96,0,0,1,0,{},
sweep,default,bulk_update_point_updates,wait-die,7,16,report,380,96,0,0,96,0,74,150,0,{},
sweep,default,bulk_update_point_updates,wait-die,7,16,source_update,232,64,0,0,64,0,44,126,0,{},
sweep,default,bulk_update_point_updates,occ,7,16,bulk,9,2,1,0,3,0,142,531,0,"{""capture_promise"": 1, ""output_promise"": 1, ""source_changed"": 5}",
sweep,default,bulk_update_point_updates,occ,7,16,regional,96,96,0,0,96,0,0,1,0,{},
sweep,default,bulk_update_point_updates,occ,7,16,report,108,96,0,214,96,0,25,53,0,"{""capture_promise"": 12}",
sweep,default,bulk_update_point_updates,occ,7,16,source_update,75,64,0,0,64,0,0,13,0,"{""capture_promise"": 11}",
sweep,default,bulk_update_point_updates,certification,7,16,bulk,9,2,1,0,3,0,142,519,0,"{""capture_promise"": 1, ""output_promise"": 1, ""source_changed"": 5}",
sweep,default,bulk_update_point_updates,certification,7,16,regional,96,96,0,0,96,0,0,1,0,{},
sweep,default,bulk_update_point_updates,certification,7,16,report,108,96,0,194,96,0,25,53,0,"{""capture_promise"": 12}",
sweep,default,bulk_update_point_updates,certification,7,16,source_update,75,64,0,0,64,0,0,13,0,"{""capture_promise"": 11}",
sweep,default,bulk_update_point_updates,snapshot-wait,7,16,bulk,8,2,1,0,3,0,141,412,0,"{""source_changed"": 6}",
sweep,default,bulk_update_point_updates,snapshot-wait,7,16,regional,96,96,0,0,96,0,0,1,0,{},
sweep,default,bulk_update_point_updates,snapshot-wait,7,16,report,96,96,0,209,96,0,25,40,0,{},
sweep,default,bulk_update_point_updates,snapshot-wait,7,16,source_update,64,64,0,0,64,0,0,13,0,{},
sweep,default,bulk_update_point_updates,ordered-writes,7,16,bulk,3,3,0,0,3,0,148,153,0,{},
sweep,default,bulk_update_point_updates,ordered-writes,7,16,regional,96,96,0,0,96,0,0,1,0,{},
sweep,default,bulk_update_point_updates,ordered-writes,7,16,report,96,96,0,376,96,0,25,54,0,{},
sweep,default,bulk_update_point_updates,ordered-writes,7,16,source_update,64,64,0,0,64,0,60,141,0,{},
sweep,default,blind_bulk_readers,arbitration,7,16,bulk,1,1,0,0,1,0,114,114,0,{},
sweep,default,blind_bulk_readers,arbitration,7,16,regional,96,96,0,0,96,0,1,6,0,{},
sweep,default,blind_bulk_readers,arbitration,7,16,report,128,128,0,0,128,0,31,145,0,{},
sweep,default,blind_bulk_readers,wound-wait,7,16,bulk,1,1,0,0,1,0,115,115,0,{},
sweep,default,blind_bulk_readers,wound-wait,7,16,regional,96,96,0,0,96,0,1,5,0,{},
sweep,default,blind_bulk_readers,wound-wait,7,16,report,128,128,0,0,128,0,27,129,0,{},
sweep,default,blind_bulk_readers,wait-die,7,16,bulk,1,1,0,0,1,0,115,115,0,{},
sweep,default,blind_bulk_readers,wait-die,7,16,regional,96,96,0,0,96,0,1,5,0,{},
sweep,default,blind_bulk_readers,wait-die,7,16,report,238,128,0,0,128,0,27,128,0,{},
sweep,default,blind_bulk_readers,occ,7,16,bulk,1,1,0,0,1,0,113,113,0,{},
sweep,default,blind_bulk_readers,occ,7,16,regional,96,96,0,0,96,0,0,1,0,{},
sweep,default,blind_bulk_readers,occ,7,16,report,134,128,0,32,128,0,25,43,0,"{""capture_promise"": 6}",
sweep,default,blind_bulk_readers,certification,7,16,bulk,1,1,0,0,1,0,113,113,0,{},
sweep,default,blind_bulk_readers,certification,7,16,regional,96,96,0,0,96,0,0,1,0,{},
sweep,default,blind_bulk_readers,certification,7,16,report,134,128,0,32,128,0,25,43,0,"{""capture_promise"": 6}",
sweep,default,blind_bulk_readers,snapshot-wait,7,16,bulk,1,1,0,0,1,0,113,113,0,{},
sweep,default,blind_bulk_readers,snapshot-wait,7,16,regional,96,96,0,0,96,0,0,1,0,{},
sweep,default,blind_bulk_readers,snapshot-wait,7,16,report,128,128,0,32,128,0,25,33,0,{},
sweep,default,blind_bulk_readers,ordered-writes,7,16,bulk,1,1,0,0,1,0,125,125,0,{},
sweep,default,blind_bulk_readers,ordered-writes,7,16,regional,96,96,0,0,96,0,0,1,0,{},
sweep,default,blind_bulk_readers,ordered-writes,7,16,report,128,128,0,0,128,0,25,37,0,{},
sweep,default,wan_reports_fresh,arbitration,7,16,regional,96,96,0,0,96,0,1,3,0,{},
sweep,default,wan_reports_fresh,arbitration,7,16,report,128,128,0,0,128,0,108,200,0,{},
sweep,default,wan_reports_fresh,arbitration,7,16,wan,64,64,0,0,64,0,124,183,0,{},
sweep,default,wan_reports_fresh,wound-wait,7,16,regional,96,96,0,0,96,0,0,1,0,{},
sweep,default,wan_reports_fresh,wound-wait,7,16,report,128,18,0,0,128,652,312,605,110,{},
sweep,default,wan_reports_fresh,wound-wait,7,16,wan,64,13,0,0,64,648,282,631,51,{},
sweep,default,wan_reports_fresh,wait-die,7,16,regional,96,96,0,0,96,0,1,7,0,{},
sweep,default,wan_reports_fresh,wait-die,7,16,report,703,128,0,0,128,0,127,194,0,{},
sweep,default,wan_reports_fresh,wait-die,7,16,wan,665,64,0,0,64,0,150,210,0,{},
sweep,default,wan_reports_fresh,occ,7,16,regional,96,96,0,0,96,0,0,1,0,{},
sweep,default,wan_reports_fresh,occ,7,16,report,446,54,74,0,128,0,119,153,0,"{""capture_promise"": 392}",
sweep,default,wan_reports_fresh,occ,7,16,wan,64,64,0,0,64,0,49,51,0,{},
sweep,default,wan_reports_fresh,certification,7,16,regional,96,96,0,0,96,0,0,1,0,{},
sweep,default,wan_reports_fresh,certification,7,16,report,446,54,74,0,128,0,119,153,0,"{""capture_promise"": 392}",
sweep,default,wan_reports_fresh,certification,7,16,wan,64,64,0,0,64,0,49,51,0,{},
sweep,default,wan_reports_fresh,snapshot-wait,7,16,regional,96,96,0,0,96,0,0,1,0,{},
sweep,default,wan_reports_fresh,snapshot-wait,7,16,report,128,128,0,1084,128,0,77,87,0,{},
sweep,default,wan_reports_fresh,snapshot-wait,7,16,wan,64,64,0,0,64,0,49,51,0,{},
sweep,default,wan_reports_fresh,ordered-writes,7,16,regional,96,96,0,0,96,0,0,1,0,{},
sweep,default,wan_reports_fresh,ordered-writes,7,16,report,128,128,0,1263,128,0,77,81,0,{},
sweep,default,wan_reports_fresh,ordered-writes,7,16,wan,64,64,0,0,64,0,76,79,0,{},
sweep,default,wan_reports_allow_old,arbitration,7,16,regional,96,96,0,0,96,0,1,3,0,{},
sweep,default,wan_reports_allow_old,arbitration,7,16,report,128,128,0,0,128,0,108,200,0,{},
sweep,default,wan_reports_allow_old,arbitration,7,16,wan,64,64,0,0,64,0,124,183,0,{},
sweep,default,wan_reports_allow_old,wound-wait,7,16,regional,96,96,0,0,96,0,0,1,0,{},
sweep,default,wan_reports_allow_old,wound-wait,7,16,report,128,18,0,0,128,652,312,605,110,{},
sweep,default,wan_reports_allow_old,wound-wait,7,16,wan,64,13,0,0,64,648,282,631,51,{},
sweep,default,wan_reports_allow_old,wait-die,7,16,regional,96,96,0,0,96,0,1,7,0,{},
sweep,default,wan_reports_allow_old,wait-die,7,16,report,703,128,0,0,128,0,127,194,0,{},
sweep,default,wan_reports_allow_old,wait-die,7,16,wan,665,64,0,0,64,0,150,210,0,{},
