case,median_cpu_ns,min_cpu_ns,max_cpu_ns,control,ratio
get16-ends/local/k2/ikea2-range,1411.9007092198058,1411.4279520014936,1415.6104668751805,get16-ends/local/k2/prior,1.1102298991771493
get16-ends/local/k2/ikea2-region,1213.1743259626276,1212.477455112294,1213.3112406903595,get16-ends/local/k2/prior,0.9539639726805373
get16-ends/striped/k2/ikea2-range,1125.317118902794,1125.2769935446374,1125.3655479066344,get16-ends/striped/k2/prior,1.0793027281786127
get16-ends/striped/k2/ikea2-region,998.0735726479629,998.0071841804862,998.2222116844661,get16-ends/striped/k2/prior,0.9572621901746551
get16-ends/local/k3/ikea2-range,1904.8433931485822,1904.3925593619906,1904.8989033892576,get16-ends/local/k3/prior,0.8200290476795692
get16-ends/local/k3/ikea2-region,1784.3637561639027,1783.7210083318812,1784.510372385834,get16-ends/local/k3/prior,0.7681629455439903
get16-ends/striped/k3/ikea2-range,1369.3698598051483,1368.5011878074517,1376.921972764036,get16-ends/striped/k3/prior,1.116847184211998
get16-ends/striped/k3/ikea2-region,1252.7034752337067,1244.6271300310998,1267.0258046782724,get16-ends/striped/k3/prior,1.0216950073418651
get16-ends/local/k4/ikea2-range,1766.4252539301717,1765.6550764952435,1768.5962827158955,get16-ends/local/k4/prior,0.8426490349707787
get16-ends/local/k4/ikea2-region,1674.7702735028931,1674.2864604098927,1674.949764771369,get16-ends/local/k4/prior,0.7989262787231118
get16-ends/striped/k4/ikea2-range,1125.4705661893133,1125.4135457101645,1126.6314817293983,get16-ends/striped/k4/prior,1.0810178131280992
get16-ends/striped/k4/ikea2-region,1001.8077097289519,1000.7364054639972,1002.4756001619884,get16-ends/striped/k4/prior,0.9622392731360834
get16-ends/local/k5/ikea2-range,1909.5374954495715,1907.4295595193275,1910.7259737896225,get16-ends/local/k5/prior,0.8194188099198723
get16-ends/local/k5/ikea2-region,1790.0298724020872,1789.3357658003165,1790.2845986428608,get16-ends/local/k5/prior,0.7681358188881268
