case,median_ns_tuple,min_ns_tuple,max_ns_tuple,samples_ns_tuple
edge/341/select4/direct/materialize/65536/min_time:0.015/repeats:5,0.9113396941136677,0.9089058002070258,0.9195294221896484,"[0.9195294221896484, 0.9098516289583527, 0.9113396941136677, 0.9089058002070258, 0.9168533223360005]"
edge/341/select4/direct/replace/1024/min_time:0.015/repeats:5,0.40732822589929035,0.40556871691365703,0.408838678417158,"[0.40586773942857696, 0.40732822589929035, 0.40556871691365703, 0.408838678417158, 0.40840747704084585]"
edge/341/select4/direct/replace/65536/min_time:0.015/repeats:5,0.9394890858494438,0.931814886656709,0.9513990991795951,"[0.9390033614486363, 0.9441225587970924, 0.931814886656709, 0.9394890858494438, 0.9513990991795951]"
edge/341/select4/bound/read_sum/1024/min_time:0.015/repeats:5,1.0113950829301466,0.9989829609815235,1.0169281794717653,"[1.0134967185488692, 1.0169281794717653, 0.9989829609815235, 1.0113950829301466, 1.0047094936921568]"
edge/341/select4/bound/read_sum/65536/min_time:0.015/repeats:5,1.0672049109486663,1.057368075267912,1.0742967438422362,"[1.0742967438422362, 1.0645975738007873, 1.057368075267912, 1.0672049109486663, 1.072098248612812]"
edge/341/select4/bound/materialize/1024/min_time:0.015/repeats:5,0.9896961536971768,0.9810303701268701,0.9999794051669937,"[0.9935858214730274, 0.9867833868346935, 0.9810303701268701, 0.9896961536971768, 0.9999794051669937]"
edge/341/select4/bound/materialize/65536/min_time:0.015/repeats:5,1.0277701566397317,1.0123035116671826,1.0407572763967967,"[1.0407572763967967, 1.0393472809395239, 1.0277701566397317, 1.022508400989827, 1.0123035116671826]"
edge/341/select4/bound/replace/1024/min_time:0.015/repeats:5,0.9917806119547753,0.981063366082782,1.0013901088440889,"[0.9917806119547753, 0.981063366082782, 1.0013901088440889, 0.998962792994157, 0.9903489937160914]"
edge/341/select4/bound/replace/65536/min_time:0.015/repeats:5,1.3349538471871545,1.3306016181646472,1.3523298404262272,"[1.3336041425140372, 1.3471842235814093, 1.3523298404262272, 1.3306016181646472, 1.3349538471871545]"
edge/341/select5/direct/read_sum/1024/min_time:0.015/repeats:5,0.6455861990496908,0.6434392637367166,0.6485419317708143,"[0.6485419317708143, 0.6459089339907388, 0.6434392637367166, 0.6455861990496908, 0.6451876021111372]"
edge/341/select5/direct/read_sum/65536/min_time:0.015/repeats:5,0.784804298486254,0.7831117487436766,0.7942264279245212,"[0.784804298486254, 0.7896269897672391, 0.7831117487436766, 0.7942264279245212, 0.7835299085620069]"
edge/341/select5/direct/materialize/1024/min_time:0.015/repeats:5,0.6646931828810385,0.66024285293852,0.6691196858963173,"[0.6691196858963173, 0.6646931828810385, 0.6643807642101678, 0.66024285293852, 0.6668151137185967]"
edge/341/select5/direct/materialize/65536/min_time:0.015/repeats:5,0.964363567290704,0.9559362247445115,0.9700431357370575,"[0.9559362247445115, 0.9606218074025146, 0.9682261643170444, 0.9700431357370575, 0.964363567290704]"
edge/341/select5/direct/replace/1024/min_time:0.015/repeats:5,0.40791576192799256,0.40514981604419453,0.40821941533569345,"[0.40791576192799256, 0.40821941533569345, 0.4054373244790828, 0.4081418690738411, 0.40514981604419453]"
edge/341/select5/direct/replace/65536/min_time:0.015/repeats:5,0.9468895803910556,0.933297400587,0.949917633100163,"[0.949917633100163, 0.9495756914697643, 0.933297400587, 0.9416863685833285, 0.9468895803910556]"
edge/341/select5/bound/read_sum/1024/min_time:0.015/repeats:5,0.9988327275374669,0.995750011814258,1.0075086340652264,"[0.9988327275374669, 0.9974359188929687, 0.995750011814258, 1.0075086340652264, 1.0014805895975059]"
edge/341/select5/bound/read_sum/65536/min_time:0.015/repeats:5,1.041552759224143,1.0301864662851306,1.0482246938612994,"[1.0382706146627079, 1.0482246938612994, 1.041552759224143, 1.0422795900923942, 1.0301864662851306]"
edge/341/select5/bound/materialize/1024/min_time:0.015/repeats:5,0.9854197300942699,0.980476819979958,0.9986461422079859,"[0.9854197300942699, 0.983981754629797, 0.9986461422079859, 0.980476819979958, 0.9925541144363198]"
edge/341/select5/bound/materialize/65536/min_time:0.015/repeats:5,1.0133180806303603,1.0071625062777565,1.026834499385101,"[1.0071625062777565, 1.0101993984767983, 1.0133180806303603, 1.0160322898290857, 1.026834499385101]"
edge/341/select5/bound/replace/1024/min_time:0.015/repeats:5,0.9972489450396326,0.9928524698936816,1.0016817546911752,"[0.9928524698936816, 1.0004019565210762, 0.9972489450396326, 1.0016817546911752, 0.9929130274027717]"
edge/341/select5/bound/replace/65536/min_time:0.015/repeats:5,1.3330920410564622,1.328459763709083,1.3412270533387702,"[1.3330920410564622, 1.3330431656853934, 1.328459763709083, 1.3412270533387702, 1.333873981828016]"
edge/341/select6/direct/read_sum/1024/min_time:0.015/repeats:5,0.6731568912413415,0.6715143346332288,0.6793971017995133,"[0.6793971017995133, 0.6779379822451065, 0.6715143346332288, 0.6727517134807044, 0.6731568912413415]"
edge/341/select6/direct/read_sum/65536/min_time:0.015/repeats:5,0.7908240662002606,0.7862675234658184,0.8022388013448293,"[0.7862675234658184, 0.8022388013448293, 0.7866032259043594, 0.7908240662002606, 0.7957147231203094]"
edge/341/select6/direct/materialize/1024/min_time:0.015/repeats:5,0.6678704292319163,0.6640076636852583,0.674537600839228,"[0.674537600839228, 0.6678704292319163, 0.6640076636852583, 0.6660055913189903, 0.6728678846781956]"
edge/341/select6/direct/materialize/65536/min_time:0.015/repeats:5,0.9609346259084337,0.9529859658096717,0.9750057302206162,"[0.9598007068827676, 0.9529859658096717, 0.9658220638995283, 0.9609346259084337, 0.9750057302206162]"
edge/341/select6/direct/replace/1024/min_time:0.015/repeats:5,0.4090614217673489,0.40476566798986185,0.41101244568562023,"[0.4090614217673489, 0.40505048560747586, 0.4109535185704343, 0.40476566798986185, 0.41101244568562023]"
edge/341/select6/direct/replace/65536/min_time:0.015/repeats:5,0.9439249685839154,0.9392108087823076,0.9533642400864835,"[0.9401034103603008, 0.9447831000417688, 0.9439249685839154, 0.9392108087823076, 0.9533642400864835]"
edge/341/select6/bound/read_sum/1024/min_time:0.015/repeats:5,1.0345939962607353,1.032242195425343,1.0378619300049141,"[1.0378619300049141, 1.0360175347782967, 1.032242195425343, 1.0326368120158216, 1.0345939962607353]"
edge/341/select6/bound/read_sum/65536/min_time:0.015/repeats:5,1.071365385396282,1.0645546519657283,1.0841345841453385,"[1.0682350044674387, 1.071365385396282, 1.0733790204679046, 1.0645546519657283, 1.0841345841453385]"
edge/341/select6/bound/materialize/1024/min_time:0.015/repeats:5,1.005727426191181,0.9980030677078955,1.0099389140963817,"[1.0084279577228399, 0.9980030677078955, 1.0099389140963817, 1.0028652220401775, 1.005727426191181]"
edge/341/select6/bound/materialize/65536/min_time:0.015/repeats:5,1.0605072404813778,1.0557552676537796,1.071782358444355,"[1.071782358444355, 1.0580984075008786, 1.0605072404813778, 1.0557552676537796, 1.0689858241132786]"
edge/341/select6/bound/replace/1024/min_time:0.015/repeats:5,1.0169162739734008,0.996533704988252,1.0299386047071204,"[0.996533704988252, 1.0299386047071204, 1.0008464992275334, 1.0288876635163513, 1.0169162739734008]"
edge/341/select6/bound/replace/65536/min_time:0.015/repeats:5,1.3836483658622765,1.3448444203750498,1.4279183009800773,"[1.4279183009800773, 1.3836483658622765, 1.3505130341970366, 1.3843494337304023, 1.3448444203750498]"
edge/341/select7/direct/read_sum/1024/min_time:0.015/repeats:5,0.9895780981837914,0.9856165743779434,1.0056097990003459,"[0.9909728358547766, 1.0056097990003459, 0.9885584160207408, 0.9856165743779434, 0.9895780981837914]"
edge/341/select7/direct/read_sum/65536/min_time:0.015/repeats:5,1.058427773264244,1.050923061540529,1.0867143083000743,"[1.0687595682435391, 1.0527880373868836, 1.050923061540529, 1.058427773264244, 1.0867143083000743]"
edge/341/select7/direct/materialize/1024/min_time:0.015/repeats:5,0.6911297073169909,0.6885310453338858,0.7038761863044161,"[0.7038761863044161, 0.6892656837468554, 0.7034207639562624, 0.6885310453338858, 0.6911297073169909]"
edge/341/select7/direct/materialize/65536/min_time:0.015/repeats:5,1.0523977684721233,1.0499107863159656,1.0564065050953455,"[1.0499107863159656, 1.0545235313671428, 1.0564065050953455, 1.0522877585234995, 1.0523977684721233]"
edge/341/select7/direct/replace/1024/min_time:0.015/repeats:5,0.3902412811206122,0.38445978384832874,0.3933903715459794,"[0.38999765836150674, 0.39141433476017046, 0.3933903715459794, 0.38445978384832874, 0.3902412811206122]"
edge/341/select7/direct/replace/65536/min_time:0.015/repeats:5,0.7587397965633285,0.7564192272139167,0.7654399639493521,"[0.7605019422081708, 0.7564192272139167, 0.7587397965633285, 0.7564324541523104, 0.7654399639493521]"
edge/341/select7/bound/read_sum/1024/min_time:0.015/repeats:5,1.0090524793478266,1.0075568282495433,1.0166365168760723,"[1.0085294406308059, 1.0090524793478266, 1.0166365168760723, 1.0075568282495433, 1.0134958977955801]"
edge/341/select7/bound/read_sum/65536/min_time:0.015/repeats:5,1.1149766983758893,1.1132116496968834,1.123795131882206,"[1.1132116496968834, 1.1138461492264629, 1.1149766983758893, 1.123795131882206, 1.1217731304650396]"
edge/341/select7/bound/materialize/1024/min_time:0.015/repeats:5,0.9880898341958021,0.9861129637066406,0.9972168601024187,"[0.9972168601024187, 0.9918054645911664, 0.9861129637066406, 0.9880898341958021, 0.986686742767383]"
edge/341/select7/bound/materialize/65536/min_time:0.015/repeats:5,1.0641940396431542,1.0610716502581095,1.0738170168846926,"[1.0610716502581095, 1.067444307569163, 1.0638993833540549, 1.0641940396431542, 1.0738170168846926]"
edge/341/select7/bound/replace/1024/min_time:0.015/repeats:5,0.9991019488235393,0.9958281699235059,1.0169909735395075,"[1.000136821039761, 0.9990980343254703, 0.9991019488235393, 1.0169909735395075, 0.9958281699235059]"
edge/341/select7/bound/replace/65536/min_time:0.015/repeats:5,1.1613063827027656,1.1531532781151705,1.1726941177867618,"[1.1726941177867618, 1.1602432420216198, 1.1531532781151705, 1.1666316187001622, 1.1613063827027656]"
