src,dst,host_src,host_dst,az_src,az_dst,flow,rank_mode,training_rank_blocks,holdout_request_blocks,train_worst_p50_us,holdout_worst_p50_us,holdout_request_p50_us,train_worst_p90_us,holdout_worst_p90_us,holdout_request_p90_us,train_worst_p99_us,holdout_worst_p99_us,holdout_request_p99_us,train_worst_p50_lo_us,holdout_worst_p50_lo_us,holdout_request_p50_lo_us,train_worst_p50_hi_us,holdout_worst_p50_hi_us,holdout_request_p50_hi_us,holdout_rtt_max_p50_us,same_role_0_2_abs_change_us
0,5,az2a,az4b,2,4,10,all-legs,3,0,169.77164777496307,167.9874858677442,,172.31542478024872,169.82566061797837,,177.29679926764362,178.4674577494627,,129.59738651551555,113.18268978243245,,224.4520332152152,222.0252198576075,,336.209,1.079045534341276
0,5,az2a,az4b,2,4,11,all-legs,3,0,178.49817628748423,174.48464477823381,,181.12173565647294,177.63675412872655,,188.860972566363,187.11512035233756,,138.0256728176176,123.10419441431435,,226.44063351811812,228.13994665280276,,344.51324999999997,1.7754119761199831
0,5,az2a,az4b,2,4,12,all-legs,3,0,179.09367286103353,177.4787685402026,,181.92568266950437,180.10548062894645,,196.05455608247178,183.3605629067939,,133.05857908813817,133.0171123949951,,234.97366341326324,222.71399481161166,,355.65475000000004,0.704984054407845
0,5,az2a,az4b,2,4,13,all-legs,3,0,169.45965775578622,168.2251794925674,,171.30446711686946,171.14009060874756,,173.5873862518152,176.47875940646344,,124.60193834099098,127.00534908453457,,223.80071118078078,210.3558569841341,,345.07425,0.6828862201065817
0,5,az2a,az4b,2,4,14,all-legs,3,0,178.12056972211107,176.99488410651395,,179.96095815863555,179.2222304329623,,186.92825915642615,180.4353538535643,,138.38635034074076,133.65578042167175,,229.05995760525522,219.29490360545543,,344.33825,1.1528400429210421
0,5,az2a,az4b,2,4,15,all-legs,3,0,178.53367996949657,176.4526796797976,,180.83770900450688,178.7562971585646,,187.85254795729176,180.66941637767493,,125.61582386581583,136.52499958868873,,232.25490800410415,215.33959197102098,,343.5375,1.5933179994919158
0,6,az2a,az4c,2,4,0,all-legs,3,0,99.86717317830355,98.79546919871638,,102.76517646522234,101.02229625417355,,113.5208042307584,111.91804798763813,,56.47513325690693,59.362526318218215,,153.1158181781281,140.22501283198204,,200.65325,0.73678620580435
0,6,az2a,az4c,2,4,1,all-legs,3,0,99.6876154381652,99.19032393648912,,101.6247160358928,101.099137424538,,118.00639332828376,104.41350502416442,,60.11322149194192,44.32192958818824,,156.66160158763762,154.85034109584586,,199.4225,0.8200732493859846
0,6,az2a,az4c,2,4,2,all-legs,3,0,99.64791668264334,98.91846793830098,,102.63503263228222,101.59649683083529,,177.95665772094458,151.47110794379088,,59.584865126876885,51.725827296896895,,143.75727671501505,147.61074915770763,,199.0655,0.9880474605593292
0,6,az2a,az4c,2,4,3,all-legs,3,0,99.22261826924776,98.03102277257528,,101.68992034253134,100.05482392750945,,116.39960748147972,113.43538349970599,,59.67367161111109,43.97952066561557,,155.25247142037045,153.74800293813814,,198.3625,0.4647645166526786
0,6,az2a,az4c,2,4,4,all-legs,3,0,98.69112488936398,97.82600593223725,,100.57205338094361,100.82077924845986,,166.1315647261337,105.15376278042105,,58.105561568318315,42.984941092092136,,152.2914852097598,153.70625283578585,,197.56725,0.49457048448749674
0,6,az2a,az4c,2,4,5,all-legs,3,0,99.79837422296943,98.23559294089733,,103.38930837939706,100.16917404605192,,145.5730707907737,103.31195449771845,,57.41793777497488,45.877697939839855,,153.64147753313313,151.42439769934933,,198.51175,1.0890785087799628
0,6,az2a,az4c,2,4,6,all-legs,3,0,99.2642323178,97.2838210930176,,103.07690482555607,99.1993512112059,,107.80297496117936,101.45622599861335,,58.56728587947952,44.48804994624632,,153.88833746971972,150.37681600680673,,197.773,1.542211490576321
0,6,az2a,az4c,2,4,7,all-legs,3,0,99.51169343592895,98.1535468600897,,101.54862283055913,100.52561087277392,,105.5012624837538,107.83139937488959,,59.25495988448451,51.23835413528536,,152.95710343403397,145.83508147262262,,198.797,0.66014980476956
0,6,az2a,az4c,2,4,8,all-legs,3,0,99.57286841836316,98.70404004615261,,101.50033014866003,100.25572811431931,,112.10133411163461,101.46172401831353,,59.74940604284281,44.85185077972984,,152.64127723208202,151.08418273418414,,200.32074999999998,0.8880319385874031
0,6,az2a,az4c,2,4,9,all-legs,3,0,100.40837542165312,99.10338133032224,,103.12971960819783,100.88865813679182,,142.1306332428902,102.6300932597207,,51.56923857372374,59.07176639484486,,155.31409733798802,141.8829115233734,,200.19774999999998,1.5803679256882788
0,6,az2a,az4c,2,4,10,all-legs,3,0,100.31488202462202,99.68043584406533,,103.0566827154042,101.67827166108073,,138.98172350331038,108.59313560065665,,55.31902232672667,45.569689056656614,,151.77146508293293,153.87082599884883,,200.84475,1.6438924735551836
0,6,az2a,az4c,2,4,11,all-legs,3,0,99.95926580595199,98.62212293002295,,102.56549856861282,100.76485399569287,,107.87045029723458,102.58987078242912,,60.75827958933937,59.37199944799801,,149.9996421354855,139.62891691131134,,199.31925,1.3317737093739197
0,6,az2a,az4c,2,4,12,all-legs,3,0,99.69278935503151,97.80161049142521,,102.11193768632408,99.04002936743233,,111.08372620112972,100.66425866062661,,59.87473782702705,47.6246250643644,,150.67286027352355,149.62143583658656,,198.3705,1.2580222161042087
0,6,az2a,az4c,2,4,13,all-legs,3,0,98.72569525598307,97.72009537769382,,101.14951138996058,100.26196477882353,,112.78838791952958,105.14199339965427,,60.07982580255257,55.35529581356357,,155.55135769074076,140.64433098438445,,198.47225,0.5398330368590933
0,6,az2a,az4c,2,4,14,all-legs,3,0,99.54576398592351,97.37472392187384,,101.85681627139684,100.08198264617658,,106.68284035309043,102.57071873682001,,59.70899588243245,41.758929501251146,,142.9205948474475,152.8664167530531,,197.98225,0.9861681279501511
0,6,az2a,az4c,2,4,15,all-legs,3,0,99.71694533980508,98.11368451016972,,102.08450079785257,99.92195643693957,,106.28690401002851,102.07228960601482,,60.34302074789788,58.77577309234237,,153.33069530895887,137.91281272792793,,199.71075,1.3601938064735464
0,7,az2a,az4d,2,4,0,all-legs,3,0,123.66937296701377,119.95414383781288,,126.33108595464978,122.99459153651931,,131.8669211787004,142.04485994474456,,83.57915722592591,70.62919951171172,,177.832633394995,168.72074603388376,,265.46074999999996,1.6359409353071612
0,7,az2a,az4d,2,4,1,all-legs,3,0,147.04899425229797,143.34309924370393,,149.55309126993703,146.28057038383082,,160.05815381510146,149.99965713403856,,99.14752230755755,88.32043688913912,,195.11635935310306,199.51401364939946,,264.58050000000003,1.828427228236336
0,7,az2a,az4d,2,4,2,all-legs,3,0,125.17037863676543,121.47574192973616,,128.06910602551446,124.08989046736343,,134.307274996204,136.51339955092712,,78.29151358628627,72.82413843463466,,175.72572518013015,166.7771465798799,,241.29874999999998,3.572115783486865
0,7,az2a,az4d,2,4,3,all-legs,3,0,124.68230659488367,120.70238934286411,,128.8416345377391,123.16551327095858,,139.85181648085793,148.4372879577866,,78.1356991424925,80.49949855230236,,173.2269196247247,159.45399157557554,,265.6095,2.7188552879394194
0,7,az2a,az4d,2,4,4,all-legs,3,0,123.95347347667781,119.7268258502828,,127.78103523443633,123.59128790090871,,143.34208484090524,136.39630526957433,,73.7273273801301,80.51291564774769,,179.24694383923918,160.51678382907912,,243.267,1.2998589190041372
0,7,az2a,az4d,2,4,5,all-legs,3,0,147.8209282069795,143.7916153519614,,150.25715622618125,146.01201409670122,,153.50467760424013,149.34555000187115,,106.18298899684677,97.40730969959964,,201.52897952157156,191.03296660680684,,267.36424999999997,2.3640776386307607
0,7,az2a,az4d,2,4,6,all-legs,3,0,148.1493062260596,144.11148089723267,,152.36281272313065,146.50168412202146,,185.6802504504893,155.14213786062544,,109.19030283533532,102.87837982522528,,201.11541463123123,186.77360301376376,,289.95275000000004,1.3944543128984037
0,7,az2a,az4d,2,4,7,all-legs,3,0,123.13037162280824,119.11282631796465,,127.82660738093108,122.05351147291465,,141.6614389368044,127.12710357446066,,75.97460676231229,80.14231901481486,,179.77912492207201,160.08471021716716,,241.93475,1.5619148724424292
0,7,az2a,az4d,2,4,8,all-legs,3,0,125.40486045860237,120.79328539721301,,128.39680971996555,123.24294863021335,,137.55861961012172,132.1806921050625,,82.04445938108111,81.49694537027035,,175.28543975640642,161.44221772342337,,266.2855,3.1035495554089465
0,7,az2a,az4d,2,4,9,all-legs,3,0,124.08310903648616,121.23028104222251,,127.6689010538441,123.75668610991715,,137.64220330918366,125.32339570522389,,86.24373779424423,64.74109684444451,,180.62295342477475,175.5494976666165,,243.276,0.1650095512367642
0,7,az2a,az4d,2,4,10,all-legs,3,0,148.74462267079775,146.48363444729625,,153.2122875204217,148.9723831503806,,181.41221299341615,162.12143877119806,,105.39827634349352,92.89095420705708,,205.82990216566563,197.421321255005,,290.48475,1.9522395158148242
0,7,az2a,az4d,2,4,11,all-legs,3,0,147.63167946474766,144.89059583371034,,150.86942484501395,147.78174736224918,,169.84198645002053,152.07416111960407,,107.11454713933935,91.14025249424425,,205.21767620490488,200.74562956126127,,291.163,0.9648680200209583
0,7,az2a,az4d,2,4,12,all-legs,3,0,146.59068511581262,141.99765956230414,,148.77847024842026,144.90869585300413,,164.93856328222043,153.61350913358976,,103.71456070915912,94.24568616216223,,203.94203241001003,190.8018524605105,,265.7025,2.0209081615553828
0,7,az2a,az4d,2,4,13,all-legs,3,0,124.9290175591562,120.79250912787916,,127.4667968078431,123.04718988154566,,138.9771142752545,127.76405488989059,,70.72177358808808,69.56455948003008,,181.51368917942943,172.19825570290303,,243.53325,0.9539385670923934
0,7,az2a,az4d,2,4,14,all-legs,3,0,125.00146333358128,123.20150181546161,,127.63092209406206,126.85233950191716,,133.5886700652434,154.4047495532457,,85.13868094394397,82.67415829799796,,181.78049604734736,162.6385344195696,,246.279,1.879910778921328
0,7,az2a,az4d,2,4,15,all-legs,3,0,148.1018672098835,144.9019418800655,,151.1369557293615,147.09386215113773,,193.61089354910678,149.74487602130424,,105.1091865934935,103.13781285670656,,204.09293799024022,184.00363029614627,,266.44449999999995,1.6836623002336069
1,4,az2b,az4a,2,4,0,all-legs,3,0,148.23227689827164,143.81822071357897,,152.09689705994236,146.99207677203742,,156.0719258418408,151.76406057611823,,108.05061522942944,96.6368516689188,,201.42087124939945,195.07325960655663,,338.00625,0.4305948896499956
1,4,az2b,az4a,2,4,1,all-legs,3,0,246.40504796000107,240.3793386210121,,250.34707217887487,244.22775980673353,,255.06407960044274,259.60552283381554,,200.66797474634626,186.8594263850349,,294.2469853777278,299.1963151850851,,445.45074999999997,0.4653353904961648
1,4,az2b,az4a,2,4,2,all-legs,3,0,163.88327885046272,158.9311602507456,,168.09430510833903,161.4559839665123,,171.28947424607057,171.2483985331202,,117.50789255805802,114.60729190590581,,216.592264871922,207.66247269764776,,336.26149999999996,1.822732663610168
1,4,az2b,az4a,2,4,3,all-legs,3,0,151.10302332703998,144.89994187686318,,154.73305165903335,148.06772091399526,,163.18755589508433,152.10082813601227,,109.47562979359367,106.81215643683674,,196.8538567923924,187.03351455065055,,342.24175,1.1968225301338293
1,4,az2b,az4a,2,4,4,all-legs,3,0,223.5106824814385,217.36530610173287,,228.06792978183736,219.75001481226636,,235.62772974203025,222.36357942806467,,170.52516084104107,178.5664555486486,,278.5582163955455,257.5205347558057,,391.33675,1.480236754977085
1,4,az2b,az4a,2,4,5,all-legs,3,0,158.05429079552937,152.397887108595,,162.77967998867283,154.91632619339282,,168.07288177868924,161.81204186907948,,116.87287378478482,106.43939571951952,,212.91249672037034,199.4164953248749,,329.05975,3.0363638458291575
1,4,az2b,az4a,2,4,6,all-legs,3,0,196.21351960960163,191.79247924025765,,200.5130284298552,194.92803853199686,,205.86132273067906,199.2714712172071,,156.19019421901908,149.60533251311315,,248.79732727702702,236.03216647557565,,366.82475,0.9842269361856211
1,4,az2b,az4a,2,4,7,all-legs,3,0,234.07258794651017,229.22447547622204,,238.79568397939644,232.9589792276692,,254.2837614407844,237.24696413673303,,186.30647223383386,191.03801704369369,,287.94063875390384,269.4358331429429,,412.8895,0.7461849239140861
1,4,az2b,az4a,2,4,8,all-legs,3,0,313.4483274722328,308.635057424613,,317.2281177209288,312.2607017426499,,320.628000432164,313.8770636226343,,271.3685874052053,269.98422963043043,,363.79084916626624,350.0354618973473,,492.962,1.098007186860741
1,4,az2b,az4a,2,4,9,all-legs,3,0,163.3409135178607,156.94983461528756,,167.13350691708,159.88996171924157,,174.74811159694733,164.66586447010116,,121.97733619724727,102.95875452462457,,218.42161214339347,215.02238551791794,,345.77325,1.136208472394003
1,4,az2b,az4a,2,4,10,all-legs,3,0,166.47433771429252,161.84900639355521,,170.2513486072186,165.0792195049473,,184.39597610886477,171.15527984422573,,123.15652497042052,111.74677348113113,,220.52461898363362,214.89347723888898,,357.84400000000005,0.9255042668129931
1,4,az2b,az4a,2,4,11,all-legs,3,0,157.87378449064676,152.092805335861,,161.6461082419485,154.54652029578847,,164.5918528624826,161.56169946703045,,113.84299700230238,96.94618229384378,,213.0918861293294,208.102864080881,,356.6635,0.8095441505049621
1,4,az2b,az4a,2,4,12,all-legs,3,0,241.92574829283421,237.38247469000459,,246.52306626882626,241.03526039879142,,266.70176901768605,258.76038434476015,,196.62979222102103,189.91598382297298,,297.33190229554555,286.9120811225726,,426.79975,2.606346425736376
1,4,az2b,az4a,2,4,13,all-legs,3,0,164.39517290489,158.7395567288935,,167.73028854380664,161.59356979022095,,178.77925022511326,167.76845691243736,,109.25978056051046,108.94985118053063,,219.9012408384885,210.66612241276272,,346.57899999999995,1.5087476268088835
1,4,az2b,az4a,2,4,14,all-legs,3,0,311.22855073832466,307.0120621365927,,315.4306562053766,309.3471315726427,,319.0527451710742,310.7738315803093,,272.1113933041041,268.41632167737737,,361.4986266797298,348.5082522035034,,476.36924999999997,0.38556347535592295
1,4,az2b,az4a,2,4,15,all-legs,3,0,273.45037621565723,268.25605368053107,,276.2874038778224,270.44515383509366,,279.5963773639925,273.83201616144663,,229.63714757202195,230.09219220505514,,328.50645769314315,309.61680002517505,,457.13874999999996,0.9254774421598313
1,5,az2b,az4b,2,4,0,all-legs,3,0,152.81692775186355,149.16724642158428,,154.2435686250658,152.10900884975214,,155.96691344557692,154.49609752170304,,98.8872668584084,105.29693444699694,,206.761894787938,197.8124369787788,,297.53274999999996,2.1021475722304217
1,5,az2b,az4b,2,4,1,all-legs,3,0,143.70811140438133,141.69919210098777,,145.91278078357465,144.51073517666327,,149.55921445532235,148.3823085859994,,104.21192412067072,89.58730894759775,,198.27754045740744,195.67757778928905,,286.03525,0.4681290573166734
1,5,az2b,az4b,2,4,2,all-legs,3,0,145.98579042253547,142.22591733519792,,148.58092406276077,144.9599380967756,,154.40684755256444,146.44947008569687,,102.67586389564565,101.67662975500512,,198.8238035304305,183.6460664980982,,280.97675,0.32469410468618776
1,5,az2b,az4b,2,4,3,all-legs,3,0,152.02009516989284,148.17420091196055,,153.79685470255308,150.2632667760614,,158.09156104353139,152.21894592442843,,110.96199907042039,102.21693099259265,,192.52628485850863,194.76474173283293,,295.6855,1.292777477560179
1,5,az2b,az4b,2,4,4,all-legs,3,0,145.9521945019238,142.38868931995955,,148.56059765659361,144.31800146869034,,149.17129350287544,158.46859939939367,,95.34009078443447,87.87028396516521,,200.18822861111107,198.56936395230213,,289.50075,0.9974587789331508
1,5,az2b,az4b,2,4,5,all-legs,3,0,146.33279275324514,142.4823009024215,,148.59730520400532,144.7209978210645,,153.22130019764901,147.3592603889813,,102.68775229919923,90.5913199460461,,194.41851497922914,197.68090017072095,,282.33025,1.111166442478634
1,5,az2b,az4b,2,4,6,all-legs,3,0,137.0809957818454,134.36785365324397,,139.0692959438616,135.97394001351475,,148.24915701096003,138.6566183295976,,98.05619286946944,96.11605029369372,,186.6633867204204,174.86223045010018,,276.0325,0.8028343926595198
1,5,az2b,az4b,2,4,7,all-legs,3,0,146.52981757707715,143.2390608682585,,149.4005608582523,145.72431461226776,,150.387691188012,147.614615082135,,98.86948352092097,90.22556513803825,,197.1467933680181,198.80710228468467,,299.46925,1.4045153034312534
1,5,az2b,az4b,2,4,8,all-legs,3,0,145.89770187216334,142.24697142220148,,148.15486120317377,144.10761315913885,,153.46013607860868,146.19918002197306,,106.6779119023023,88.7556413507007,,197.60925600410417,199.07089660325337,,295.73625000000004,0.6992661666134268
1,5,az2b,az4b,2,4,9,all-legs,3,0,146.63330714422233,142.99585185814777,,149.1492311706285,145.04136195654138,,152.28202877170165,147.8715162786875,,102.09691833353358,95.88017385115126,,201.38032290580583,192.1408672032032,,281.177,1.0657027640860974
1,5,az2b,az4b,2,4,10,all-legs,3,0,148.6067934766246,145.42669326909066,,150.81204045020013,147.27757643386434,,155.8515042532283,148.39126860914723,,100.33496613248246,106.50444374529539,,201.91801991591598,186.1516616515516,,293.374,2.5673509562165293
1,5,az2b,az4b,2,4,11,all-legs,3,0,153.58976876573573,151.0926285250436,,156.38528612040525,153.16998335168347,,159.10588624555996,154.96170854090838,,115.15649287512514,104.76698297752755,,198.71546578583576,198.85023357917908,,295.93674999999996,0.6347822474340603
1,5,az2b,az4b,2,4,12,all-legs,3,0,143.93147446264368,140.14036679454313,,146.20107893199122,141.67617987740252,,149.018057531105,142.8513268495256,,102.10880019514508,101.1372371386388,,199.13871660845848,180.5671189936437,,278.07500000000005,1.6389108136993116
1,5,az2b,az4b,2,4,13,all-legs,3,0,136.67688355808997,132.4246111698465,,138.9880969349671,134.3997422208627,,143.73692734114113,136.35833024855387,,96.30923747662663,93.00227227217204,,192.38160428428426,173.75543266936944,,270.905,0.9679561091541018
1,5,az2b,az4b,2,4,14,all-legs,3,0,146.9527161356124,143.8806691871381,,149.4157286793463,146.1761085429029,,153.15392208382528,148.9899120545806,,107.39289964524522,96.28507173528527,,193.3754460045545,193.6831870872872,,298.532,1.30801229847836
1,5,az2b,az4b,2,4,15,all-legs,3,0,152.21181860721396,149.24942528549394,,154.29537121106299,151.06253781403146,,155.70636797417887,154.22728805498693,,113.36921779949948,109.77331088638644,,196.7025672685686,188.2656300134135,,288.9665,1.255624835368394
1,6,az2b,az4c,2,4,0,all-legs,3,0,136.06441019573663,133.92096185631425,,137.59080799415355,135.453324329068,,142.18474718502495,137.52344281397137,,95.055504776977,89.83493690970977,,189.8396029962463,180.4547033592593,,266.0975,0.7714348014467873
1,6,az2b,az4c,2,4,1,all-legs,3,0,162.0411846176337,160.31582292934624,,163.73832797488524,161.80977364403304,,165.01603484770234,163.69206560767887,,123.22182023558551,111.28704552397406,,207.03483713138138,211.96766865985992,,300.38925,1.1753984715767274
1,6,az2b,az4c,2,4,2,all-legs,3,0,135.09152766933823,133.67013190766983,,136.74333977793296,135.10971334833542,,926.2333286449203,136.86982560726833,,93.74434869634639,80.46019870270271,,191.4806333133634,187.5625718101602,,284.8585,0.5687062311421869
1,6,az2b,az4c,2,4,3,all-legs,3,0,161.8757646561831,158.92254806935358,,163.6508383370141,160.63990806636681,,167.2974636479399,164.20855806151258,,121.96232515940937,104.91641860610608,,212.84905258833834,214.4886967106107,,314.00825,0.695861725242537
1,6,az2b,az4c,2,4,4,all-legs,3,0,147.051679685806,145.25188868200803,,148.81679063882402,147.1991619736066,,156.0246932714573,150.86091699066426,,106.41615057952953,104.07617568043031,,201.76992486056065,189.9797831882383,,310.84925,1.0749951369372468
1,6,az2b,az4c,2,4,5,all-legs,3,0,135.3311490910108,133.37423441799777,,136.98514623059947,135.06538085618513,,140.1147296560932,137.0774653861658,,95.3962791635135,90.99002659879886,,188.70254063258255,177.13859435010005,,261.817,0.9475189087649198
1,6,az2b,az4c,2,4,6,all-legs,3,0,135.98998228781352,134.40243151234247,,137.87359815026315,136.21006667588895,,139.56193168785424,139.2028617855446,,94.57592281206209,94.23806413933931,,190.8995581527028,175.2775154947947,,268.25175,0.9448813021831484
1,6,az2b,az4c,2,4,7,all-legs,3,0,146.67582173102022,144.85436558476982,,148.72284719904818,146.80718477704363,,150.21671068267094,151.54145713274534,,106.34705965200203,90.551130507958,,191.6243099864864,200.33683880565565,,272.8885,0.7249967445289371
1,6,az2b,az4c,2,4,8,all-legs,3,0,120.03996834751254,117.61577867440343,,121.04327455093943,119.11523373165615,,122.62821906707988,120.40483633918602,,67.86000223988981,74.13523126126128,,174.13560081021024,162.96899940325332,,245.608,0.9815412721351038
1,6,az2b,az4c,2,4,9,all-legs,3,0,169.90509395929575,167.10494058537117,,171.26195594671188,169.36422301897244,,172.53710881095725,171.3466917135241,,130.84871458698694,119.23070351976983,,225.42141354034038,218.661502317067,,294.65625,0.9607033833885055
1,6,az2b,az4c,2,4,10,all-legs,3,0,169.35872205504143,167.96038287919322,,171.15422401248156,170.06731844275703,,176.70984632275156,171.540884190129,,127.8216354283283,113.50433915510494,,225.409787426026,223.90295832577587,,323.46675,0.5301362616746417
1,6,az2b,az4c,2,4,11,all-legs,3,0,144.57643530416078,142.68896247502613,,147.1028793102737,144.08671560110773,,148.36934746887297,145.66152568766466,,105.34400038678683,92.44682454604603,,192.72211014794797,195.50992656001,,276.30600000000004,0.4936778582987813
1,6,az2b,az4c,2,4,12,all-legs,3,0,127.86781735393032,126.67184545632585,,129.34963912293105,128.86346606649693,,130.64456802847127,130.46378580880062,,78.70496362282283,83.0881504962463,,181.54486971061067,171.90943359829834,,277.12175,0.7497924179948825
1,6,az2b,az4c,2,4,13,all-legs,3,0,129.6828745844073,128.35519903159064,,131.95009431525747,130.0394629718491,,135.88271956670854,133.1193983705918,,85.77462449729728,83.71286200855847,,183.65159395545547,174.74505035890888,,264.913,0.6831020557438876
1,6,az2b,az4c,2,4,14,all-legs,3,0,143.37822626094308,142.72576716253533,,144.93969602974704,144.17168661531176,,146.51614551120386,146.0199399302911,,104.54723529249249,100.83285486391384,,187.50488089864865,185.52111770120112,,269.196,0.32426558900820623
1,6,az2b,az4c,2,4,15,all-legs,3,0,119.80228877054074,118.24179360661411,,121.25244558551238,119.93745841771035,,123.43408572112592,122.26871894263587,,67.57653763888887,80.44867884404417,,173.91413090910908,158.93316221411416,,268.24575000000004,0.5532218107460665
1,7,az2b,az4d,2,4,0,all-legs,3,0,111.96672094948286,107.89282303047774,,114.32357343116115,109.78774381594562,,127.98632129721145,111.94726061752871,,68.34289576206206,68.25609401076072,,165.9203413875876,148.59503795100085,,220.34125,1.0631982747416373
1,7,az2b,az4d,2,4,1,all-legs,3,0,106.08479151724215,103.68399995934853,,108.7412829745716,105.84310023361348,,114.97816737205059,109.73225474667159,,66.63599278448453,48.81876796096104,,162.57592756346338,160.1299255485487,,218.24975,1.0294641972710536
1,7,az2b,az4d,2,4,2,all-legs,3,0,107.21701936702848,104.29239185016357,,109.74622407445514,105.80163853839295,,115.10911327303602,107.51912150092325,,66.26687887297297,56.40136929349339,,149.67778964969972,152.58640978233237,,212.2705,2.252770977399308
1,7,az2b,az4d,2,4,3,all-legs,3,0,109.0428326316814,103.30341702546917,,113.84337631628965,105.28743399315213,,117.67829831899324,107.8410544172983,,62.82397237797792,48.33008403003,,162.6895794647148,160.06931145020027,,209.88725,3.6001743237911654
1,7,az2b,az4d,2,4,4,all-legs,3,0,112.99116501621978,110.54056160161622,,116.16152648920544,112.96152925710051,,144.96760898953997,120.59462856890597,,70.45031516396395,55.557780856106135,,168.90801401811814,167.51938607447448,,223.62525,0.8358785289191388
1,7,az2b,az4d,2,4,5,all-legs,3,0,106.39630247590114,101.78826538539596,,108.3171903966968,103.60588803030736,,113.6794305623307,118.49121279336465,,58.50949907792802,50.230906209809824,,161.08742202257253,155.9710854675174,,209.23475000000002,2.4814660460067017
1,7,az2b,az4d,2,4,6,all-legs,3,0,112.9318198431622,108.65099992271112,,115.3548154424253,111.4053048470859,,134.5539231035433,113.01235716872867,,66.0963727446447,54.19915560260264,,167.7888133842342,162.230856657107,,221.94475,1.8049709415595316
1,7,az2b,az4d,2,4,7,all-legs,3,0,112.60170581623538,108.30078471611813,,114.36066645630454,110.58633110113338,,128.7009625365099,113.5764932487875,,71.56300821746746,62.25421337632619,,162.88364147762763,156.22189366566568,,223.324,1.4823528489855704
1,7,az2b,az4d,2,4,8,all-legs,3,0,111.95845650136843,108.05182433280464,,114.38792379070973,110.11864551819637,,119.26353085985451,112.5880410958367,,69.75349219829835,54.31112596396409,,165.86404755615612,162.2971624211712,,213.183,0.5177667488155464
1,7,az2b,az4d,2,4,9,all-legs,3,0,105.38555271882919,101.58256127435318,,107.68097871019485,104.04795957038462,,113.95734943879788,116.58279876130717,,56.71760256181186,58.498678294494574,,160.97676964799803,144.15636876691684,,214.7535,0.9122842389361949
1,7,az2b,az4d,2,4,10,all-legs,3,0,107.20522789817606,102.35865319814806,,109.46590984370798,103.85732004074238,,124.77336398315924,109.10647349649842,,60.179566246546514,45.66914012652647,,157.2646073921923,158.178360037087,,209.75825,2.5906995842773455
1,7,az2b,az4d,2,4,11,all-legs,3,0,107.04650631002797,102.85071569334676,,109.9264923323448,105.17518309230805,,115.33801655608322,118.7478236088698,,65.37319074424425,61.1872528948948,,156.99326232957964,145.783023031882,,209.003,1.899891840043935
1,7,az2b,az4d,2,4,12,all-legs,3,0,104.76331288813853,101.18968255453917,,106.83906946677288,103.56553953927933,,113.6471237559266,124.57437249242524,,62.9515096918419,49.78054999644658,,155.8680719976977,154.20332167497475,,209.1215,0.8329387243508961
1,7,az2b,az4d,2,4,13,all-legs,3,0,111.703961479823,108.09235756085941,,113.36193361272062,110.21054359951096,,122.94088149864389,112.87251086912659,,71.80166486951958,65.09869055410411,,167.60380778023017,152.43808623383381,,214.78975,1.1667340476629988
1,7,az2b,az4d,2,4,14,all-legs,3,0,106.4043511141008,103.1526177259495,,109.14064900063134,105.55024617146306,,117.66613396458185,108.01836527989471,,67.05523608248251,47.89183282627619,,149.3623394694194,158.82837832942943,,215.24450000000002,1.2473325499889683
1,7,az2b,az4d,2,4,15,all-legs,3,0,107.34478645761428,102.48124878531945,,109.73260087814764,104.02944448015704,,114.18943637882403,116.00527398527126,,67.5070548823324,62.602023292992904,,159.21046653078082,141.72938628853848,,208.23575,3.1948028876666257
2,4,az2c,az4a,2,4,0,all-legs,3,0,156.81915019611,153.44527694398408,,162.0568751113927,156.19033984098553,,168.0949775357405,157.8763291438726,,113.2568825744245,114.16548923738743,,210.8313946750249,192.89216410720695,,320.84024999999997,0.2171592592155207
2,4,az2c,az4a,2,4,1,all-legs,3,0,154.25804718441924,152.98340759896894,,158.297478184451,156.93237693628797,,163.65262735002534,161.35243147584305,,114.62528952752746,97.36798210315325,,209.88719355855847,208.95544283968968,,314.429,0.1663217485025541
2,4,az2c,az4a,2,4,2,all-legs,3,0,147.6035527090939,144.15228204628033,,149.8851916191403,147.99290932358477,,153.01649810646205,154.38218842882546,,105.97126199034031,96.06736194984987,,188.8156668068068,192.28627510040045,,510.56575,0.6387557465534996
2,4,az2c,az4a,2,4,3,all-legs,3,0,158.24582393738194,155.4238040500034,,162.84118461451015,158.30133540340802,,167.52396201879287,162.21393373259545,,115.82888471951964,100.71741324989986,,210.74111658608598,210.19799887672673,,310.08925,0.9668252898868843
2,4,az2c,az4a,2,4,4,all-legs,3,0,166.65571445071058,162.9098759037047,,169.82725354469466,165.17524994918878,,173.92859880522886,168.16346890117126,,123.60245240365376,108.4071410070071,,219.62899845515517,218.12405185410393,,352.19775,0.560351574617215
2,4,az2c,az4a,2,4,5,all-legs,3,0,156.3695059846685,152.10272767020658,,159.96668117846102,154.80990327934245,,171.73421283970686,159.20517752759147,,108.80082263353363,98.51446769174177,,210.9023375014013,205.01159989964964,,352.2015,0.4096051926462678
2,4,az2c,az4a,2,4,6,all-legs,3,0,155.56758353447265,152.14585773023487,,162.22542415370955,155.87206520964162,,178.4894939010136,161.10722023128608,,110.59301171726733,99.47402202842838,,211.53294096386375,205.86521271581586,,485.2895,0.08008884416557294
