condition,family,variant,bytes,k,stride,train,ahead,rep,n,p10,median,p90
isolated,learning,within-page:trained,33554432,0,1,3,1,1,40,20.0006,20.0006,110.003
isolated,learning,within-page:hot,33554432,0,1,3,1,1,40,20.0006,20.0006,30.0009
isolated,learning,within-page:cold,33554432,0,1,4,1,0,40,120.003,140.004,190.005
isolated,learning,within-page:trained,33554432,0,1,4,1,0,40,20.0006,20.0006,30.0009
isolated,learning,within-page:hot,33554432,0,1,4,1,0,40,20.0006,20.0006,30.0009
isolated,learning,within-page:cold,33554432,0,1,4,1,1,40,130.004,140.004,190.005
isolated,learning,within-page:trained,33554432,0,1,4,1,1,40,20.0006,20.0006,30.0009
isolated,learning,within-page:hot,33554432,0,1,4,1,1,40,20.0006,20.0006,30.0009
isolated,learning,within-page:cold,33554432,0,1,6,1,0,40,120.003,120.003,140.004
isolated,learning,within-page:trained,33554432,0,1,6,1,0,40,20.0006,20.0006,60.0017
isolated,learning,within-page:hot,33554432,0,1,6,1,0,40,20.0006,20.0006,30.0009
isolated,learning,within-page:cold,33554432,0,1,6,1,1,40,120.003,130.004,140.004
isolated,learning,within-page:trained,33554432,0,1,6,1,1,40,20.0006,20.0006,50.0014
isolated,learning,within-page:hot,33554432,0,1,6,1,1,40,20.0006,20.0006,30.0009
isolated,learning,within-page:cold,33554432,0,1,8,1,0,40,120.003,120.003,140.004
isolated,learning,within-page:trained,33554432,0,1,8,1,0,40,20.0006,20.0006,30.0009
isolated,learning,within-page:hot,33554432,0,1,8,1,0,40,20.0006,20.0006,30.0009
isolated,learning,within-page:cold,33554432,0,1,8,1,1,40,120.003,130.004,150.004
isolated,learning,within-page:trained,33554432,0,1,8,1,1,40,20.0006,20.0006,30.0009
isolated,learning,within-page:hot,33554432,0,1,8,1,1,40,20.0006,20.0006,30.0009
isolated,learning,within-page:cold,33554432,0,1,12,1,0,40,120.003,140.004,210.006
isolated,learning,within-page:trained,33554432,0,1,12,1,0,40,20.0006,20.0006,30.0009
isolated,learning,within-page:hot,33554432,0,1,12,1,0,40,20.0006,20.0006,30.0009
isolated,learning,within-page:cold,33554432,0,1,12,1,1,40,120.003,150.004,190.005
isolated,learning,within-page:trained,33554432,0,1,12,1,1,40,20.0006,20.0006,30.0009
isolated,learning,within-page:hot,33554432,0,1,12,1,1,40,20.0006,20.0006,30.0009
isolated,learning,within-page:cold,33554432,0,1,16,1,0,40,110.003,130.004,140.004
isolated,learning,within-page:trained,33554432,0,1,16,1,0,40,20.0006,20.0006,30.0009
isolated,learning,within-page:hot,33554432,0,1,16,1,0,40,20.0006,20.0006,30.0009
isolated,learning,within-page:cold,33554432,0,1,16,1,1,40,120.003,130.004,140.004
isolated,learning,within-page:trained,33554432,0,1,16,1,1,40,20.0006,20.0006,30.0009
isolated,learning,within-page:hot,33554432,0,1,16,1,1,40,20.0006,20.0006,30.0009
isolated,learning,within-page:cold,33554432,0,2,1,1,0,40,120.003,140.004,150.004
isolated,learning,within-page:trained,33554432,0,2,1,1,0,40,20.0006,120.003,130.004
isolated,learning,within-page:hot,33554432,0,2,1,1,0,40,20.0006,20.0006,30.0009
isolated,learning,within-page:cold,33554432,0,2,1,1,1,40,130.004,140.004,170.005
isolated,learning,within-page:trained,33554432,0,2,1,1,1,40,20.0006,20.0006,130.004
isolated,learning,within-page:hot,33554432,0,2,1,1,1,40,20.0006,20.0006,30.0009
isolated,learning,within-page:cold,33554432,0,2,2,1,0,40,140.004,140.004,160.005
isolated,learning,within-page:trained,33554432,0,2,2,1,0,40,20.0006,120.003,200.006
isolated,learning,within-page:hot,33554432,0,2,2,1,0,40,20.0006,20.0006,30.0009
isolated,learning,within-page:cold,33554432,0,2,2,1,1,40,130.004,140.004,200.006
isolated,learning,within-page:trained,33554432,0,2,2,1,1,40,20.0006,100.003,210.006
isolated,learning,within-page:hot,33554432,0,2,2,1,1,40,20.0006,20.0006,30.0009
