name,repetition_index,threads,iterations,real_time,cpu_time,time_unit,drain_ns_per_update,flush_ns_per_update,read_ns_per_update,reset_ns_per_update,updates,write_ns_per_update
small/t1/exact_top_span/manual_time,2,1,191,283685.7225130889,290448.0837696328,ns,9.23781086387435,9.78958145860602,2.7149236389479694,0.5517705947316758,8192.0,22.125099701407077
small/t1/exact_top_span/manual_time,3,1,191,286480.7068062828,293392.6649214657,ns,9.29126935229876,9.8356697122464,2.7279346725703535,0.5444003599476445,8192.0,22.407185020247056
small/t1/exact_top_span/manual_time,4,1,191,286637.49214659695,293322.8534031427,ns,9.445706831847186,10.026785805587368,2.7127806978075917,0.5810789737401838,8192.0,22.250361737156403
small/t1/read_flush_span/manual_time,0,1,197,284817.96446700505,291641.9187817254,ns,9.38096409521732,9.928626045962885,0.08215703819003829,0.5476619507455581,8192.0,24.75703484394829
small/t1/read_flush_span/manual_time,1,1,197,288239.4111675127,294262.06091370666,ns,9.499266958478746,10.079589843749998,0.08327549968274126,0.5803228852712561,8192.0,25.022609652601503
small/t1/read_flush_span/manual_time,2,1,197,283071.8883248729,289592.0050761438,ns,9.419504233423224,9.980373944122777,0.08893844681947974,0.560869710699556,8192.0,24.4853614768401
small/t1/read_flush_span/manual_time,3,1,197,281207.48223350267,287783.4162436532,ns,9.349776059842956,9.93936823346288,0.08308217005076157,0.5895921736199243,8192.0,24.304634830068206
small/t1/read_flush_span/manual_time,4,1,197,282000.2690355331,288543.9898477143,ns,9.387005646216688,9.948285562737954,0.079394035532995,0.561279916521257,8192.0,24.39618136798065
small/t4/eager_atomic/manual_time,0,1,42,1306165.880952381,154945.2857142845,ns,0.0,0.0,0.33171444847470244,0.0,8192.0,159.11236281622027
small/t4/eager_atomic/manual_time,1,1,42,1336405.880952381,156075.45238094908,ns,0.0,0.0,0.35361444382440477,0.0,8192.0,162.7818690708706
small/t4/eager_atomic/manual_time,2,1,42,1304249.7142857139,152996.214285714,ns,0.0,0.0,0.32042585100446436,0.0,8192.0,158.88974434988836
small/t4/eager_atomic/manual_time,3,1,42,1346790.1666666667,155141.66666666252,ns,0.0,0.0,0.3159557524181547,0.0,8192.0,164.08714076450894
small/t4/eager_atomic/manual_time,4,1,42,1349863.5714285716,151553.64285714852,ns,0.0,0.0,0.3196876162574405,0.0,8192.0,164.45858038039438
small/t4/eager_striped/manual_time,0,1,48,1061806.9166666667,152159.70833333072,ns,0.0,0.0,0.3406600952148438,0.0,8192.0,129.27444203694662
small/t4/eager_striped/manual_time,1,1,48,1103693.0624999998,149077.06250000265,ns,0.0,0.0,0.33337148030598956,0.0,8192.0,134.39478556315103
small/t4/eager_striped/manual_time,2,1,48,1130261.1875,150888.08333332816,ns,0.0,0.0,0.33256530761718756,0.0,8192.0,137.63877105712888
small/t4/eager_striped/manual_time,3,1,48,1105678.5208333333,150637.6041666609,ns,0.0,0.0,0.351409912109375,0.0,8192.0,134.6191126505534
small/t4/eager_striped/manual_time,4,1,48,1123247.7708333333,154683.0833333383,ns,0.0,0.0,0.3318761189778646,0.0,8192.0,136.7833302815756
small/t4/scatter_record/manual_time,0,1,17,3262828.823529412,335350.70588236133,ns,15.492079790900739,16.49257525275735,3.639138614430147,1.0004954618566178,8192.0,378.1628202550551
small/t4/scatter_record/manual_time,1,1,17,3680339.5294117643,409076.23529411596,ns,18.585183536305145,19.699678308823533,4.666834214154411,1.1144947725183822,8192.0,424.8936839384191
small/t4/scatter_record/manual_time,2,1,17,3508479.117647059,368627.3529411539,ns,17.683995863970587,18.671314912683822,3.7633487477022065,0.9873190487132351,8192.0,405.8464786305147
small/t4/scatter_record/manual_time,3,1,17,3320714.6470588236,327318.8823529338,ns,15.814905503216908,17.316571403952207,3.5858513327205883,1.5016659007352944,8192.0,384.45825195312494
