dataset,id,group,status,reason,branches,rows,bytes,hits,like_pass,literal_pass,rich_pass,survivor_bytes,bounded_bytes,bounded_rows,intervals,bounds_re2_calls,false_negatives,exact_mismatches,bounds_mismatches
uap,device_parsers:352,device_parsers,fallback,character-class;unbounded-repeat;branch-budget,1,18213,1919759,6,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:353,device_parsers,signature,case-fold;branch-budget;character-class;unbounded-repeat,2,18213,1919759,3,3501,14259,3296,516464,284215,3501,3501,3501,0,0,0
uap,device_parsers:354,device_parsers,exact,,6,18213,1919759,1,1,18213,1,0,0,0,0,0,0,0,0
uap,device_parsers:355,device_parsers,signature,character-class,2,18213,1919759,1,1,1,1,117,70,1,1,1,0,0,0
uap,device_parsers:356,device_parsers,signature,character-class,2,18213,1919759,1,1,1,1,143,143,0,1,1,0,0,0
uap,device_parsers:357,device_parsers,fallback,character-class;branch-budget,1,18213,1919759,6,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:358,device_parsers,signature,character-class,1,18213,1919759,2,3,3,2,452,309,3,3,3,0,0,0
uap,device_parsers:359,device_parsers,signature,branch-budget;character-class;optional-repeat,1,18213,1919759,40,8402,8402,8402,1212147,494460,8398,8402,8402,0,0,0
uap,device_parsers:360,device_parsers,signature,case-fold;branch-budget,1,18213,1919759,4,8402,8402,8402,1212147,252016,8398,8417,8417,0,0,0
uap,device_parsers:361,device_parsers,signature,character-class;optional-repeat,6,18213,1919759,81,81,8402,81,12972,9531,81,81,81,0,0,0
uap,device_parsers:362,device_parsers,signature,unbounded-repeat;character-class;branch-budget,1,18213,1919759,11,8402,8402,8402,1212147,494460,8398,8402,8402,0,0,0
uap,device_parsers:363,device_parsers,signature,branch-budget;character-class;unbounded-repeat,3,18213,1919759,202,304,8504,304,48965,39496,304,304,304,0,0,0
uap,device_parsers:364,device_parsers,signature,character-class;optional-repeat,6,18213,1919759,43,54,8504,54,9127,6078,38,54,54,0,0,0
uap,device_parsers:365,device_parsers,signature,character-class;assertion;branch-budget,6,18213,1919759,500,16015,18213,16015,1885820,1885820,0,16015,16015,0,0,0
uap,device_parsers:366,device_parsers,signature,character-class;optional-repeat,1,18213,1919759,72,72,161,72,11600,8865,72,72,72,0,0,0
uap,device_parsers:367,device_parsers,signature,character-class;unbounded-repeat;branch-budget,3,18213,1919759,474,8504,8504,8504,1225762,492336,8504,8504,8504,0,0,0
uap,device_parsers:368,device_parsers,signature,character-class;unbounded-repeat;branch-budget,1,18213,1919759,27,13775,13775,13775,1738922,1302672,11400,13775,13775,0,0,0
uap,device_parsers:369,device_parsers,signature,character-class;unbounded-repeat,3,18213,1919759,129,129,8504,129,18417,7305,129,129,129,0,0,0
uap,device_parsers:370,device_parsers,signature,character-class;unbounded-repeat;branch-budget,1,18213,1919759,15,8504,8504,8504,1225762,492336,8504,8504,8504,0,0,0
uap,device_parsers:371,device_parsers,signature,character-class;branch-budget,3,18213,1919759,9,12068,12268,2219,1613046,392238,12068,22899,22899,0,0,0
uap,device_parsers:372,device_parsers,signature,character-class;unbounded-repeat;branch-budget,2,18213,1919759,57,9520,18213,9520,1372947,737149,9515,9520,9520,0,0,0
uap,device_parsers:373,device_parsers,fallback,character-class;unbounded-repeat;branch-budget,1,18213,1919759,2,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:374,device_parsers,fallback,character-class;branch-budget,1,18213,1919759,6,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:375,device_parsers,exact,,6,18213,1919759,1,1,18213,1,0,0,0,0,0,0,0,0
uap,device_parsers:376,device_parsers,fallback,character-class;branch-budget,1,18213,1919759,15,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:377,device_parsers,signature,character-class;optional-repeat,6,18213,1919759,4,4,18213,4,578,332,4,4,4,0,0,0
uap,device_parsers:378,device_parsers,fallback,character-class;unbounded-repeat;branch-budget,1,18213,1919759,7,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:379,device_parsers,signature,character-class;unbounded-repeat,6,18213,1919759,2,2,18213,2,266,266,0,2,2,0,0,0
uap,device_parsers:380,device_parsers,fallback,character-class;unbounded-repeat;branch-budget,1,18213,1919759,11,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:381,device_parsers,signature,character-class;unbounded-repeat;branch-budget,2,18213,1919759,1,9520,18213,9520,1372947,737149,9515,9520,9520,0,0,0
uap,device_parsers:382,device_parsers,signature,branch-budget,1,18213,1919759,5,8504,8504,8504,1225762,144835,8504,8522,8522,0,0,0
uap,device_parsers:383,device_parsers,signature,branch-budget,1,18213,1919759,4,8504,8504,8504,1225762,136350,8504,8522,8522,0,0,0
uap,device_parsers:384,device_parsers,signature,character-class,3,18213,1919759,3,3,19,3,408,42,3,3,3,0,0,0
uap,device_parsers:385,device_parsers,exact,,1,18213,1919759,1,1,1,1,0,0,0,0,0,0,0,0
uap,device_parsers:386,device_parsers,exact,,6,18213,1919759,2,2,18213,2,0,0,0,0,0,0,0,0
uap,device_parsers:387,device_parsers,exact,,3,18213,1919759,1,1,18213,1,0,0,0,0,0,0,0,0
uap,device_parsers:388,device_parsers,signature,character-class;optional-repeat,3,18213,1919759,3,3,10,3,446,169,3,3,3,0,0,0
uap,device_parsers:389,device_parsers,signature,character-class;optional-repeat,6,18213,1919759,27,56,18213,27,7859,4075,56,56,56,0,0,0
uap,device_parsers:390,device_parsers,signature,branch-budget;character-class;unbounded-repeat,1,18213,1919759,126,8504,8504,8504,1225762,492336,8504,8504,8504,0,0,0
uap,device_parsers:391,device_parsers,signature,character-class;branch-budget,1,18213,1919759,209,8504,8504,8504,1225762,492336,8504,8504,8504,0,0,0
uap,device_parsers:392,device_parsers,fallback,case-fold;character-class;branch-budget;optional-repeat,3,18213,1919759,23,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:393,device_parsers,signature,character-class;unbounded-repeat,2,18213,1919759,2,2,2,2,277,211,2,2,2,0,0,0
uap,device_parsers:394,device_parsers,signature,character-class;unbounded-repeat,2,18213,1919759,12,12,12,12,1995,1534,5,16,16,0,0,0
uap,device_parsers:395,device_parsers,signature,character-class,6,18213,1919759,189,209,18213,189,31718,31718,0,209,209,0,0,0
uap,device_parsers:396,device_parsers,signature,character-class;unbounded-repeat,6,18213,1919759,45,45,18213,45,6607,6607,0,45,45,0,0,0
uap,device_parsers:397,device_parsers,signature,character-class;branch-budget,6,18213,1919759,44,9411,12268,1658,1362322,301297,9411,11195,11154,0,0,0
uap,device_parsers:398,device_parsers,fallback,character-class;branch-budget,1,18213,1919759,12,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:399,device_parsers,exact,,6,18213,1919759,1,1,18213,1,0,0,0,0,0,0,0,0
uap,device_parsers:400,device_parsers,exact,,1,18213,1919759,7,7,7,7,0,0,0,0,0,0,0,0
uap,device_parsers:401,device_parsers,signature,character-class,3,18213,1919759,11,11,18213,11,761,603,11,11,11,0,0,0
uap,device_parsers:402,device_parsers,signature,branch-budget;case-fold;character-class,2,18213,1919759,38,9520,18213,5768,1372947,737149,9515,9520,9520,0,0,0
uap,device_parsers:403,device_parsers,signature,character-class;unbounded-repeat;branch-budget,3,18213,1919759,5,15713,18213,15713,1857180,1716819,15615,15713,15713,0,0,0
uap,device_parsers:404,device_parsers,signature,assertion;character-class,2,18213,1919759,51,52,18213,52,5267,5267,0,52,52,0,0,0
uap,device_parsers:405,device_parsers,signature,branch-budget;character-class;unbounded-repeat,2,18213,1919759,2,9520,18213,9520,1372947,737149,9515,9520,9520,0,0,0
uap,device_parsers:406,device_parsers,fallback,branch-budget,1,18213,1919759,2,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:407,device_parsers,fallback,character-class;unbounded-repeat;branch-budget,1,18213,1919759,26,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:408,device_parsers,signature,case-fold;branch-budget;character-class,1,18213,1919759,6,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:409,device_parsers,exact,,6,18213,1919759,1,1,18213,1,0,0,0,0,0,0,0,0
uap,device_parsers:410,device_parsers,signature,branch-budget,2,18213,1919759,2,9520,18213,9520,1372947,337065,9520,11084,11084,0,0,0
uap,device_parsers:411,device_parsers,fallback,character-class;unbounded-repeat;branch-budget,1,18213,1919759,26,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:412,device_parsers,signature,character-class;unbounded-repeat,6,18213,1919759,2,2,18213,2,268,268,0,2,2,0,0,0
uap,device_parsers:413,device_parsers,signature,character-class;optional-repeat,3,18213,1919759,1,1,1,1,143,143,0,1,1,0,0,0
uap,device_parsers:414,device_parsers,signature,branch-budget;character-class;unbounded-repeat,8,18213,1919759,27,28,18213,28,3744,2053,28,28,28,0,0,0
uap,device_parsers:415,device_parsers,signature,branch-budget,2,18213,1919759,6,9520,18213,9520,1372947,291960,9520,11407,11407,0,0,0
uap,device_parsers:416,device_parsers,signature,branch-budget,1,18213,1919759,1,8504,8504,8504,1225762,221174,8504,8520,8520,0,0,0
uap,device_parsers:417,device_parsers,exact,,6,18213,1919759,1,1,18213,1,0,0,0,0,0,0,0,0
uap,device_parsers:418,device_parsers,exact,,3,18213,1919759,3,3,18213,3,0,0,0,0,0,0,0,0
uap,device_parsers:419,device_parsers,exact,,3,18213,1919759,4,4,18213,4,0,0,0,0,0,0,0,0
uap,device_parsers:420,device_parsers,exact,,3,18213,1919759,1,1,18213,1,0,0,0,0,0,0,0,0
uap,device_parsers:421,device_parsers,exact,,3,18213,1919759,1,1,18213,1,0,0,0,0,0,0,0,0
uap,device_parsers:422,device_parsers,fallback,assertion;branch-budget;character-class,1,18213,1919759,7,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:423,device_parsers,signature,assertion;character-class;optional-repeat,1,18213,1919759,1,1,4,1,171,171,0,1,1,0,0,0
uap,device_parsers:424,device_parsers,signature,assertion;character-class;optional-repeat,3,18213,1919759,22,22,25,22,3193,3193,0,22,22,0,0,0
uap,device_parsers:425,device_parsers,signature,character-class,2,18213,1919759,3,3,4,3,421,103,3,4,3,0,0,0
uap,device_parsers:426,device_parsers,signature,case-fold;branch-budget;character-class;unbounded-repeat,4,18213,1919759,12,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:427,device_parsers,signature,assertion,3,18213,1919759,1,1,18213,1,175,175,0,1,1,0,0,0
uap,device_parsers:428,device_parsers,fallback,case-fold;branch-budget,1,18213,1919759,1,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:429,device_parsers,signature,character-class;branch-budget;unbounded-repeat,2,18213,1919759,21,9520,18213,9520,1372947,737149,9515,9520,9520,0,0,0
uap,device_parsers:430,device_parsers,signature,character-class;unbounded-repeat;branch-budget,2,18213,1919759,12,9520,18213,9520,1372947,737149,9515,9520,9520,0,0,0
uap,device_parsers:431,device_parsers,signature,character-class;unbounded-repeat,6,18213,1919759,0,0,18213,0,0,0,0,0,0,0,0,0
uap,device_parsers:432,device_parsers,fallback,case-fold;branch-budget,1,18213,1919759,1,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:433,device_parsers,signature,case-fold;branch-budget;character-class;unbounded-repeat,4,18213,1919759,14,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:434,device_parsers,signature,branch-budget,2,18213,1919759,3,9520,18213,9520,1372947,276257,9520,15703,15701,0,0,0
uap,device_parsers:435,device_parsers,signature,branch-budget,2,18213,1919759,5,9520,18213,9520,1372947,303367,9520,11306,11306,0,0,0
uap,device_parsers:436,device_parsers,exact,,1,18213,1919759,1,1,1,1,0,0,0,0,0,0,0,0
uap,device_parsers:437,device_parsers,exact,,2,18213,1919759,1,1,18213,1,0,0,0,0,0,0,0,0
uap,device_parsers:438,device_parsers,exact,,1,18213,1919759,1,1,1,1,0,0,0,0,0,0,0,0
uap,device_parsers:439,device_parsers,signature,case-fold;character-class;unbounded-repeat,8,18213,1919759,22,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:440,device_parsers,signature,character-class;unbounded-repeat,2,18213,1919759,1,1,1,1,146,146,0,1,1,0,0,0
uap,device_parsers:441,device_parsers,signature,branch-budget;character-class;unbounded-repeat,6,18213,1919759,12,12309,18213,12309,1634186,727017,12261,12309,12309,0,0,0
uap,device_parsers:442,device_parsers,signature,character-class,2,18213,1919759,2,2,3,2,262,131,2,2,2,0,0,0
uap,device_parsers:443,device_parsers,signature,character-class;unbounded-repeat;branch-budget,2,18213,1919759,22,9520,18213,9520,1372947,737149,9515,9520,9520,0,0,0
uap,device_parsers:444,device_parsers,signature,character-class;unbounded-repeat,6,18213,1919759,3,3,18213,3,453,453,0,3,3,0,0,0
uap,device_parsers:445,device_parsers,signature,character-class;optional-repeat,6,18213,1919759,2,2,18213,2,277,277,0,2,2,0,0,0
uap,device_parsers:446,device_parsers,fallback,case-fold;character-class;unbounded-repeat;branch-budget,1,18213,1919759,35,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:447,device_parsers,signature,character-class;optional-repeat,2,18213,1919759,23,23,25,23,3393,3281,2,23,23,0,0,0
uap,device_parsers:448,device_parsers,fallback,case-fold;branch-budget;character-class;unbounded-repeat,1,18213,1919759,11,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:449,device_parsers,fallback,case-fold;branch-budget;character-class;unbounded-repeat,4,18213,1919759,24,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:450,device_parsers,signature,character-class;unbounded-repeat,6,18213,1919759,6,6,18213,6,855,855,0,6,6,0,0,0
uap,device_parsers:451,device_parsers,exact,,2,18213,1919759,3,3,18213,3,0,0,0,0,0,0,0,0
uap,device_parsers:452,device_parsers,signature,character-class;unbounded-repeat,6,18213,1919759,16,16,18213,16,2241,2241,0,16,16,0,0,0
uap,device_parsers:453,device_parsers,fallback,character-class;unbounded-repeat;branch-budget,1,18213,1919759,24,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:454,device_parsers,signature,branch-budget;character-class,4,18213,1919759,40,192,18213,128,27395,8559,192,193,193,0,0,0
uap,device_parsers:455,device_parsers,signature,character-class;branch-budget,3,18213,1919759,70,12459,15207,79,1647634,1624698,786,12461,12461,0,0,0
uap,device_parsers:456,device_parsers,signature,branch-budget;character-class,2,18213,1919759,34,8415,18213,8415,1212916,495124,8411,8415,8415,0,0,0
uap,device_parsers:457,device_parsers,fallback,branch-budget;character-class,1,18213,1919759,36,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:458,device_parsers,exact,,6,18213,1919759,1,1,18213,1,0,0,0,0,0,0,0,0
uap,device_parsers:459,device_parsers,signature,character-class,6,18213,1919759,2,2,18213,2,374,374,0,2,2,0,0,0
uap,device_parsers:460,device_parsers,fallback,case-fold;character-class;optional-repeat;branch-budget,1,18213,1919759,0,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:461,device_parsers,fallback,case-fold;character-class;unbounded-repeat;branch-budget,1,18213,1919759,12,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:462,device_parsers,fallback,case-fold;character-class;branch-budget,4,18213,1919759,11,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:463,device_parsers,signature,character-class;optional-repeat;branch-budget,2,18213,1919759,19,9520,18213,9520,1372947,737149,9515,9520,9520,0,0,0
uap,device_parsers:464,device_parsers,signature,character-class;unbounded-repeat;branch-budget,6,18213,1919759,44,9411,12268,9411,1362322,732090,9406,9411,9411,0,0,0
uap,device_parsers:465,device_parsers,signature,character-class,6,18213,1919759,3,3,18213,3,440,440,0,3,3,0,0,0
uap,device_parsers:466,device_parsers,signature,character-class,6,18213,1919759,1,1,18213,1,162,162,0,1,1,0,0,0
uap,device_parsers:467,device_parsers,signature,character-class;optional-repeat;assertion;branch-budget,6,18213,1919759,54,9411,12268,9411,1362322,1362322,0,9411,9411,0,0,0
uap,device_parsers:468,device_parsers,signature,character-class;optional-repeat,6,18213,1919759,4,4,4,4,604,320,4,4,4,0,0,0
uap,device_parsers:469,device_parsers,signature,character-class;optional-repeat,6,18213,1919759,4,6,18213,4,875,875,0,6,6,0,0,0
uap,device_parsers:470,device_parsers,signature,branch-budget;character-class,2,18213,1919759,13,9520,18213,9520,1372947,737149,9515,9520,9520,0,0,0
uap,device_parsers:471,device_parsers,signature,branch-budget;character-class,2,18213,1919759,3,9520,18213,9520,1372947,737149,9515,9520,9520,0,0,0
uap,device_parsers:472,device_parsers,signature,branch-budget,2,18213,1919759,4,9520,18213,9520,1372947,467150,9520,9661,9661,0,0,0
uap,device_parsers:473,device_parsers,signature,branch-budget;character-class;unbounded-repeat,2,18213,1919759,185,9520,18213,9520,1372947,737149,9515,9520,9520,0,0,0
uap,device_parsers:474,device_parsers,signature,character-class;optional-repeat,6,18213,1919759,4,4,18213,4,606,458,2,4,4,0,0,0
uap,device_parsers:475,device_parsers,fallback,case-fold;branch-budget,1,18213,1919759,8,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:476,device_parsers,exact,,3,18213,1919759,0,0,18213,0,0,0,0,0,0,0,0,0
uap,device_parsers:477,device_parsers,signature,branch-budget,4,18213,1919759,3,9411,12268,4129,1362322,323631,9411,11101,11101,0,0,0
uap,device_parsers:478,device_parsers,signature,assertion,4,18213,1919759,10,10,18213,10,1342,1342,0,10,10,0,0,0
uap,device_parsers:479,device_parsers,signature,assertion,4,18213,1919759,1,1,18213,1,141,141,0,1,1,0,0,0
uap,device_parsers:480,device_parsers,signature,assertion,2,18213,1919759,11,11,18213,11,1472,1472,0,11,11,0,0,0
uap,device_parsers:481,device_parsers,signature,assertion,2,18213,1919759,1,1,18213,1,128,128,0,1,1,0,0,0
uap,device_parsers:482,device_parsers,signature,assertion,2,18213,1919759,1,1,18213,1,128,128,0,1,1,0,0,0
uap,device_parsers:483,device_parsers,signature,assertion,2,18213,1919759,2,2,18213,2,268,268,0,2,2,0,0,0
uap,device_parsers:484,device_parsers,signature,assertion,2,18213,1919759,2,2,18213,2,262,262,0,2,2,0,0,0
uap,device_parsers:485,device_parsers,signature,assertion,2,18213,1919759,2,2,18213,2,262,262,0,2,2,0,0,0
uap,device_parsers:486,device_parsers,signature,assertion,2,18213,1919759,2,2,18213,2,260,260,0,2,2,0,0,0
uap,device_parsers:487,device_parsers,signature,assertion,2,18213,1919759,2,2,18213,2,260,260,0,2,2,0,0,0
uap,device_parsers:488,device_parsers,signature,character-class;unbounded-repeat;assertion,2,18213,1919759,6,6,8504,6,838,838,0,6,6,0,0,0
uap,device_parsers:489,device_parsers,signature,assertion,2,18213,1919759,0,0,18213,0,0,0,0,0,0,0,0,0
uap,device_parsers:490,device_parsers,signature,character-class;assertion,4,18213,1919759,0,0,8504,0,0,0,0,0,0,0,0,0
uap,device_parsers:491,device_parsers,signature,character-class,1,18213,1919759,13,13,13,13,1303,422,13,13,13,0,0,0
uap,device_parsers:492,device_parsers,signature,character-class,2,18213,1919759,36,36,15970,36,4294,1572,36,36,36,0,0,0
uap,device_parsers:493,device_parsers,signature,character-class;unbounded-repeat,1,18213,1919759,68,68,68,68,9659,9121,12,68,68,0,0,0
uap,device_parsers:494,device_parsers,signature,character-class,6,18213,1919759,19,19,18213,19,2685,272,19,19,19,0,0,0
uap,device_parsers:495,device_parsers,exact,,6,18213,1919759,2,2,18213,2,0,0,0,0,0,0,0,0
uap,device_parsers:496,device_parsers,signature,character-class;unbounded-repeat;branch-budget,1,18213,1919759,51,8402,8402,8402,1212147,494460,8398,8402,8402,0,0,0
uap,device_parsers:497,device_parsers,signature,assertion;character-class,3,18213,1919759,34,37,37,34,4858,4858,0,37,37,0,0,0
uap,device_parsers:498,device_parsers,signature,character-class;unbounded-repeat;optional-repeat;branch-budget,3,18213,1919759,1,3,168,3,272,272,0,3,3,0,0,0
uap,device_parsers:499,device_parsers,signature,character-class;unbounded-repeat;optional-repeat;branch-budget,1,18213,1919759,2,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:500,device_parsers,signature,character-class;unbounded-repeat;optional-repeat;branch-budget,6,18213,1919759,2,5,12268,5,529,529,0,5,5,0,0,0
uap,device_parsers:501,device_parsers,signature,character-class;unbounded-repeat;optional-repeat;branch-budget,6,18213,1919759,94,12249,18213,12243,1628778,1628778,0,12249,12249,0,0,0
uap,device_parsers:502,device_parsers,signature,character-class;unbounded-repeat;optional-repeat;branch-budget,6,18213,1919759,6,31,283,31,4511,4511,0,31,31,0,0,0
uap,device_parsers:503,device_parsers,signature,character-class;unbounded-repeat;optional-repeat;branch-budget,1,18213,1919759,15,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:504,device_parsers,signature,character-class;unbounded-repeat;optional-repeat;branch-budget;case-fold,8,18213,1919759,48,18213,18213,16321,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:505,device_parsers,signature,character-class;unbounded-repeat;optional-repeat;branch-budget,6,18213,1919759,17,19,18213,19,2297,2297,0,19,19,0,0,0
uap,device_parsers:506,device_parsers,signature,character-class;unbounded-repeat;optional-repeat;branch-budget;case-fold,6,18213,1919759,94,344,12268,344,42221,42221,0,344,344,0,0,0
uap,device_parsers:507,device_parsers,signature,character-class;unbounded-repeat;optional-repeat;branch-budget,6,18213,1919759,6,23,12268,23,2383,2383,0,23,23,0,0,0
uap,device_parsers:508,device_parsers,signature,character-class;unbounded-repeat;optional-repeat;branch-budget,2,18213,1919759,41,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:509,device_parsers,signature,character-class;unbounded-repeat;optional-repeat;branch-budget,1,18213,1919759,2,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:510,device_parsers,signature,character-class;unbounded-repeat;optional-repeat;branch-budget,1,18213,1919759,294,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:511,device_parsers,signature,character-class;unbounded-repeat;optional-repeat,2,18213,1919759,59,59,1483,59,10044,10044,0,59,59,0,0,0
uap,device_parsers:512,device_parsers,signature,branch-budget;character-class;unbounded-repeat,4,18213,1919759,1,70,76,70,6677,5198,70,70,70,0,0,0
uap,device_parsers:513,device_parsers,signature,character-class;unbounded-repeat,2,18213,1919759,1,1,76,1,62,50,1,1,1,0,0,0
uap,device_parsers:514,device_parsers,signature,character-class;unbounded-repeat,1,18213,1919759,1,1,2,1,77,65,1,1,1,0,0,0
uap,device_parsers:515,device_parsers,signature,character-class;unbounded-repeat;optional-repeat,1,18213,1919759,1,1,1,1,110,98,1,1,1,0,0,0
uap,device_parsers:516,device_parsers,signature,character-class;unbounded-repeat,1,18213,1919759,1,1,1,1,80,68,1,1,1,0,0,0
uap,device_parsers:517,device_parsers,signature,character-class,1,18213,1919759,61,72,72,61,7509,5775,48,72,72,0,0,0
uap,device_parsers:518,device_parsers,fallback,character-class;unbounded-repeat;branch-budget,1,18213,1919759,932,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:519,device_parsers,signature,character-class,1,18213,1919759,58,58,58,58,6016,1006,57,58,58,0,0,0
uap,device_parsers:520,device_parsers,signature,character-class;unbounded-repeat,4,18213,1919759,9,9,10,9,885,796,9,9,9,0,0,0
uap,device_parsers:521,device_parsers,signature,character-class;unbounded-repeat,2,18213,1919759,27,27,12268,27,3106,2805,27,27,27,0,0,0
uap,device_parsers:522,device_parsers,signature,character-class,1,18213,1919759,6,6,6,6,621,543,6,6,6,0,0,0
uap,device_parsers:523,device_parsers,signature,case-fold;character-class;unbounded-repeat,1,18213,1919759,4,4,4,4,482,156,4,4,4,0,0,0
uap,device_parsers:524,device_parsers,signature,case-fold;character-class,1,18213,1919759,33,33,116,33,4089,3660,33,33,33,0,0,0
uap,device_parsers:525,device_parsers,signature,case-fold;character-class,1,18213,1919759,76,112,116,76,9984,8662,52,112,112,0,0,0
uap,device_parsers:526,device_parsers,signature,case-fold,1,18213,1919759,36,36,116,36,4356,966,36,69,36,0,0,0
uap,device_parsers:527,device_parsers,signature,character-class,2,18213,1919759,2,2,15970,2,202,15,2,2,2,0,0,0
uap,device_parsers:528,device_parsers,signature,character-class,1,18213,1919759,4,9,9,4,802,580,6,9,9,0,0,0
uap,device_parsers:529,device_parsers,signature,character-class,1,18213,1919759,3,3,3,3,302,142,2,3,3,0,0,0
uap,device_parsers:530,device_parsers,signature,character-class;optional-repeat,2,18213,1919759,1,1,4,1,125,125,0,1,1,0,0,0
uap,device_parsers:531,device_parsers,signature,case-fold;character-class,1,18213,1919759,6,6,211,6,768,72,6,6,6,0,0,0
uap,device_parsers:532,device_parsers,signature,character-class;unbounded-repeat,1,18213,1919759,10,10,10,10,1119,679,7,10,10,0,0,0
uap,device_parsers:533,device_parsers,signature,character-class,1,18213,1919759,4,4,4,4,301,247,4,4,4,0,0,0
uap,device_parsers:534,device_parsers,signature,character-class,2,18213,1919759,3,3,18213,3,157,40,3,5,5,0,0,0
uap,device_parsers:535,device_parsers,exact,,1,18213,1919759,3,3,3,3,0,0,0,0,0,0,0,0
uap,device_parsers:536,device_parsers,signature,character-class,3,18213,1919759,71,176,9906,71,26392,23247,176,176,176,0,0,0
uap,device_parsers:537,device_parsers,exact,,2,18213,1919759,40,40,18213,40,0,0,0,0,0,0,0,0
uap,device_parsers:538,device_parsers,exact,,3,18213,1919759,11,11,18213,11,0,0,0,0,0,0,0,0
uap,device_parsers:539,device_parsers,exact,,2,18213,1919759,108,108,18213,108,0,0,0,0,0,0,0,0
uap,device_parsers:540,device_parsers,signature,character-class,1,18213,1919759,9,9,11,9,623,384,9,9,9,0,0,0
uap,device_parsers:541,device_parsers,exact,,2,18213,1919759,1,1,18213,1,0,0,0,0,0,0,0,0
uap,device_parsers:542,device_parsers,exact,,2,18213,1919759,1,1,18213,1,0,0,0,0,0,0,0,0
uap,device_parsers:543,device_parsers,exact,,1,18213,1919759,159,159,159,159,0,0,0,0,0,0,0,0
uap,device_parsers:544,device_parsers,signature,character-class;optional-repeat,8,18213,1919759,13,13,145,13,909,699,13,13,13,0,0,0
uap,device_parsers:545,device_parsers,signature,character-class;optional-repeat,1,18213,1919759,11,11,145,11,733,539,11,11,11,0,0,0
uap,device_parsers:546,device_parsers,signature,character-class;optional-repeat,1,18213,1919759,145,145,145,145,6768,4745,145,145,145,0,0,0
uap,device_parsers:547,device_parsers,signature,character-class,1,18213,1919759,3,3,3,3,126,126,0,3,3,0,0,0
uap,device_parsers:548,device_parsers,signature,character-class,1,18213,1919759,0,0,1,0,0,0,0,0,0,0,0,0
uap,device_parsers:549,device_parsers,signature,character-class,2,18213,1919759,139,139,18213,139,5618,5418,6,139,139,0,0,0
uap,device_parsers:550,device_parsers,signature,character-class,2,18213,1919759,33,33,18213,33,1527,1527,0,33,33,0,0,0
uap,device_parsers:551,device_parsers,fallback,character-class;branch-budget,1,18213,1919759,24,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:552,device_parsers,fallback,character-class;optional-repeat;branch-budget,1,18213,1919759,71,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:553,device_parsers,signature,character-class,1,18213,1919759,4,4,4,4,471,318,4,4,4,0,0,0
uap,device_parsers:554,device_parsers,signature,assertion;character-class,3,18213,1919759,32,32,18213,32,2268,2268,0,32,32,0,0,0
