case,unit,before_median,after_median,after_over_before,before_min,before_max,after_min,after_max,block0_before,block1_after,block2_after,block3_before,improvement_ranges_separated,loss_ranges_separated,both_edges_agree
runtime/series/neon/striped/k12/h0/u32/dense/mixed,ns/query,9.500397243848365,9.360694993739614,0.9852951148754111,9.49435018776816,9.503152198270902,9.350364940680402,9.371496766933364,9.501997175355719,9.36063629787082,9.360753689608405,9.498748060694812,True,False,True
runtime/series/neon/striped/k12/h0/u32/dense/o16-n16,ns/query,7.6996072391780155,6.967541001468804,0.9049216128864043,7.698870586630474,7.706900534448787,6.966622213375862,6.969588621487896,7.699609081655389,6.967667923850608,6.967414079087002,7.699605396700642,True,False,True
runtime/series/neon/striped/k12/h0/u32/dense/o17-n16,ns/query,10.784205043589324,10.94386535444902,1.0148050143904308,10.782063278119013,10.78614352703501,10.942360844569778,10.945937093506119,10.784682508381001,10.943502394700023,10.945812279034076,10.782783397526389,False,True,True
runtime/series/neon/striped/k12/h0/u32/dense/o17-n17,ns/query,11.657343887063924,11.737698645036152,1.006893058894951,11.65319277790608,11.661496376714965,11.72687549628247,11.742801562500059,11.657046689503822,11.742628124999932,11.731905149155407,11.657641084624027,False,True,True
runtime/series/neon/striped/k12/h0/u64/dense/mixed,ns/query,10.776516219847407,10.875545569982084,1.0091893658501894,10.739423254430676,10.82104122033617,10.842621752304709,10.882091250497353,10.805716463414692,10.879658069704158,10.875298807669393,10.775161275434861,False,True,True
runtime/series/neon/striped/k12/h0/u64/dense/o16-n16,ns/query,7.2373751309227945,7.185710618672038,0.9928614295492282,7.2340797271223805,7.239592297762485,7.184952378737467,7.189422934820635,7.236393329658228,7.186360812497258,7.185032750733232,7.238120235061134,True,False,True
runtime/series/neon/striped/k12/h0/u64/dense/o17-n16,ns/query,12.166375399749686,12.387832030570497,1.0182023506216458,12.161942370552026,12.173276328374481,12.386835156544786,12.390573279204737,12.162970224166159,12.389831159680659,12.386964235194302,12.166903909436368,False,True,True
runtime/series/neon/striped/k12/h0/u64/dense/o17-n17,ns/query,13.092805904934188,13.161045385521671,1.005211982907481,13.088795182531339,13.093865586118236,13.152395049247252,13.178149367082286,13.093444989731319,13.156142396700814,13.16524671514188,13.091903045192536,False,True,True
runtime/series/neon/striped/k28/h16/u32/independentlygapped/mixed,ns/query,12.722223277157449,12.74289805908664,1.001625091894615,12.69746256862833,12.731972413625625,12.608288326016703,13.131572712899692,12.704396071759916,12.873573324200507,12.610767639498603,12.731018293866288,False,False,False
runtime/series/neon/striped/k28/h16/u32/independentlygapped/o16-n16,ns/query,9.770976332264247,8.857721622767567,0.9065339349476195,9.768993756701278,9.773781464104829,8.523344349088225,9.233154064477308,9.77365509569562,9.187796156699672,8.525742528444493,9.769437014161957,True,False,True
runtime/series/neon/striped/k28/h16/u32/independentlygapped/o17-n16,ns/query,14.485021578423996,14.587044228225366,1.0070433205258966,14.482185566725562,14.490394721596939,14.562971635298176,15.306687505576928,14.486793302546818,14.615139742460148,14.565177570689713,14.482863248453471,False,True,True
runtime/series/neon/striped/k28/h16/u32/independentlygapped/o17-n17,ns/query,15.771201903096465,15.766962605925398,0.9997312001205035,15.767939369529627,15.77573688903881,15.755771748006492,16.302613793206895,15.771767750409717,15.777535030604872,15.757723184263716,15.767981448975432,False,False,False
runtime/series/neon/striped/k28/h16/u64/independentlygapped/mixed,ns/query,15.989587397693882,15.87420754509127,0.9927840631698068,15.962760366031457,16.02207906920091,15.862891153177584,16.72870994202354,15.975337761885138,16.72524050713578,15.869422822701383,16.015795946028266,False,False,False
runtime/series/neon/striped/k28/h16/u64/independentlygapped/o16-n16,ns/query,12.242947998206358,12.41994557350517,1.0144571042305124,12.234102253845803,12.262783587690134,12.247133480483306,12.71656136398789,12.242159531622939,12.712477763167994,12.25119452834579,12.243736464789775,False,False,True
runtime/series/neon/striped/k28/h16/u64/independentlygapped/o17-n16,ns/query,17.040317077564822,17.329831062963784,1.016989941213015,17.032143909276808,17.04912725958527,17.171403591403294,17.77641797208018,17.04082280120158,17.48219292812245,17.174417898592452,17.039811353928066,False,True,True
runtime/series/neon/striped/k28/h16/u64/independentlygapped/o17-n17,ns/query,18.33715467227529,18.430460940880003,1.0050883722296233,18.333775907641662,18.33912819463134,18.343827949831667,19.057268478076796,18.337204474574914,18.513406820615767,18.34772500350358,18.337104869975665,False,True,True
