src,dst,host_src,host_dst,az_src,az_dst,flow,rank_mode,training_rank_blocks,holdout_request_blocks,train_worst_p50_us,holdout_worst_p50_us,holdout_request_p50_us,train_worst_p90_us,holdout_worst_p90_us,holdout_request_p90_us,train_worst_p99_us,holdout_worst_p99_us,holdout_request_p99_us,train_worst_p50_lo_us,holdout_worst_p50_lo_us,holdout_request_p50_lo_us,train_worst_p50_hi_us,holdout_worst_p50_hi_us,holdout_request_p50_hi_us,holdout_rtt_max_p50_us,same_role_0_2_abs_change_us,baseline_flow,baseline_holdout_worst_p50_us,baseline_holdout_request_p50_us,holdout_worst_gain_vs_flow0_us,holdout_request_gain_vs_flow0_us
4,8,az3a,az5a,3,5,2,all-legs,3,1,222.36544156894507,223.64506906672986,223.64506906672986,225.86014551978698,227.33865177434376,227.33865177434376,231.06854204824455,230.83698485433794,230.83698485433794,0.0,0.0,0.0,439.466237698999,438.47782462842844,438.4026268778779,438.29200000000003,0.13365283888299473,0,224.48260787769547,224.48260787769547,0.8375388109656114,0.8375388109656114
4,9,az3a,az5b,3,5,0,all-legs,3,1,231.80881116754375,231.29212954023808,231.29212954023808,234.98886205742608,234.0531819434627,234.0531819434627,246.51611168032417,238.6332279449947,238.6332279449947,0.0,0.0,0.0,462.03094155535535,460.5142634283283,459.96757232772774,460.32349999999997,0.0541680546754435,0,231.29212954023808,231.29212954023808,0.0,0.0
4,10,az3a,az6a,3,6,1,all-legs,3,1,191.89827118481114,190.68761144989355,190.32919096762174,195.68902449242128,193.31676762938045,193.21491448171884,198.19565370392436,198.43519949132323,198.43519949132323,0.0,0.0,0.0,438.126672751001,437.51645917972974,434.8597736898899,437.34775,0.9719785339389944,0,258.4518544150088,258.4518544150088,67.76424296511527,68.12266344738708
4,11,az3a,az6b,3,6,3,all-legs,3,1,176.8730212712828,178.56399444700358,178.56399444700358,179.97623938051763,181.8684091041649,181.8684091041649,181.66457690657663,186.03005398834358,186.03005398834358,0.0,0.0,0.0,354.2392556644144,353.1376850181681,353.1376850181681,352.93125,2.2677188130463435,0,193.14220281455528,193.14220281455528,14.578208367551696,14.578208367551696
5,0,az3b,az1a,3,1,1,all-legs,3,1,230.04466748732796,227.6714260061346,227.6714260061346,233.3349953936194,229.82465035550518,229.82465035550518,246.62733072933378,238.6633561597363,238.6633561597363,0.0,0.0,0.0,479.91763188343344,479.2575609487988,479.2575609487988,479.0695,1.8047364476122993,0,228.63681573443023,228.63681573443023,0.9653897282956336,0.9653897282956336
5,1,az3b,az1b,3,1,0,all-legs,3,1,233.3896788856834,230.76532725282385,230.76532725282385,236.36113469658662,234.19996074663092,234.19996074663092,238.56022995754893,240.12873476974798,240.12873476974798,0.0,0.0,0.0,482.10557593683683,482.7282117380881,482.7282117380881,482.509,5.23037725477991,0,230.76532725282385,230.76532725282385,0.0,0.0
5,2,az3b,az2a,3,2,2,all-legs,3,1,306.94567693372073,303.5212300549634,303.5212300549634,309.0666395441459,306.06585042067775,306.06585042067775,312.8768747114884,310.39595662801656,310.39595662801656,0.0,0.0,0.0,669.9031143382383,669.9679974398399,669.3204010321322,669.732,4.506175707526495,0,303.09923110284467,303.09923110284467,-0.4219989521187131,-0.4219989521187131
5,3,az3b,az2b,3,2,1,all-legs,3,1,368.8093732252587,367.04069888623155,367.04069888623155,370.7053454574926,369.15763254153524,369.15763254153524,379.94301877079914,380.4808281400009,370.7173694721604,0.0,0.0,0.0,677.122753018969,676.2166368976978,675.0605776819318,675.98725,2.8338156978921347,0,383.87818429793515,383.87818429793515,16.837485411703597,16.837485411703597
5,4,az3b,az3a,3,3,1,all-legs,3,1,11.898037655094639,8.841279820857103,8.841279820857103,14.178469066459686,10.800028135725299,10.800028135725299,15.659443659860496,13.373241730371927,13.373241730371927,0.0,0.0,0.0,47.10553981986986,46.99852363933934,45.47338160330331,46.89275,1.8653317298353649,0,9.189310789399315,9.189310789399315,0.3480309685422114,0.3480309685422114
5,6,az3b,az4a,3,4,2,all-legs,3,1,281.83548078498757,278.65345355594343,278.65345355594343,284.5251809513944,280.60370526531955,280.60370526531955,287.0345537769577,284.6599767082314,284.6599767082314,0.0,0.0,0.0,582.423058985085,582.474717014965,580.7129185759259,582.26425,1.7045475694104084,0,294.08400660063046,294.08400660063046,15.43055304468703,15.43055304468703
5,7,az3b,az4b,3,4,2,all-legs,3,1,339.04061625227655,333.91261585127097,331.4767416614387,341.859757657197,336.5933052606119,334.75536469944456,343.40818395760556,342.5203771580275,341.13882701162953,0.0,0.0,0.0,698.2439456673173,698.595593917017,695.318866792042,698.39425,4.1005430545172885,0,334.97945309263093,334.18181411453145,1.0668372413599627,2.7050724530927255
5,8,az3b,az5a,3,5,1,all-legs,3,1,212.628318593333,207.3985388000952,207.3985388000952,215.95828035445922,210.01223744325918,210.01223744325918,223.19046978482146,218.34580723039386,218.34580723039386,0.0,0.0,0.0,439.8634543888889,439.38962831776774,437.94823126751754,439.219,2.822189895437077,0,208.1981652563121,206.95972838340327,0.7996264562169131,-0.438810416691922
5,9,az3b,az5b,3,5,2,all-legs,3,1,222.34205018288316,215.09959484246747,214.4934150415063,224.82428604057048,217.64234794239047,217.64234794239047,242.50499100161358,245.1443945489484,245.1443945489484,0.0,0.0,0.0,459.2750718975976,458.79030640155156,457.0392631793293,458.6,3.7411174606196482,0,217.34676395687183,215.55335464512837,2.2471691144043575,1.0599396036220696
5,10,az3b,az6a,3,6,3,all-legs,3,1,185.49716209086216,180.67080284752325,179.65026708760206,188.13903125016,183.86696033707466,181.99468305594604,200.1068820611415,195.33125411346438,184.17773362541288,0.0,0.0,0.0,441.1966531007007,443.9420425192693,439.98135556206205,443.74075,3.6199969442249085,0,244.17378020434128,243.96477558385396,63.502977356818036,64.3145084962519
